strain,tsne_x,tsne_y
7add7315,-6.384002903984467,-26.607576965444515
5e237629,-7.327038116810471,-29.755890326626258
9ced4b3,-8.212183883234022,-29.833209376896175
110a353,-6.203027618084428,-27.785629404461407
5cb7f439,-14.335608677225917,-32.30474708809213
4f6c6cf,-6.294815705302231,-26.55690918926498
c1bf624,-6.367760770193021,-28.70747403441476
1fa229ec,-6.294539196762131,-26.55798414996127
242edba0,-6.301819326215325,-28.553028691725864
1fe7326,-7.6991536530635045,-30.245138744722265
5297f1f6,-5.14422230627678,-26.405188879514252
769bf94e,-8.682291780260933,-26.533187504074167
6851ce7a,-7.4196756200095475,-24.241107598398003
723d2baf,-6.0922321213751935,-27.658170824584097
3946527f,-5.9963201094419825,-27.798216031601555
30f9c47b,-6.092232311554219,-27.658170817461926
66c3aa6b,-5.164819125550699,-27.291827967415276
1086a2b3,-5.923549467004764,-27.123855643977894
5488b498,-7.226928495601047,-29.434661950589348
2db717ce,-4.163133744354585,-27.84884525177491
4ae1bbb0,-6.757185228926406,-29.801925559069893
2ba15e4f,-7.5678267419742165,-29.68029802732095
769de02f,-5.6421397671998825,-28.11600097148217
3dce93d6,-7.574119238010204,-29.70989460109637
4d570755,-5.763834826697311,-29.14175150839319
60a3cc3a,-5.763834826697311,-29.14175150839319
481535d6,-5.366034905311905,-28.704172028781382
62eb54b5,-5.881802298828663,-28.140737357136267
3b42e8b9,-4.375658360433671,-26.82809113558994
38be940f,-5.30955526818219,-27.153450232240044
1a7f8a6,-5.95605610052779,-28.888888809252144
bdfa96f,-6.551240916973978,-29.607359467778803
7a18764a,-7.247712291073451,-26.835139712876817
56bc64b4,-7.933886640446359,-27.144242818611755
5e9a8bff,-6.559566162897424,-28.32957433364597
510c082c,-7.599498085213343,-29.14880342584475
258d70f1,-6.864098694003137,-29.08692593927679
1e5ead1e,-6.813187140120755,-29.067001129564865
b0515d0,-5.091869257367744,-27.895221625283888
23ae320c,-9.083944776386701,-24.387408706162034
5edb7c71,-6.019137122510969,-29.475298390354354
2c3cb709,-5.725472362404801,-26.916009509110992
5a6d8eb9,-5.485871247590905,-27.087606584304122
74a47adc,-5.288695250863632,-26.64668476744236
764218e,-5.958119543301122,-28.238799862536073
3601af2e,-5.995526075978407,-28.572200092546296
7dc4a089,-5.2410416174401755,-28.55142409238196
36a504e2,-5.238849709031898,-27.5089375644862
6a0e93d3,-7.7373016120021285,-31.95048397576801
198c9f44,-6.35683697117252,-29.761071649010635
2e66d82c,-5.759498312421293,-29.153633722918677
77cad1a8,-5.559868340395104,-27.52151040420592
5f57bf9a,-6.36576559532073,-27.892042611327778
c0f6b5,-14.25841653943264,-31.800349952767647
190161c6,-5.239607067528023,-27.51046685876425
7af6b199,-5.237084652089498,-28.43272797744167
3b25cc7,-5.255422351753811,-28.714340147764762
69e94743,-5.8374681465799245,-28.03774825498788
103bf204,-11.199171728590379,-29.40865097585325
63f3cb62,-11.087265113638088,-29.35644554967485
dfd50b0,-10.964745345178715,-29.304141874127932
1c080156,-3.348043946354734,-25.410770560746208
472aed2a,-3.4064896679341277,-25.517008938964658
5f4ca73c,-2.212244417120511,-34.634154877481265
3371d27f,-3.3272833202463685,-25.409858512423078
51ea2ea,-4.035295729258741,-24.199491171577517
6dbecb78,-3.808260634978989,-24.73712187507703
533a8e35,-3.49140266701478,-25.143592566486983
a1d3ef0,-3.5560122032056087,-25.69747198706724
15b34794,-4.159826440755519,-23.981652761811574
6f48104c,-4.166239558099138,-23.96103163841308
7b02ec12,-4.198829489253206,-23.990355997124063
1e6b7c1f,-4.165676611062653,-23.96039001895048
39f8eb0f,-8.407321221337035,-23.559648220784773
7736d48d,-8.414978481243834,-23.528392067541358
46463179,-3.277715538152859,-27.743904825076815
38ca3ecb,-3.251401000981804,-27.740826865195967
59e45f12,-11.414766801046541,-26.335315327437318
54bd76a7,-11.453715768145791,-26.3276607479257
3302c098,-11.190850260135942,-27.69081161399308
51abbb28,-11.238584965216727,-27.69691506591271
1fe71a2,-3.5678600729344154,-27.066117416143737
a9f1639,-3.5302442099580387,-27.062935406015782
6e9a9e68,-8.804670522595186,-32.04696395493946
41dd837a,-8.825069492917173,-32.09484400205682
68716a3d,-12.591298833579705,-28.291509627174165
205a9270,-12.54583307938324,-28.24401924613406
36e16f52,-6.710177706654266,-29.456044909707597
666a9b4e,-3.1078098477655454,-35.848769280420626
23c178b7,-4.258787736546555,-36.1120344892319
7c9b972,-4.3578782264202145,-36.126771343610194
704dcfa6,-4.433338932730094,-36.17023055264477
7ab835c0,-4.438285089771202,-36.170292104588654
600bf5e0,-4.428497107598543,-36.16261493100149
7bd9b064,-4.269115748610652,-35.597929495084855
5e63212e,-4.420890559944007,-35.98256938157078
73d896fe,-4.842504573178143,-35.24193657985056
17978986,-3.8611780031834533,-33.811651902041646
16806275,-3.3083689551620754,-34.28548258201121
1a8a30d8,-1.1635906064833639,-35.59713229128155
34df0318,-2.6816980537789386,-35.215127046967474
612fe30f,-1.3603553324791275,-35.94499638161708
4404a26,-1.94325728367257,-36.16665437349425
35ca4fc6,-1.2123093748753524,-37.167515527727424
7b6c3efb,0.5422638868504692,-34.15964436811398
51d2a9ba,-0.986420539472122,-37.2403921498114
4d1377a9,-1.551216397337392,-35.73001100796127
67cd5114,-1.7331094246016518,-36.28093218035289
183ec9d2,-1.9605002732126056,-36.10598329079396
52eadb29,-1.3716321997318746,-35.92481753454427
4571c041,-1.2604619681858633,-36.03562093422428
4f47c48d,-1.7943789899999767,-36.92533562701982
4415978a,-1.6732127402838133,-35.69732160092444
4e303a7,-1.9548933166904319,-36.152381437535226
11448bc9,-1.9208113066901733,-36.176358536056036
4cc944df,-1.1294775332378795,-36.85984753409655
387a79f9,-1.4295506967009153,-36.09699453225894
2cc4b9f9,-2.0781617959936654,-36.66210828687596
7c60d304,-1.1850394057119964,-36.8819180665443
6ec87fb6,-1.489376794239045,-35.95883501547909
3cc2b61e,-1.9834818204057367,-36.18863605706722
32e69891,-1.9884861070954427,-36.164443331129284
65063326,-2.1526950460239807,-36.09300540005011
47021776,-0.4002629317606194,-36.049450911761895
535309db,-1.760470387100286,-36.87196709180348
9bb9b71,-0.4125172262722496,-36.2868913569847
c73d8a,-0.17503063080576312,-36.606679956746994
7079d3ca,-0.5373495749001237,-36.89434009547225
7ff63471,-0.14447418849918117,-36.408593608630966
216bcbfd,0.9251565278502022,-33.45593845965848
214b53bf,-0.5507048340938518,-36.91257956853563
4249b897,-1.1003583574636746,-34.0790654476225
5045e791,-0.6086130299230234,-34.2349588175251
60ecaa97,-0.4712368241964869,-34.29336048172272
5ea5ec74,0.27754049969986394,-36.25949825801163
7604188a,-3.0947947951485686,-35.11565411309322
7974ca39,-2.6227113231848116,-36.47555263953676
6b684df1,-1.6610271809461747,-37.454370061843015
6be6973,3.038762170492174,-41.927180148533864
151a0cd4,0.13921313827205134,-36.0027815596769
1644aff2,0.30138876790659513,-36.23047669528306
4705fe0a,-2.252451654033158,-36.74439301640252
3d04f503,-0.7418910010543195,-34.81779907887988
74e17556,-1.4770487654074418,-36.49774894978804
7c5f554,-0.6186247540820555,-34.704374750796816
787dda4a,-1.583916335210544,-36.72272658924425
2ea82e14,-1.064170001373121,-34.18509933427753
40cbb3bb,-0.18904699254064058,-35.821734779481226
33f33133,-2.433992359029522,-36.096133645505766
6e01118c,-2.4780551123533985,-35.823375607251506
4aec1ac9,1.149244091963804,-39.97981411391013
2a12102a,0.056500553535296275,-35.38078245089084
61b23adc,0.4500330820238884,-35.397905306834666
221deeff,-2.222931494193286,-35.28024560020736
4c6a9037,-1.970607731052341,-34.875828381258984
778cf94b,-0.8132541326644591,-34.60425905274655
5683bd99,-0.9120137014526758,-34.878543600828344
5c75873f,-0.8285662110218273,-35.56875239976454
48b8e940,-0.9213292122373045,-35.25848732001372
e3801c,-1.450107499490114,-36.01189001888848
6028c52f,-1.5813160212934683,-35.71766681060997
68429d98,-1.612802345116415,-35.65989282162752
3fb51874,-1.190174231176011,-35.43130863342336
35f1724,-1.1381260287385506,-35.51167417588138
4c7f1098,-0.9010475682807532,-35.581170018280986
681ff473,-1.6250180365861946,-35.649245702146295
669469cf,-1.5862864414170614,-35.614994492270675
1dab2ef3,-1.2599152383343226,-35.40839542355353
5d7c13f,-0.9811397071169814,-36.35368359602556
4d5f12ba,-1.2673387518146833,-35.30126632173707
4a592edf,-1.1048324265898366,-35.89702682273606
1b06b5e,-1.6218369300245141,-35.64110692298703
507b6a3d,-1.0961446576559917,-35.5046425279945
65316196,-1.1490922106709023,-35.45468513695497
1c50f28c,-1.5505519661428424,-35.66848170608463
39d91c12,-1.4966499376002826,-35.39041262492142
539f087e,-1.2476792035552589,-35.10610970461498
480ca693,-0.6513748875954083,-35.17500673362063
1cecbc44,-1.3139479911908896,-35.250969920186044
7c79f18b,-0.17103063123294285,-34.214332812310936
1ee90fc8,-0.08679018858446311,-35.46959245232525
6c03237b,-0.8728419073123537,-35.11273581941728
4e6899db,-1.0632263804491497,-35.10182168386634
6e16986d,-3.574865366876903,-33.15283078516806
45a66b82,-2.514769168060446,-34.33377278968654
f64672,-0.21200248683530618,-38.33508561971871
5fc11d9e,-0.30265498825763176,-37.960521916100056
56683dbe,-6.59147701700614,-29.361682283004264
37aa2fe9,-1.8634100904858006,-34.9596830552631
62fb9009,-1.6364515661431627,-33.66965023641982
7a1886c4,-2.1238453438724925,-32.560304349371435
4ac40193,-0.7719442093492046,-34.76027617416596
7fceeb19,-3.7844307486166926,-30.37974436980301
6407d21b,-2.06020856833198,-34.406838847133834
6f702ecf,-3.6619449178403793,-32.186760504735574
2f394f6c,-2.468779190358098,-34.002599574700504
7a2eb917,-3.0793904210656198,-33.18670504625792
53499209,-1.2073641621406563,-34.46571729615381
251de65a,-3.147625013731944,-31.221068918207298
766ebc36,-1.5113852601651725,-34.8014521443823
1f247c2f,-4.093541901058991,-31.054514309802503
4cc95fc1,-5.055661924458572,-32.03283315739247
77168994,-2.0910225406723537,-35.22249373872377
608fca4b,-4.513782106467182,-30.796840587831678
5a0cea00,-1.4508499662386194,-34.99132669836141
69b13f2d,-5.136525763339977,-32.776084215627165
e3bb3f4,-2.401166778307077,-35.26530516041518
259231ff,-1.8126059751908379,-36.19696524674902
224b5ed2,-4.266836048038179,-29.742525598143278
6f823152,-1.5161812170513853,-35.092902461643845
313da3f2,-6.343987056913216,-29.174885116174107
2eb5d45c,-2.084634207045008,-35.6276155879999
79811f38,-12.978458033282719,-33.1893390691974
60f17699,-2.4611307277593975,-34.88341828190494
728373c1,-4.448403506675991,-32.88357491210871
2c27470d,-1.9117800445448947,-34.819343702588384
787bc91d,-4.3504095294810154,-31.787560643220893
6ba395f,-1.6593005673664833,-34.37159893739094
7b967948,-2.907802192750453,-31.94403362945567
4bc1e874,-2.347810539492336,-34.01568182035947
1781adac,-2.99368220750997,-33.08865033991234
27e16ed1,-2.5311122564353203,-35.19017809294072
283993ae,-6.481595092659549,-32.42047276567261
7f500b9c,-2.2032637392700267,-34.8784918649073
6ffb953c,-5.023796077431756,-31.290812236823214
1ba58a4f,-3.1196895290228643,-34.69136788466587
6fe062f1,-3.899646183993011,-34.117688142339865
3e1c340e,-2.362626025077741,-35.441368186016916
468241a6,-5.6301053265519165,-31.322286143938616
7b80b718,-1.7330193040974957,-34.911726453721016
620a89cc,-5.532514718042405,-30.821664908168053
27e90960,-1.5648327141829443,-34.8196211450082
50da69c9,-5.971283085376712,-28.650713914244896
245b253c,-1.4246168146975287,-34.930755908118456
2b836901,-6.8586584018339645,-27.692414526946123
7da32b01,-6.940870126792721,-28.098683876646703
7512d8eb,-0.023508161403670975,-34.800980992557605
4c249c1f,0.6371468648463061,-34.63424494307394
46f16500,0.6482839955369554,-34.583723050641595
118c4cdf,-1.3492883226011978,-34.52554429773877
1018ca68,-1.4130467113840501,-34.17140890025072
519aec0,-1.3870125923524232,-34.396316803474626
575c5324,-7.494391806975566,-28.491601765614547
171f1e06,0.8809250211381158,-35.96240769152778
521e24af,1.1503697033887033,-36.02392848169008
3dc755e8,-7.081002774054466,-28.21515531211769
5871c611,6.387845019420565,-35.76613271161202
22f197b6,6.392309481728517,-35.774714708411246
21cb4fc0,6.395319561787222,-35.7712617404695
481b48b8,6.394202095388313,-35.770313339492816
1aa5502d,6.395553466400375,-35.77499182925781
42970ae4,6.395310085992124,-35.77120444483292
128d9578,6.39504399731769,-35.77099728966759
2afb5d4b,6.395342857874487,-35.77119030760465
3d28c7ba,6.395375278637253,-35.77120724348599
131f8a5e,6.39529363197908,-35.771224090277144
5d3e6195,6.395272936713038,-35.77127213029093
2e941a89,6.394431219319764,-35.769995174234786
6a6e9554,6.395396279396081,-35.771286960189265
fa78942,6.394899091691671,-35.770928948670495
299dd58c,6.3953242979760825,-35.77014198486029
27336905,6.395337091348245,-35.77481801648418
7ef4031d,-0.30865130487923537,-35.28284189843659
7740b614,6.32519378921932,-35.76317693991268
279a8e0d,6.3293872332441,-35.77023909382122
2bbadff5,-0.5605724327445504,-35.53253073958
39e4cbf8,-2.7202954993566713,-35.792915839410455
2eccade1,-2.9713508426509425,-35.80502365614261
578a72dc,-1.6831796368960523,-33.906697974132115
2f7e5bb3,-1.6594723474500381,-34.15029267434616
452f822e,-3.081703326906831,-37.77163740222054
4e2a4de3,-3.163631096887495,-37.89929020662717
5db1942e,-3.1545950983644007,-37.88095728838317
2d55a180,-3.1715209374673665,-37.880626921202165
35cae5e1,-2.51394514310845,-36.984717331483836
76b31ecc,-3.020570934016842,-37.68308806640697
b2f2a66,-3.188550280382703,-37.94341816478509
20e75658,-3.211445705260652,-37.98375020488999
27271b74,-1.8022485870688212,-38.11890986042476
7c62528c,-1.7850016063714396,-38.247379060806885
3f364b7f,-1.8251044263054963,-38.24863908018516
4b4acf47,-1.7971952803960423,-38.25906471672025
5fab67ec,-2.8041640304499604,-35.78057573754313
9d7c134,-7.079407570048521,-28.680179842173395
4c5e77f3,-7.866586429608285,-30.49446936770101
23ec2aba,-7.93104978336313,-30.760028394680788
61b40e43,-7.931437153487008,-30.754380383913755
4d6e33fd,-4.869523990153559,-33.956330587923645
5b219521,-7.917635036872351,-30.742370397489317
24a9f9a3,-7.930614537916862,-30.75561853052623
a291240,-6.698665502960661,-27.877627622289758
41fa3c29,-6.8743710033954635,-28.507328448837725
6cb1ddb5,-1.9691166419487964,-35.142204676255574
14f1656f,-7.002149535003635,-28.648678963812408
d8c22a6,-7.126173493813721,-28.2800529249392
7de8c13a,6.394210446643644,-35.769121573744435
701c4903,-5.245382431794225,-27.888748280122407
7070a8c2,-1.3492288648525237,-33.299711994280926
6f240e0,-4.394209879043707,-26.832625535707116
44f6af57,-6.293145978528582,-31.094153090542083
5833f551,-2.479604885648246,-35.32421499455087
509f403a,-4.1409895480595775,-29.219718817247188
59c46783,-6.768667242818893,-31.18213396339631
bf8bbec,-9.406756572644937,-25.419853567669396
550681ae,-9.312996608529703,-25.52398535144967
13e459e3,-4.160656880750209,-27.842388477563908
1b520449,-12.584845843742572,-29.514938961787106
3d9553aa,-13.033434552375045,-29.733816941728055
3ae298af,-12.16151083017887,-29.312012578599376
33df23f5,-7.421857062334351,-24.22334557042636
77e17125,-7.0180481787895586,-30.0197661439503
38f52bd,-10.366643388004617,-26.030663818361017
442814df,-5.9907194581199885,-24.703379954289897
5dc24fd2,-8.60376341966956,-28.231963702843395
562fa3e7,-7.059699708182129,-29.936691927516478
5b94e6e9,-8.044616459155636,-26.905284061509352
257f442a,-6.810893053488103,-26.979390488703938
26f3a716,-7.555376447233466,-28.90862355870386
63c5eeb5,-7.978331724851232,-28.753247237687717
14f411f6,-8.56340187441114,-25.93347712155862
3ff73247,-5.224876081868188,-25.01940178197402
6ec8ab45,-5.225925416568307,-25.016828324726244
51040385,-5.536124610775623,-25.97973956336415
21f7941d,-9.300066935873966,-30.527283737213722
291a6778,-5.246389821281592,-29.741091902967323
387ddd91,-8.198748121160511,-27.155444370353653
2bf51811,-7.205368358227644,-26.905605337992398
6f5a1e7a,-6.82478076022443,-27.937162872918243
6b8e982e,-8.122687964637166,-27.58975434430775
3d46215f,-7.2791550324583225,-27.504247138173355
2a1d4559,-7.432580551970003,-27.49194207135103
46b90a1f,-7.447331901793829,-27.611334591806333
12a0965,-7.432130912636649,-27.72835973751569
10df60cd,-7.400836754431142,-27.757629397323765
6a26000e,-7.523103280311345,-27.65444792494588
64805001,-7.553295917562999,-28.028558619525235
25ef3b3a,-7.500278889246161,-27.644612423810397
7d331d72,-7.330427192615323,-27.06799252439086
1bdf3afd,-7.498657932130153,-27.67981186248186
5d9370d8,-7.510831388359037,-27.65579056979735
46000ba,-7.524469353170114,-27.655983111796665
7ea588d3,-7.420814430874644,-27.743735211217068
2998ad4c,-7.0123401118946544,-28.094063838380258
7f04fab7,-8.223945484968358,-27.73198721994246
50f6de32,-7.210223228672193,-27.602989789617535
57b8fac9,-7.464868205322451,-27.441163357622294
3fe5a0c4,-6.315405791031859,-28.164355611234843
49d6efdd,-7.72181696634007,-28.881285637368972
14c7a856,-8.252967337229114,-27.161076203568694
756d81df,-7.402278863710825,-27.353228691955724
bf16725,-7.288396731647176,-27.63283015831004
301e78c4,-7.324115237558408,-28.50161225552897
78361c9f,-7.942157458867699,-27.39138802799717
6be9f9f7,-7.373295866693217,-27.513887109112428
5df21ce0,-7.4112501701609474,-27.577231336326207
740f7348,-7.030942454061993,-27.968329934058886
30488f84,-8.856951931525805,-29.20564197999376
38c7a840,-7.381666137416158,-28.985011887419816
2fe7e5f2,-8.179236545454692,-28.961795645440528
be811e,-6.62246546518327,-25.74543977270674
757acb13,-7.330301074909224,-25.735254042533352
2aea5649,-8.062470501813642,-26.262197387479155
2f76dd83,-7.283261686653878,-26.145440409008454
4cac21a6,-5.661902217745923,-26.409397183103085
7162b574,-5.66199073843229,-26.409420713556493
49bfa33b,-5.870264895648952,-26.158294320514706
25c190f1,-7.808054993999364,-26.101496824019478
45855ee9,-6.567334458201336,-26.828558104292373
78c17f0b,-8.06246978026364,-26.262205737400784
b1cacbf,-8.062366054222272,-26.262726648333754
4885eb,-6.89630047635007,-25.423234776909545
31de5265,-7.701637857092166,-25.39066591182141
b018fc3,-6.743916670692949,-26.64838547462457
6f0dabca,-6.567333977596953,-26.828558400178448
30600975,-7.497760639897559,-26.319598279236054
71986e3c,-8.051496824362847,-25.258471636179202
aa7b46e,-7.438582110709948,-26.325710546161325
2217f757,-6.820915945881967,-26.202508779915984
29e6842a,-6.510116960185753,-26.960675328791922
523bbade,-6.866806032483679,-24.348342585751478
47ce6c55,-6.866806257093185,-24.34834283801577
2eb5a477,-8.09104356849061,-24.415502981858385
1f6d0c60,-8.09104298847332,-24.41551502550894
50b4205c,-7.6819664818990665,-25.572121961888676
41e07956,-8.201553110921433,-25.653282237628563
245a5c91,-7.93654490070173,-26.50835538157343
214d35c0,-6.183817815043557,-25.583954162530677
24b2e291,-8.271875295725337,-25.486546221253505
4df2f65f,-6.119439822211102,-27.533902699784335
110274fe,-8.941638825230685,-26.04576579381173
2894dec5,-8.941639942923299,-26.04576565566571
1f59182e,-7.9641061306753045,-29.639767407787932
5c2626b0,-6.284307923322769,-27.258953770707585
213f7631,-6.352336783301635,-27.10496199545245
1265a703,-6.164703201953666,-27.201601581355515
4d379305,-7.556717103697886,-26.483053627951097
24ea57ca,-8.473648434926439,-25.54734115301139
247745ea,-8.072709618364655,-26.573845681253744
1d447d55,-7.999183257116666,-26.574271508492
5e1095a9,-6.6034985399285455,-25.454546627821884
6ee58c78,-6.1266382277831175,-25.93756566741822
60a3132a,-7.25256804676538,-25.09035967884221
7357a584,-7.438582518359162,-26.325706449260924
5c72e266,-4.740405155173496,-28.271265987642153
670c69c5,-6.323237509477263,-25.985139175097657
2438f7,-6.311354198134012,-26.084314682373577
728aa50f,-3.6769171676785293,-28.75927381888346
4c41a09e,-3.670894575379516,-28.735071361216995
6c957aa1,-1.1246645942673548,-32.46567634728057
1c1c3801,-10.168149673381437,-27.933837587411556
6075d3d6,-9.812280832799935,-24.569091364957295
7ad146cc,-9.83261610861079,-24.548201333030754
7a1b416,-0.23210784450157607,-38.12159587772401
1bd42550,-7.398742480769692,-25.76464779365451
56777988,-1.1566282893501536,-33.34677240660606
738796cd,-2.687246475815693,-29.676720672512786
779e7a79,-2.700127450622645,-29.63162205496267
48565a1b,-2.701536648903419,-29.62720452795948
3ae10cd9,-21.928129183183867,-35.602558766752296
57a7ceb6,-21.928276635430947,-35.6026533311435
6e923e9d,-21.92836366803392,-35.60264148078763
47fd3e3e,-6.548861542442678,-28.833445993987915
68a1e21b,-21.927641315176178,-35.60234296808344
f4c45ca,-0.3888490999847724,-35.22475159385668
20157f7f,-21.928507452277408,-35.60237434921464
6f0ac208,-0.47571905187017066,-35.218670815620804
36eeee6,-2.1197963296489433,-33.32448955611946
43270783,-0.909494120268312,-36.178458832936194
176241f,-1.0737786607244169,-36.31260340827873
a2f3689,-0.8792917865541278,-36.290908511646464
55fd96f7,-0.37087862050912945,-36.250441579206296
545ccc2e,-0.15340944311074745,-34.22579231025378
526ddad8,-0.08438235631308488,-35.4761940762572
58222e04,-0.09541845085286858,-35.30864783855157
5060abcb,-0.5475741905786056,-36.672895472990874
1ae9d63c,-0.7873676002113611,-34.63747879761154
19347844,-0.437730254688007,-36.42637602437922
76997eb5,-1.8569985992422082,-35.31684602622063
1e4c6c86,-1.5375018697438645,-35.00164492328125
4042a13d,-0.6267586739230925,-34.85219964810111
4fb6d6e6,-0.4404042478436723,-35.176306222746334
4261bcad,0.025722667299186805,-34.83977617644022
5bc9fa88,0.03148612041018014,-34.83078582046175
50cf0821,-0.5937687079092966,-35.064611580345726
19cdf2c6,-1.4757911343275796,-34.898480107857054
6e4348c7,-0.8403361006395337,-34.95851908618508
6ee0a79e,-0.9308289259448943,-35.85562357504836
3bec1060,-1.2299892550555473,-35.43191814562166
aa5e466,-0.658883052948048,-35.27691188489536
37edd300,-0.9758301840364936,-35.66891616393343
55138482,-0.5971750149081789,-35.259216946084734
21c52755,-1.0153104242053594,-35.67262640604005
240f45c,-1.0415174178267708,-35.61575266220232
4f1378d4,-0.49148824188060314,-35.96865708323993
4bf0a99e,-1.0929134333060653,-35.657849124113895
49dee83a,-0.6014349645745033,-35.40901692598028
761b153,-0.9760461560801664,-35.72694806644418
f4d879a,-1.0469400181373008,-35.69778532724948
288a8c65,-1.027059398877377,-35.751786760125825
5563abcf,-0.6141908267920027,-35.26118649848347
1164d551,-1.1554328148703044,-35.97021662545713
7594878e,-1.1499125338808842,-36.06389010683123
1b9cdafc,-2.0594202697621014,-36.68820814364079
39b9117,-0.3168009085085981,-35.66664476337523
6c2b38ff,-1.051719738714382,-36.467209195068456
7eb289c3,-0.21227507962807796,-35.896758233710386
50b3dd55,0.7930379663987454,-36.92446244492517
42376c89,0.6529174386873124,-36.863755216373896
72abce66,-3.1761831962023988,-36.675223397686395
4a16dd51,-3.2642726944253853,-36.71955745214857
4aef9526,-0.5771410010517785,-33.47953635537919
52bce1e2,-0.5995588253949584,-33.58389495987383
4ed28541,-0.7767227527217341,-37.72406482163098
42888b81,-0.7545193663549769,-37.80840974262657
770da679,1.9804745464330025,-32.92010473187611
5304c328,2.0012014607397077,-32.90236351314706
6245ea3e,1.9996021820873144,-32.908285906947576
68062039,2.0005132503382734,-32.90617520803065
1fe07434,1.8196053250187063,-32.996158728995475
2ee4fedb,2.0011286723575696,-32.90550632883327
75d297b5,2.0011582526449145,-32.90609544001515
7954dddb,2.003772473985755,-32.90517580097051
5607d924,1.8867715356712746,-33.06991726363775
2e657a67,2.00022935193533,-32.90714937543102
4ea248b6,2.008478256383352,-32.90024448081106
5b805149,2.009137348431688,-32.91003959296057
7312a78b,1.8083739315532696,-33.125912552329446
386f994c,1.854740598207641,-33.05068985567388
74eab0b3,2.0005067519739153,-32.90621985419594
42dd1796,1.9097128151997818,-32.92892115668008
f9a1da4,2.005502373509314,-32.90701930958965
425c0913,2.0039647826314844,-32.91370227364911
5cbe7df6,2.0061146118914768,-32.90510093028385
387887fa,3.184683977289477,-32.735757833152206
116cb782,3.193524537213008,-32.736477940514725
17efa70c,3.1934118746360562,-32.7377543534445
3009fc78,3.192600272801481,-32.73612528449924
50bd94cb,3.1976879693917257,-32.73825553764055
3642cb96,3.195782748068878,-32.734115695025274
2bab5,3.1938585614327515,-32.73515058147915
ad0537d,-4.40400393933368,-36.13797534597114
6ce2f89e,0.28060358270708924,-33.365185806092754
77cf2f16,1.7495904919583645,-33.26901680799261
3d38f57f,-0.2126053104746418,-36.48246856943096
541e669f,-4.437007714976563,-36.16383777235267
64294932,1.693309886948045,-32.10358145836605
799982e4,1.686907722057695,-32.082841960994365
4ae2a259,1.680221927600791,-32.08142314329561
53d7927c,1.6826195131120527,-32.0812712286525
40027981,0.858071408516952,-34.58497766427757
3a4d70b0,1.145879995113711,-36.00942431470494
2421260d,-0.38278975160308626,-37.05508711577058
55d0293c,6.395309525637683,-35.771234257011955
50fb22c6,6.395302689700055,-35.770087430617814
36395ab4,6.395423065853246,-35.77130019609955
51b02b2f,6.393381265372676,-35.769964111309385
11ce211a,6.395388156189334,-35.771287405727776
1933fdde,6.3953133247215845,-35.77120138605016
7be06af1,6.394282072714592,-35.77494458998024
67e7dd8d,6.39531311948056,-35.77120523608349
17e7dc57,6.338805491456063,-35.78003125023232
5a928be,6.2169536396995415,-35.79409154898889
2a55383f,6.785259902017083,-35.71573592301928
69ccf905,7.076700046263097,-35.67614025705007
43a39d2f,7.129002920728296,-35.66973251631461
543cdd0d,7.129811468301441,-35.66931483560224
5d027aa8,6.962482760051585,-35.69164413899987
777aa668,6.964824022946923,-35.68934039137175
294c175f,-7.091947771526321,-31.667015658190664
7783fe7e,-4.164725419184778,-23.961398538457164
51bec39a,-4.1662389426231625,-23.96103570088545
41028685,-6.526286717990675,-32.41034733096419
6fbedb67,-3.3275887926224734,-25.409061732364894
6e50e007,-3.3279826877828507,-25.409049890257936
30c82961,-4.879478886772511,-30.181864887351914
7b6be165,-9.103252583764698,-24.357132343090242
1f887e43,-10.661686273003173,-30.82623974684648
4ae4695a,-8.634543965912759,-28.066061556493946
61c0fb54,-10.86797234851387,-26.881649595767417
6aad828c,-8.78409097594795,-32.05931640513696
2b6316cb,-8.717733303371551,-32.07310830114972
2fb1c62a,-18.510905076775455,-30.671964042828424
5bef31b7,-18.51068980015803,-30.667474095196713
135a5738,-17.952519103912483,-34.04558276480044
37664e3e,-17.927695724774097,-34.01323338523548
23cc4dae,-16.685498451578013,-31.032326710523193
5c174936,-18.0818892247723,-31.92964141997694
265a7712,0.5144241509017188,-35.51327061889451
7d7245cf,5.226789185172861,-46.14634452854139
1a92352c,5.932853879733617,-46.21504754984955
46ad255e,4.430519632453032,-47.482263754074495
1d0e774,4.439665974940578,-47.47832251979988
6a0e02c8,3.074356095625335,-46.7754310925108
270b0c1c,3.6736148330082585,-46.94915512821806
69a4f65a,1.186115765275032,-45.42331920499603
4666d9f3,2.3094200640165314,-46.99224413104952
18a980e4,2.1837466610251375,-47.08201501636036
5db26d7a,2.1605075510992013,-47.10126714425787
63b2a47d,0.7857336283359947,-43.688191407345656
3d8cf09c,0.7851603425296201,-43.70907358108845
2a7dea8b,-10.744179187290202,-55.23211287960578
10bf99ce,-10.744296165093935,-55.23200844185193
5e75a306,-10.744167232587792,-55.232062378163015
49366603,-10.743592277950398,-55.232303936865726
6f18877d,-10.744282239154117,-55.232057829760805
7332702,-10.762360239248014,-55.204810621242366
faea5a2,-10.808552833781114,-55.133837534123174
594b905c,-10.762371952098766,-55.2048144352903
47d8aa54,-10.808598034408817,-55.133845261512114
185eb879,-10.72309970162612,-55.43466942361803
3715c6f8,-10.701647961788343,-55.65062969101379
