analysis_date	model	location	all_variants_flat	n_seqs	n_cases	seq_entropy	seq_norm_entropy	case_entropy	case_norm_entropy	max_fitness_sd	max_fitness_variant	max_Rt_sd	max_Rt_variant	avg_cv_fitness	avg_cv_Rt	max_cv	max_cv_source	ssd	combined_flatness_correlation	pearson_corr	r2	pearson_corr_roi	r2_roi	spearman_corr	spearman_corr_roi
2034-10-01	FGA	south	False	1157	9173	4.228313954138307	0.7454155320215681	4.236383201714423	0.7431677925182768	0.06659838281313789	0	0.059164125985782585	25	0.10935977657656246	0.057149196263800016	0.10935977657656246	fitness	0.16396302545783853	0.9180184872710807	0.9180184872710807	0.8427579429714833	0.37644878641340196	0.14171368879212312	-0.5999999999999999	-0.5999999999999999
2035-04-01	FGA	south	False	348	3057	5.060116171691508	0.901224873979023	5.055041949321272	0.8867810553691315	0.06906995265882537	0	0.08845748599046806	22	0.11137595790736715	0.0844339724227509	0.11137595790736715	fitness	0.15777752568352718	0.9211112371582365	0.9211112371582365	0.848445911219177	0.5136272753857161	0.2638129780201542	0.8	0.8
2035-10-01	FGA	south	False	1213	9656	4.157497662568939	0.752684172938428	4.17302601359619	0.732053353764262	0.07671885069820954	17	0.0953455190285566	17	0.11178630495839614	0.0838350300384138	0.11178630495839614	fitness	0.18484128681577494	0.9075793565921126	0.9075793565921126	0.8237002885121532	-0.061970405639298974	0.0038403311750992582	0.8999999999999997	0.8999999999999997
2036-04-01	FGA	south	False	1880	15859	4.660072489973074	0.8343963794513113	4.6670087116067	0.8147823889364046	0.10708680737370949	17	0.1355387918255205	28	0.1693790251067296	0.1177785749577469	0.1693790251067296	fitness	0.10500986807882566	0.9474950659605872	0.9474950659605874	0.8977469000196578	0.8968430345816827	0.8043274286776813	0.9629629629629628	0.9629629629629628
2036-10-01	FGA	south	False	4935	42239	4.617073588459463	0.8139505255885419	4.658843341919413	0.8133568506887877	0.0992033897019331	6	0.08994997401651536	6	0.14923577758297907	0.03596756392273521	0.14923577758297907	fitness	2.5211804973716605	-0.2605902486858302	-0.2605902486858302	0.06790727771014282	0.44566949737412415	0.19862130088970445	0.7142857142857145	0.7142857142857145
2037-04-01	FGA	south	False	4293	36061	4.199022149678903	0.8122017531216517	4.216183543430322	0.7360757847241859	0.14153163053101703	13	0.16348220562134205	13	0.2511938626818782	0.15596439619830763	0.2511938626818782	fitness	0.18909659143645383	0.9054517042817731	0.9054517042817731	0.8198427887867675	0.8233805345529276	0.6779555046806648	0.7714285714285716	0.7714285714285716
2037-10-01	FGA	south	False	147	1104	2.6059831691623603	0.704236082103094	2.822374071141815	0.4951151508821128	0.05056688323582215	6	0.09779651317786997	17	0.1130255686511683	0.11176397213742814	0.1130255686511683	fitness	1.7969358186906175	0.10153209065469125	0.10153209065469125	0.010308765432712443	-0.16733019388166023	0.027999393784474004	0.2076923076923077	0.2076923076923077
2038-04-01	FGA	south	False	3	17	1.584962500721156	1.0	3.4992275471326924	0.6109071476970322	0.04048234410537414	28	0.008697282244590475	17	0.09728842014249245	0.012534444962343865	0.09728842014249245	fitness	0.6393827132756796	0.68030864336216	0.68030864336216	0.4628198502332626	-0.7822425841207743	0.6119034604119467	0.9999999999999999	0.9999999999999999
2038-10-01	FGA	south	False	0	0	0.0	0.0	0.0	0.0	0.04916021321139091	0	0.1040758546616737	0	0.11681084010285744	0.10300642727509668	0.11681084010285744	fitness	1.9580298829576654	0.020985058521167128	0.020985058521167128	0.0004403726811368091	-0.4690467206907158	0.22000482619071435		
2039-04-01	FGA	south	False	0	0	0.0	0.0	0.0	0.0	0.04701824591386428	12	0.07610906570728006	0	0.09889640028844515	0.07533359367155129	0.09889640028844515	fitness	0.42289598288208585	0.7885520085589571	0.7885520085589571	0.6218142702023656	-0.7581919009298179	0.5748549586355708	0.4000000000000001	0.4000000000000001
2039-10-01	FGA	south	False	1	0	0.0	0.0	0.0	0.0	0.053962547215230756	12	0.09255277475981134	27	0.1126031208065356	0.08601937339790183	0.1126031208065356	fitness	0.2239766838648822	0.8880116580675591	0.8880116580675591	0.7885647048638955	0.3014571790433953	0.09087643079680169	-0.5000000000000001	-0.5000000000000001
2040-04-01	FGA	south	False	1	0	0.0	0.0	0.0	0.0	0.047886615804596216	12	0.14644437511944783	27	0.09714129746656315	0.14643800824505185	0.14643800824505185	Rt	0.2162116294194224	0.8918941852902886	0.8918941852902886	0.7954752377546277	-0.808291393272027	0.6533349764376347	0.4615384615384617	0.4615384615384617
2040-10-01	FGA	south	False	15	133	3.323231428797621	0.9606293157795306	4.1099969296807	0.7209964727108747	0.06444942020877524	13	0.0008831906575921967	13	0.11183498711229106	0.0008694925482051383	0.11183498711229106	fitness	2.7000777255114157	-0.35003886275570784	-0.35003886275570784	0.12252720543930927	-0.7052989386956001	0.4974465929251399	-0.9999999999999999	-0.9999999999999999
2041-04-01	FGA	south	False	37	338	4.540402352056965	0.9659526819445272	5.3349477106435	0.9358835413460388	0.06025596007677262	13	0.07286405959123965	13	0.10232796684313546	0.06727838199760944	0.10232796684313546	fitness	0.0751775465844297	0.9624112267077851	0.9624112267077851	0.9262353692931837	-0.4696438150597515	0.22056531302387808	0.9999999999999999	0.9999999999999999
2041-10-01	FGA	south	False	2449	20325	4.1234011420022965	0.7696427656601413	4.1215553861855385	0.7230241156781453	0.0801805892740806	10	0.07277432654653274	13	0.12537810624044252	0.06947198603117993	0.12537810624044252	fitness	0.43863721618143026	0.780681391909285	0.780681391909285	0.6094634356734187	0.00834366196083511	6.96166949166868e-05	-0.5	-0.5
2042-04-01	FGA	south	False	2805	23286	4.482377389821762	0.831252509521576	4.463078851137956	0.7829358912321526	0.11905521935831341	10	0.14971766922988386	6	0.2101762398804131	0.15954294914692335	0.2101762398804131	fitness	0.26138658811933185	0.8693067059403341	0.8693067059403341	0.7556941489928345	0.8779694087827732	0.7708302827583723	-0.5	-0.5
2042-10-01	FGA	south	False	401	3397	3.356356537274275	0.6908953618057817	3.377877495437975	0.5925643744092601	0.0619451964025987	10	0.03945883102670399	10	0.1135777452377134	0.037485116966732485	0.1135777452377134	fitness	0.17948273755479352	0.9102586312226032	0.9102586312226032	0.8285707757152472	0.7571835656537989	0.5733269520962008	0.5	0.5
2043-04-01	FGA	south	False	153	1113	4.760178643393279	0.9137577993883377	5.1046448683453	0.8954826505927722	0.06725632449938858	19	0.07106951946527251	19	0.1058519851573223	0.06050676346099437	0.1058519851573223	fitness	0.18213225071600447	0.9089338746419979	0.9089338746419979	0.8261607884717153	-0.03723531787236135	0.0013864688970557924	0.9999999999999999	0.9999999999999999
2043-10-01	FGA	south	False	4814	41328	4.335098314836932	0.7681092800860272	4.322125979977913	0.7545715786843117	0.10361792654770455	29	0.13311589552461767	29	0.1739103217809609	0.11439795152463413	0.1739103217809609	fitness	0.15206976662734525	0.9239651166863273	0.9239651166863275	0.8537115368531788	0.763805267526435	0.5833984867011289	1.0	1.0
2044-04-01	FGA	south	False	4734	40755	4.22106962248643	0.8229356049455283	4.2169448506666445	0.7362086963528235	0.13365261627266625	29	0.22720073092124762	29	0.27374828949258195	0.2444932462524613	0.27374828949258195	fitness	0.17768200117286145	0.9111589994135691	0.9111589994135691	0.8302107222123365	0.8468817888441983	0.7172087642759493	1.0	1.0
2044-10-01	FGA	south	False	50	309	2.6020552627317155	0.8208570428473176	2.4556252129608938	0.43077820911711545	0.05126873282981815	29	0.006321944456656784	29	0.11180878325672047	0.007743995517076655	0.11180878325672047	fitness	0.34685894856590216	0.8265705257170488	0.8265705257170488	0.6832188339841585	0.5771162285533448	0.3330631412596365	0.9999999999999999	0.9999999999999999
2045-04-01	FGA	south	False	0	2	0.0	0.0	1.0	0.17542506358195453	0.054684532525862	5	0.1370138627503042	8	0.09692769431018428	0.1213636089313478	0.1213636089313478	Rt	0.1636908180037921	0.918154590998104	0.918154590998104	0.8430078529708958	-0.6957429574584664	0.48405826285305337	0.8000000000000002	0.8000000000000002
2045-10-01	FGA	south	False	591	5020	3.3048859753323403	0.8085421455039793	3.3143579568765213	0.5814214553184207	0.07080287527254085	4	0.34410988435858725	29	0.11323503739176995	0.12970984506857258	0.12970984506857258	Rt	3.0999493744848703	-0.549974687242435	-0.549974687242435	0.3024721566074142	0.08573354759488866	0.007350241183205039	-0.9999999999999999	-0.9999999999999999
2046-04-01	FGA	south	False	1631	14112	4.612298081327666	0.8499950315418919	4.646437691244509	0.8151016274161581	0.10733178357174543	24	0.13975670455537234	4	0.1604849514233738	0.13265454638713037	0.1604849514233738	fitness	0.1539871047058033	0.9230064476470984	0.9230064476470984	0.8519409023981158	0.9827129144966306	0.9657246723184619	-0.5	-0.5
2046-10-01	FGA	south	False	1796	14366	4.841026170071582	0.8492373236867131	4.854758625190185	0.8516463404990304	0.06717496552535895	24	0.08862231584993056	4	0.10578786643417253	0.08889323878953385	0.10578786643417253	fitness	0.6052148011213929	0.6973925994393037	0.6973925994393037	0.48635643775270904	-0.42174148496107433	0.17786588013717208	-0.5	-0.5
2047-04-01	FGA	south	False	1453	12678	4.922933599018072	0.8636059396174856	4.949270845958647	0.8682261528366096	0.09348078541406063	24	0.09221534855313482	24	0.15342956317910864	0.08965973998990936	0.15342956317910864	fitness	0.2987002213123626	0.8506498893438185	0.8506498893438185	0.7236052342406506	0.9043777131992519	0.8178990481315083	0.9999999999999999	0.9999999999999999
2047-10-01	FGA	south	False	1689	14948	5.0160776689094515	0.8842915272580872	5.047631188423824	0.885481022167506	0.07086038893214286	11	0.0829522619099115	24	0.10615232859074031	0.08267969526101886	0.10615232859074031	fitness	0.3858320605241567	0.8070839697379216	0.8070839697379215	0.6513845342079222	-0.3480043697614648	0.12110704137307433	-0.5	-0.5
2048-04-01	FGA	south	False	1284	11307	4.759854917973437	0.8569229955761407	4.812351717309208	0.8442071059876959	0.09446281617247855	11	0.10589559685283419	11	0.15219756115735364	0.10390179111663876	0.15219756115735364	fitness	0.20519249361174766	0.897403753194126	0.897403753194126	0.8053334962469039	0.878063424922315	0.7709953781863059	0.5	0.5
2048-10-01	FGA	south	False	600	5319	4.568764359216657	0.8368571452786223	4.571312300139347	0.8019227509049157	0.06861608936351175	11	0.1153887452686758	11	0.11290804143926254	0.10954233320229523	0.11290804143926254	fitness	0.10613347301363386	0.9469332634931833	0.9469332634931833	0.8966826055098505	0.6617219764031681	0.43787597405491496	0.5	0.5
2049-04-01	FGA	south	False	363	3135	5.113185639234523	0.9205335940733401	5.033684455151319	0.8830344155964164	0.07119460818406803	11	0.07814623364434059	11	0.1141763459068021	0.07690859473429448	0.1141763459068021	fitness	0.2676968438752233	0.8661515780623884	0.8661515780623882	0.7502185561799654	0.6591248012797831	0.4344455036621136	0.5	0.5
2049-10-01	FGA	south	False	3052	25610	4.190977438971415	0.7425733927388923	4.190847641112673	0.7351797139044748	0.08894191979384368	26	0.10667879650634539	3	0.1263963494947617	0.09715614321991434	0.1263963494947617	fitness	0.5248562991253021	0.737571850437349	0.737571850437349	0.5440122345575751	-0.1413280090724962	0.01997360614839557	0.4	0.4
2050-04-01	FGA	south	False	3345	28328	4.320778043637169	0.782244877130255	4.342425050403871	0.7617701905669712	0.13682623923379605	26	0.1536020147368067	26	0.2168493151631707	0.1396504220988801	0.2168493151631707	fitness	0.09102383132579762	0.954488084337101	0.954488084337101	0.9110475031415087	0.9145525020784365	0.8364062790579286	0.0902857142857143	0.0902857142857143
2050-10-01	FGA	south	False	611	5698	4.055826197851354	0.7385168770377254	4.157823269828118	0.7258870479801707	0.06832351399331067	14	0.08689358936229054	14	0.11124448768811954	0.08667345374124505	0.11124448768811954	fitness	0.2888159247804294	0.8555920376097852	0.8555920376097852	0.7320377348212641	0.525495672140476	0.27614570143837064	0.8	0.8
2051-04-01	FGA	south	False	326	2823	5.145701491065698	0.9164679269150339	5.218286550251211	0.9110263649164361	0.07059240459205124	14	0.07730103545654152	26	0.10926510807819063	0.07299259547223504	0.10926510807819063	fitness	0.20737817395213418	0.896310913023933	0.896310913023933	0.8033732528057963	0.4219142444419637	0.17801162966303308	0.8999999999999997	0.8999999999999997
2051-10-01	FGA	south	False	3535	31015	4.306889572033542	0.7592677404083118	4.315588894244338	0.753430311834426	0.09585386336583142	1	0.1019182038708133	18	0.13552347729713046	0.09529203700080889	0.13552347729713046	fitness	0.23625488462528602	0.8818725576873572	0.8818725576873571	0.777699208002041	0.3859703945830835	0.14897314549462118	0.4153846153846154	0.4153846153846154
2052-04-01	FGA	south	False	3640	31827	4.329957603842008	0.7931150907835325	4.331241281175536	0.7598082771390046	0.13716103074906372	1	0.1868758821691567	18	0.23228380311715977	0.1575931390025585	0.23228380311715977	fitness	0.18540841104187877	0.9072957944790605	0.9072957944790605	0.8231856586793896	0.8236913285455836	0.6784674047211885	0.0	0.0
2052-10-01	FGA	south	False	3595	31159	4.472379525217078	0.8192024074354846	4.47886103948181	0.7857044826258355	0.09139987426105066	23	0.22896185153712498	23	0.1342729131324276	0.1893507772255451	0.1893507772255451	Rt	0.5572865764587791	0.7213567117706103	0.7213567117706103	0.5203555056165075	0.5833409944180403	0.3402867157686282	0.9769230769230766	0.9769230769230766
2053-04-01	FGA	south	False	3569	30923	4.4398494319609805	0.8233657412684441	4.455629480711365	0.7816290849514222	0.13136271072494823	23	0.19000314659571094	23	0.23668935941728333	0.1693266416289748	0.23668935941728333	fitness	0.06060242555929344	0.9696987872203535	0.9696987872203534	0.9403157379366243	0.9065719540006866	0.8218727077806229	1.0	1.0
2053-10-01	FGA	south	False	1891	15968	4.179384014405823	0.7750626839493638	4.183763544827225	0.7339369858631795	0.07803435793141066	7	0.08196610729099374	7	0.12079000243191172	0.07048908096348275	0.12079000243191172	fitness	0.15793493670994097	0.9210325316450295	0.9210325316450295	0.8483009243484523	0.1107974132429936	0.012276066781338692	1.0	1.0
2054-04-01	FGA	south	False	2671	23038	4.567187440148673	0.8092317179206816	4.579318295038799	0.803327203069189	0.12275177794215542	7	0.13892091825247088	7	0.21306894914440783	0.13605932107163027	0.21306894914440783	fitness	0.06211717351054375	0.968941413244728	0.968941413244728	0.9388474623006908	0.953677353400545	0.9095004943890681	0.9999999999999999	0.9999999999999999
2054-10-01	FGA	south	False	1446	12666	4.35370333725258	0.7714057890313394	4.383490392784036	0.7689740808650263	0.070979872116301	21	0.09661936427052215	21	0.10992302445245393	0.09551529877718257	0.10992302445245393	fitness	0.5605293385567326	0.7197353307216336	0.7197353307216336	0.5180189462889794	-0.18912448170050497	0.03576806957848464	1.0	1.0
2025-04-01	FGA	south	False	0	9	0.0	0.0	2.4193819456463714	0.6538093118462535	0.003399107177873438	20	0.9108608838368392	22	0.0022137554824702413	0.568620911441653	0.568620911441653	Rt	1.8262330797846864	0.08688346010765696	0.08688346010765696	0.007548735640278819			1.0	1.0
2025-10-01	FGA	tropics	False	255	2078	4.735466044550845	0.9387581407205952	4.868608068146748	0.9211423968400987	0.004112499641865554	20	0.47362395206608093	20	0.005718766412878351	0.42907821555114045	0.42907821555114045	Rt	1.83881386486567	0.08059306756716483	0.08059306756716485	0.006495242539885598	0.061939975891072994	0.003836560613386704		
2026-04-01	FGA	tropics	True	1031	8259	5.411060288318081	0.9492355951239887	5.419433093335873	0.9507043949765941	0.01668822380853842	12	0.010776197622067631	16	0.024824979485496123	0.010464195633834425	0.024824979485496123	fitness	3.701009595048296	1.0	-0.8505047975241479	0.7233584106115918	-0.8435834754029458	0.7116330799729124	-0.5	-0.5
2026-10-01	FGA	tropics	True	1240	10087	5.570125277556314	0.9771395809747685	5.607885329284403	0.9837636404500264	0.017692628253692406	12	0.020710358634950198	20	0.027653068492706375	0.020067187586312627	0.027653068492706375	fitness	0.05204565638742901	1.0	0.9739771718062856	0.9486315311997708	0.9741735826362629	0.9490141691063717	1.0	1.0
2027-04-01	FGA	tropics	True	740	6056	5.552444197666007	0.9740378764108137	5.5910303921960045	0.9808068620396243	0.005949060556824733	20	0.01713162749964686	20	0.009674211341257863	0.01666201405238844	0.01666201405238844	Rt	3.712566474098999	1.0	-0.8562832370494994	0.7332209820519692	-0.8492796860363839	0.7212759851140589	1.0	1.0
2027-10-01	FGA	tropics	True	1350	10612	5.392486267369089	0.9459772463180391	5.409753412200939	0.9490063362980453	0.019893189537122585	20	0.015246290174332105	20	0.03195972411897207	0.014627212203194934	0.03195972411897207	fitness	0.8774543482997532	1.0	0.5612728258501235	0.31502718503778304	0.5664641989277027	0.32088168866680394	1.0	1.0
2028-04-01	FGA	tropics	False	1839	14395	5.601567898259118	0.9826554047107412	5.613252046240937	0.9847050971133529	0.027464459223002113	20	0.0326802242580986	27	0.042570177675437144	0.02904813766622475	0.042570177675437144	fitness	0.05060147156923798	0.9953825521096004	0.9746992642153811	0.9500386556620053	0.9761458937405564	0.9528608058665496	0.0	0.0
2028-10-01	FGA	tropics	False	2462	18712	5.4053238920200455	0.9436799855895076	5.400298638937442	0.9473477320971433	0.03627718585963672	5	0.06323150596315888	5	0.05127205078824574	0.054428387994824	0.054428387994824	Rt	2.0580953945011764	-0.029047697250588263	-0.029047697250588263	0.0008437687155618329	-0.022710142077086434	0.0005157505531614517	0.8999999999999997	0.8999999999999997
2029-04-01	FGA	tropics	False	2928	23493	5.397911447877828	0.9423858956661197	5.413364981184839	0.9450838265172194	0.05636037288204867	5	0.0720160499468817	2	0.08250676291958045	0.06687302888155701	0.08250676291958045	fitness	0.036951580276835524	0.9815242098615823	0.9815242098615823	0.9633897745444034	0.9852964748568817	0.9708091433653976	0.942857142857143	0.942857142857143
2029-10-01	FGA	tropics	True	1676	13556	5.01802473906459	0.8760639710118417	5.103809959860359	0.8910406491057961	0.011356350563234863	2	0.004282779699783628	2	0.019122307104115853	0.0039356476101855544	0.019122307104115853	fitness	3.1109182488029066	1.0	-0.5554591244014532	0.30853483888082905	-0.5321623266485156	0.28319674190396144	0.4	0.4
2030-04-01	FGA	tropics	False	2411	19973	5.136015068220528	0.8966631273883834	5.182842144223968	0.9048383589361844	0.04743202969000439	2	0.02557233785343552	8	0.06121033116733641	0.024749403866892002	0.06121033116733641	fitness	1.2213963867479367	0.6305244043572247	0.3893018066260317	0.1515558966422922	0.417872320561985	0.17461727629185833	0.6999999999999998	0.6999999999999998
2030-10-01	FGA	tropics	False	2419	19896	5.1166112756478555	0.8975818583546705	5.151545362774115	0.8993744594812051	0.03387270492546871	2	0.044620425590435095	8	0.04745059078633471	0.042881220313070706	0.04745059078633471	fitness	0.11819082340294818	0.9409045882985261	0.940904588298526	0.8853014442812186	0.9514856063154513	0.905324859025482	0.7846153846153846	0.7846153846153846
2031-04-01	FGA	tropics	True	642	5565	5.088424587925095	0.8970456693849714	5.092293438031244	0.889030055222646	0.0072605106845782235	8	0.009220533560647799	8	0.011681683469700306	0.008243582624030138	0.011681683469700306	fitness	1.5305855006850848	1.0	0.23470724965745768	0.05508749304176817	0.2359454753494853	0.05567026733789457	1.0	1.0
2031-10-01	FGA	tropics	False	2516	20884	5.0806807030783165	0.8956804888175904	5.0890213089741865	0.8927418866967182	0.0540079553874924	8	0.07021998058170618	8	0.0805636158822985	0.06729355489685078	0.0805636158822985	fitness	0.033195888829683357	0.9834020555851586	0.9834020555851586	0.9670796029291153	0.9871839084559356	0.9745320691143371	-0.5	-0.5
2032-04-01	FGA	tropics	False	2350	19377	4.922130795682446	0.867729498220548	4.94334874032872	0.8671872670799406	0.02967799781025385	8	0.05335618247791918	8	0.04835949833381246	0.054661494691748004	0.054661494691748004	Rt	0.5744923512906009	0.9006450122884203	0.7127538243546995	0.5080180141322498	0.7096191787976108	0.5035593789173956	-0.5	-0.5
2032-10-01	FGA	tropics	True	1144	9069	4.834441133439648	0.8522705618826886	4.890545971714465	0.8579243380384816	0.01811196584409584	15	0.0012283244131899647	15	0.026774862470490622	0.0009988127352142761	0.026774862470490622	fitness	2.8078418389820463	1.0	-0.4039209194910233	0.16315210920247375	-0.3871443815614189	0.1498807721745735	0.9999999999999999	0.9999999999999999
2033-04-01	FGA	tropics	False	2256	18217	5.359858765199552	0.9402535646754276	5.371972715940058	0.9423786552543096	0.04606425259552767	15	0.06536082818344303	9	0.07111405884040627	0.057711217851862326	0.07111405884040627	fitness	0.012759026032964664	0.9936204869835177	0.9936204869835177	0.9872816721533628	0.9951530500325807	0.990329592989148	0.8	0.8
2033-10-01	FGA	tropics	True	1593	13100	5.199853976081894	0.9121847143710453	5.222518022782086	0.916160556204451	0.014134757413468056	9	0.0015872645051812555	9	0.02123991979502971	0.0014138392885469728	0.02123991979502971	fitness	0.4370514118675081	1.0	0.7814742940662459	0.6107020722863374	0.7871213134141409	0.6195599620308023	0.1	0.1
2034-04-01	FGA	tropics	False	1030	8660	5.512146083933923	0.9669685772471301	5.544634107805735	0.9726677909004948	0.015235434297471257	9	0.15680587541773897	25	0.023892380663882204	0.14026649306898908	0.14026649306898908	Rt	1.6266351329248647	0.1866824335375675	0.1866824335375675	0.034850330991508305	0.1865305706056094	0.034793653770454236	0.8	0.8
2034-10-01	FGA	tropics	False	1667	13979	5.685281183542598	0.9925558898104753	5.674166954431261	0.9953910987557292	0.026470036120479264	0	0.03091270024982863	22	0.04244754596885465	0.027485791606478044	0.04244754596885465	fitness	0.046682166609440405	0.996330895085746	0.9766589166952798	0.9538626395603975	0.9774452463970142	0.9553992097041198	0.8999999999999997	0.8999999999999997
2035-04-01	FGA	tropics	True	1603	13358	5.686816927591689	0.9928240052742415	5.673320661264081	0.9952426377230678	0.02170219048283297	22	0.021586119287840752	22	0.035972626080303285	0.02053045358873276	0.035972626080303285	fitness	0.074350779856072	1.0	0.9628246100719638	0.9270312297602292	0.9636014661031962	0.9285277854762292	0.8	0.8
2035-10-01	FGA	tropics	True	1380	10799	5.702888321287214	0.9956298043112588	5.697168806537607	0.9994262001239878	0.018290730024633585	22	0.014054786532481	17	0.027658691721612488	0.012452642965457934	0.027658691721612488	fitness	0.08535760666352941	1.0	0.9573211966682353	0.9164638735903021	0.9572031359588392	0.916237843489436	0.2285714285714286	0.2285714285714286
2036-04-01	FGA	tropics	False	2178	18115	5.423707549418427	0.9514542417066543	5.4558858829886345	0.9525072714028622	0.036048944861162925	17	0.11470221746131196	28	0.04997696971033915	0.04799741504268224	0.04997696971033915	fitness	0.8343386149779928	0.7034555732182949	0.5828306925110037	0.33969161613285614	0.5822478455366719	0.3390125536320961	0.9259259259259265	0.9259259259259265
2036-10-01	FGA	tropics	False	3444	27965	5.417900880119168	0.9504356063756325	5.459875351143652	0.9532037664374327	0.06509798278861406	6	0.17911645634379753	6	0.09694035833717116	0.07699674798685936	0.09694035833717116	fitness	0.13023591288026182	0.9348820435598691	0.9348820435598691	0.8740044353706771	0.9396450973346061	0.8829329089449613	0.4285714285714287	0.4285714285714287
2037-04-01	FGA	tropics	True	2038	16922	4.655328131332918	0.833546891448564	4.715917192350548	0.8233209992631044	0.017099425654621834	6	0.0024938930227331895	22	0.026899849066497523	0.002455231177064032	0.026899849066497523	fitness	0.6112689950517504	1.0	0.6943655024741248	0.48214345102614375	0.6918140741464393	0.47860671318709497	0.2952380952380953	0.2952380952380953
2037-10-01	FGA	tropics	True	111	846	4.543385967397004	0.9086771934794008	4.970300426795705	0.8719152683920524	0.006141689715274813	0	0.0006809962147594727	28	0.010293684112193432	0.0006241424407811689	0.010293684112193432	fitness	1.8213197021083907	1.0	0.08934014894580469	0.007981662213658567	0.08974139543351604	0.008053518054354693	-0.1	-0.1
2038-04-01	FGA	tropics	True	22	165	3.516027641266231	0.9501648206912285	5.137433756498678	0.8969108068541516	0.005047821780606697	17	0.0007876398367936256	17	0.009401901456356245	0.0007414193661287585	0.009401901456356245	fitness	2.824034472215679	1.0	-0.4120172361078398	0.16975820284994342	-0.4114930067653931	0.16932649461682384	1.0	1.0
2038-10-01	FGA	tropics	False	6	54	2.251629167387823	0.9697238998682475	5.680813428089395	0.9965570568198032	0.005799950605795588	9	0.0667038005690234	0	0.0124560998933154	0.06889618638711409	0.06889618638711409	Rt	3.204405454002308	-0.6022027270011545	-0.6022027270011545	0.36264812440762706	-0.6022027270011545	0.36264812440762706	1.0	1.0
2039-04-01	FGA	tropics	True	10	81	2.9219280948873627	0.9739760316291209	5.543191669391035	0.9724147510498831	0.006375253747145922	27	0.010304678447739244	27	0.012862408696606325	0.009904264579647626	0.012862408696606325	fitness	0.3361333252438993	1.0	0.8319333373780505	0.6921130778409812	0.8319333373780505	0.6921130778409812	0.5192307692307693	0.5192307692307693
2039-10-01	FGA	tropics	True	33	301	4.4154581344444095	0.9761020579218875	5.20607211377973	0.9132755315720497	0.004825249178155175	0	0.0021006030135121813	0	0.009860703652508258	0.002241380650256136	0.009860703652508258	fitness	1.5090580891599532	1.0	0.24547095542002373	0.060255989954819275	0.2432108537795162	0.059151519396161215		
2040-04-01	FGA	tropics	True	196	1611	4.974179946931691	0.9224568134507934	5.1541932354809	0.9041746760479168	0.004030994669616832	17	0.00019463827942444548	13	0.006332539080155905	0.00016964603450248894	0.006332539080155905	fitness	2.1966051031464215	1.0	-0.09830255157321055	0.00966339164580372	-0.1332404625793635	0.017753020868362765	0.5	0.5
2040-10-01	FGA	tropics	True	783	6466	5.366844023935905	0.9461286311210607	5.367355870240201	0.9415687448038641	0.013255697668682934	13	0.014454182001627408	13	0.02114540401756778	0.012794522153576982	0.02114540401756778	fitness	3.4100843216359547	1.0	-0.7050421608179773	0.4970844485308826	-0.6963045068538897	0.4848399662650385	0.823076923076923	0.823076923076923
2041-04-01	FGA	tropics	False	1771	14559	5.62306899363547	0.9816946723056885	5.611825925600571	0.984454919809341	0.030926795755670203	13	0.03058766097633312	13	0.04954088050191733	0.02857586973545332	0.04954088050191733	fitness	0.04496747445356089	0.9956220228816868	0.9775162627732195	0.9555380439861219	0.9769377920206874	0.954407449478256	0.2846153846153846	0.2846153846153846
2041-10-01	FGA	tropics	True	1720	14192	5.541608766842801	0.972137070269715	5.558677364305926	0.9751313300649386	0.026082603371759824	13	0.020725205163978182	13	0.042046320381886576	0.02110762957401352	0.042046320381886576	fitness	0.17906326643213244	1.0	0.9104683667839337	0.8289526469142037	0.9156598316230681	0.8384329272479853	0.8230769230769232	0.8230769230769232
2042-04-01	FGA	tropics	True	686	5599	5.1399619723444365	0.9016781558073512	5.156464061177458	0.9045730357901192	0.005326371865487008	13	0.011263573495734196	13	0.010074879581115624	0.011888183517119563	0.011888183517119563	Rt	2.7126080578574028	1.0	-0.3563040289287015	0.12695256103082495	-0.3908160741662442	0.1527372038267153	0.9999999999999999	0.9999999999999999
2042-10-01	FGA	tropics	True	272	2076	5.25319675631084	0.9307814692068761	5.345665983026567	0.937763794960327	0.004193430727228867	6	0.010521888924011947	10	0.006570274224633723	0.009578762268215088	0.009578762268215088	Rt	2.1949815453141865	1.0	-0.09749077265709334	0.009504450753277058	-0.07741266271096349	0.005992720348001397	0.8	0.8
2043-04-01	FGA	tropics	False	3694	29549	4.748329296224894	0.841327123966712	4.742040817120268	0.8318728118515466	0.07876103539085301	19	0.09491839263096284	19	0.10526296700861651	0.08180782763561537	0.10526296700861651	fitness	0.052726245876296915	0.9736368770618515	0.9736368770618515	0.947968768374755	0.9799722708401155	0.9603456516155328	0.6999999999999998	0.6999999999999998
2043-10-01	FGA	tropics	False	4072	33153	5.009726966787028	0.8788316716768466	5.0385547244654765	0.8796481662819648	0.07119536863304947	19	0.11213523504724196	29	0.11879446970636508	0.10283732519398969	0.11879446970636508	fitness	0.05399042540260471	0.9730047872986975	0.9730047872986975	0.9467383161061836	0.9786220307785332	0.9577010791251003	1.0	1.0
