pivot_date	model	location	correlation	mae	rmse	sign_disagreement_rate	overestimation_rate	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2035-10-01	GARW	south	-0.4725419391877324	0.09482509205522673	0.1225661778512343	0.0	0.16666666666666666	3039	9656	1.1832151827419808	4.17302601359619	0.2517243606327778	0.732053353764262
2036-04-01	GARW	south	0.8444233166000471	0.02669244725225776	0.03200594140153543	0.16666666666666666	0.16666666666666666	4227	15859	1.872919811842834	4.6670087116067	0.37458396236856684	0.8147823889364046
2036-10-01	GARW	south	0.3284188384623366	0.03743012609012436	0.05605885324974901	0.125	0.5	1681	42239	2.325934563767242	4.658843341919413	0.4400676556774764	0.8133568506887877
2041-10-01	GARW	south	0.8845973732045446	0.01259478022104471	0.017118843720548463	0.2	0.5	1388	20325	2.172240056567863	4.1215553861855385	0.44269176462013143	0.7230241156781453
2042-04-01	GARW	south	0.8260079014302336	0.011957668021978108	0.015545365451642175	0.0	0.5	345	23286	3.199508863542565	4.463078851137956	0.6458179416173991	0.7829358912321526
2043-10-01	GARW	south	0.9937435639910986	0.002526145650170119	0.002893035272039007	0.0	0.6842105263157895	1696	41328	3.2119557785572392	4.322125979977913	0.5883315339260463	0.7545715786843117
2044-04-01	GARW	south	0.9836638508949879	0.11598204801163893	0.13694233776082396	0.0	0.8333333333333334	497	40755	3.6722266428170793	4.2169448506666445	0.7638767476825539	0.7362086963528235
2045-10-01	GARW	south	0.9999955838671432	0.013110156926636016	0.016583027093847545	0.0	0.3333333333333333	1928	5020	0.5667657765711268	3.3143579568765213	0.18892192552370893	0.5814214553184207
2046-10-01	GARW	south	-0.24436144850534294	0.1296688020343048	0.16151751601999748	0.2222222222222222	0.1111111111111111	1990	14366	2.211603335603454	4.854758625190185	0.44641011317348245	0.8516463404990304
2047-04-01	GARW	south	0.3842270014885907	0.08578821781400339	0.09864205748491232	0.1	0.3	2001	12678	2.235119912859314	4.949270845958647	0.43575679202637674	0.8682261528366096
2047-10-01	GARW	south	0.41202851286738135	0.08389065392149665	0.11501169189941032	0.1111111111111111	0.1111111111111111	923	14948	2.9214656159744834	5.047631188423824	0.574248049988013	0.885481022167506
2048-04-01	GARW	south	-0.03229782351095957	0.1455950306783901	0.21941572920849273	0.0	0.14285714285714285	841	11307	2.5731606372571325	4.812351717309208	0.5474297707353121	0.8442071059876959
2049-10-01	GARW	south	0.279293221257524	0.04143605392449944	0.05184563658370409	0.2857142857142857	0.42857142857142855	1326	25610	3.1423733259806848	4.190847641112673	0.6284746651961369	0.7351797139044748
2050-04-01	GARW	south	0.8989911529850477	0.03194396080470438	0.03329311286803833	0.3333333333333333	0.3333333333333333	1477	28328	2.738435463408449	4.342425050403871	0.5527506969530248	0.7617701905669712
2050-10-01	GARW	south	0.900560960445207	0.044310495606566934	0.053901152354168966	0.0	0.0	3240	5698	2.2465194430582835	4.157823269828118	0.5114656403036197	0.7258870479801707
2051-04-01	GARW	south	0.740598023812351	0.014372258009043468	0.017320158706856513	0.3333333333333333	0.3333333333333333	2720	2823	2.023430132827827	5.218286550251211	0.4681776485873167	0.9110263649164361
2051-10-01	GARW	south	0.7365578062994917	0.03096365390875539	0.048438624549905385	0.15384615384615385	0.46153846153846156	1896	31015	1.7093529196409885	4.315588894244338	0.3483576587525295	0.753430311834426
2052-04-01	GARW	south	0.6835602183406957	0.036310354207625524	0.046625288545818634	0.0	0.36363636363636365	3755	31827	1.800569835761079	4.331241281175536	0.34827774779300547	0.7598082771390046
2052-10-01	GARW	south	0.9318528127666195	0.06179598033900006	0.07100800859401017	0.25	0.0	2831	31159	1.7349551573072324	4.47886103948181	0.32825413950817617	0.7857044826258355
2053-04-01	GARW	south	0.46990849251196076	0.09304378298948307	0.1389668056153909	0.25	0.25	1781	30923	2.3367441848336683	4.455629480711365	0.4632358474660294	0.7816290849514222
2053-10-01	GARW	south	-0.984825150700514	0.03572011211568082	0.06368856479632233	0.25	0.25	2013	15968	2.103604101458871	4.183763544827225	0.43758036083562224	0.7339369858631795
2054-04-01	GARW	south	-0.9981187317702076	0.05964017746256587	0.09758777229200542	0.3333333333333333	0.0	1590	23038	2.397961230597886	4.579318295038799	0.4638290168481941	0.803327203069189
2026-04-01	GARW	tropics	-0.7201514921198303	0.04447355447954766	0.08358648816405917	0.0	0.0	642	8259	3.058714733949619	5.419433093335873	0.60635919033595	0.9507043949765941
2027-04-01	GARW	tropics	0.2897682695550077	0.13932393290120246	0.2050584979833537	0.5	0.25	1588	6056	1.8898262545601885	5.5910303921960045	0.3890147484017815	0.9808068620396243
2027-10-01	GARW	tropics	-0.5850156394703582	0.18471865620848846	0.27618803596730795	0.4	0.2	719	10612	3.3350342423130575	5.409753412200939	0.6501950138636384	0.9490063362980453
2028-10-01	GARW	tropics	0.4053895297398058	0.17238890647178756	0.21472398073722074	0.14285714285714285	0.14285714285714285	2854	18712	1.9049048597283618	5.400298638937442	0.3489199962181843	0.9473477320971433
2030-04-01	GARW	tropics	0.9793363553401367	0.011954614927903949	0.014875169482121248	0.0	0.3333333333333333	457	19973	3.613744801758279	5.182842144223968	0.6936898265758796	0.9048383589361844
2031-10-01	GARW	tropics	0.6582972673232316	0.0835199141649332	0.0998299121328627	0.3333333333333333	0.6666666666666666	1896	20884	1.0220099039911863	5.0890213089741865	0.20440198079823726	0.8927418866967182
2032-10-01	GARW	tropics	0.7079927699523563	0.03715143453404896	0.04541737922059637	0.0	0.4	551	9069	2.769369162089107	4.890545971714465	0.5700658699296502	0.8579243380384816
2033-04-01	GARW	tropics	-0.770682095017013	0.04620642948793246	0.06114327257624732	0.25	0.0	1054	18217	2.627204537295767	5.371972715940058	0.4841644586212234	0.9423786552543096
2033-10-01	GARW	tropics	-0.38064712605950624	0.1073581334952991	0.1447832438160113	0.6666666666666666	0.3333333333333333	1999	13100	2.8016848258104052	5.222518022782086	0.504391036064572	0.916160556204451
2034-04-01	GARW	tropics	0.060310784595732386	0.10334350845786809	0.14223902698936344	0.0	0.2857142857142857	2140	8660	2.7007255804559214	5.544634107805735	0.48894637227602145	0.9726677909004948
2034-10-01	GARW	tropics	0.2589230974705674	0.1254057643119177	0.1586233519117246	0.2	0.0	1351	13979	2.7305146213692386	5.674166954431261	0.4889047367850119	0.9953910987557292
2035-04-01	GARW	tropics	-0.30400965309489264	0.23805929093289782	0.3473346163097649	0.0	0.0	599	13358	3.633948366049845	5.673320661264081	0.6616980283901789	0.9952426377230678
2035-10-01	GARW	tropics	0.8862093053304853	0.13604478279319662	0.14001022226254897	0.0	0.0	2828	10799	2.0724441948380803	5.697168806537607	0.3773670122791777	0.9994262001239878
2036-04-01	GARW	tropics	0.7536303159827039	0.08731625954944167	0.09965281051876787	0.0	0.25	3176	18115	2.4058862177764726	5.4558858829886345	0.4284969810680579	0.9525072714028622
2041-10-01	GARW	tropics	0.9918086080963141	0.0028900820775900225	0.002966088783911332	0.75	0.0	1749	14192	1.0635763794035764	5.558677364305926	0.1998479424074381	0.9751313300649386
2042-10-01	GARW	tropics	0.9977351275440124	0.02598685101745461	0.027652131360595515	0.3333333333333333	0.3333333333333333	2170	2076	0.790185566681389	5.345665983026567	0.20225433688099306	0.937763794960327
2043-04-01	GARW	tropics	-0.3669655258692454	0.06482880866252935	0.0679421197236315	0.2727272727272727	0.8181818181818182	2658	29549	1.8444555720961169	4.742040817120268	0.37589091017167464	0.8318728118515466
2043-10-01	GARW	tropics	0.9994303885660842	0.000793527657470055	0.0008667974747595249	0.0	0.125	1235	33153	3.04655734133573	5.0385547244654765	0.5724536835179111	0.8796481662819648
2045-04-01	GARW	tropics	0.494056035029708	0.055030106793562523	0.05989330324462965	0.0	0.16666666666666666	3281	3735	0.5994583720331	5.3691536734951395	0.13442483780394443	0.9418841245541696
2045-10-01	GARW	tropics	0.1419838395041723	0.06541045617083205	0.09011667521470285	0.3	0.4	3360	17931	0.8835570220470015	4.988341962413093	0.16491804863217308	0.8750802059248488
2047-10-01	GARW	tropics	0.2790832821006275	0.04834384426128489	0.07136136330059006	0.14285714285714285	0.2857142857142857	1110	3205	2.3598518145932363	5.2322906416071735	0.5555301513796832	0.9178749184832041
2048-04-01	GARW	tropics	-0.015906191759451294	0.17317211560923404	0.22849996714071147	0.1111111111111111	0.2222222222222222	776	10196	3.2605283018997095	5.482054230253684	0.6212982731844586	0.9616897119019754
2048-10-01	GARW	tropics	-0.8339796892746661	0.2160149147703447	0.22233189441612308	0.3333333333333333	0.0	1738	12187	1.1242743450723574	5.617014346178125	0.2047167550464404	0.9853650988190483
2049-04-01	GARW	tropics	-0.8341687260036532	0.08674410462040176	0.09579518834153479	0.0	0.0	1720	7160	0.9497765475413076	5.555607789186993	0.1899553095082615	0.9745928496545302
2049-10-01	GARW	tropics	-0.029057086466090266	0.11566820966785342	0.16926927233038477	0.3125	0.4375	1790	15857	3.0167869987374547	5.258487535466149	0.579098570810074	0.9224705102540647
2050-04-01	GARW	tropics	0.5441228802324054	0.04983403673026505	0.08045012076429381	0.5	0.21428571428571427	2389	21870	3.219353906868645	5.585166002863102	0.5704174235873196	0.9797781011680305
2050-10-01	GARW	tropics	0.1329769520339875	0.07567354783389749	0.11379543774144318	0.3	0.3	2036	13445	3.1552107920975105	5.606132573038116	0.5680367847828288	0.9787378539050662
2051-04-01	GARW	tropics	-0.22658432403214085	0.033163387933311785	0.04458021803021382	0.8	0.2	1442	14752	3.1313374741553637	5.620978215399163	0.5669054677157391	0.9813296570697243
2052-04-01	GARW	tropics	-0.8482396521189041	0.1814524633598546	0.21396119651833198	0.0	0.0	3928	11828	0.8392074090270825	5.42026012119934	0.15563019444701448	0.9508494763921268
2052-10-01	GARW	tropics	-0.7391114614108532	0.10510227166717402	0.12929250519134872	0.3333333333333333	0.3333333333333333	2371	33732	1.6979698186285903	4.958093028963241	0.31488684465344313	0.869773784851122
2053-04-01	GARW	tropics	0.13278851697870778	0.088978916288589	0.1022964702328859	0.3333333333333333	0.5	2787	39094	1.800879042793745	5.260558562292013	0.33188189743841817	0.9228338202666716
2053-10-01	GARW	tropics	-0.05301627945630692	0.048730874041337566	0.06976182458994126	0.375	0.375	1112	18859	2.3525535874055636	5.5545723349755916	0.4391097996580748	0.9744112050336589
2054-04-01	GARW	tropics	-0.30592105546271814	0.06795131618544277	0.09960010759218448	0.6	0.0	1766	13190	2.6209950750892	5.573143667395245	0.4830201240766942	0.9776690822041781
2054-10-01	GARW	tropics	-0.028631143228187314	0.0817127634895558	0.09867364272662038	0.0	0.3333333333333333	2905	14558	2.5445960711375695	5.497381605367332	0.46334015613749363	0.9643785176558315
