variant,time,location,fitness,seasonal_fitness,frac_susceptible,seasonality,t,date
29,19.28405201916496,tropics,0.5650668849418973,0.5650103782534031,0.9999,1.0,7044,2044-03-22
29,19.322381930184804,tropics,0.5683415207893622,0.5682846866372833,0.9999,1.0,7058,2044-04-05
29,19.36071184120465,tropics,0.5673776744508231,0.5672641989159329,0.9998,1.0,7071,2044-04-18
29,19.399041752224505,tropics,0.5686273209738834,0.5685135955096886,0.9998,1.0,7086,2044-05-03
29,19.437371663244356,tropics,0.569086238425145,0.56897242117746,0.9998,1.0,7100,2044-05-17
29,19.475701574264203,tropics,0.5703533014989831,0.5702392308386833,0.9998,1.0,7114,2044-05-31
29,19.51403148528405,tropics,0.5683918405084071,0.5682781621403054,0.9998,1.0,7127,2044-06-13
29,19.5523613963039,tropics,0.5657462894132225,0.5656331401553398,0.9998,1.0,7142,2044-06-28
29,19.590691307323752,tropics,0.5692085579258597,0.569037795358482,0.9997,1.0,7156,2044-07-12
29,19.6290212183436,tropics,0.573265436544401,0.5730934569134377,0.9997,1.0,7170,2044-07-26
29,19.66735112936345,tropics,0.5717169128728002,0.5715453977989384,0.9997,1.0,7184,2044-08-09
29,19.7056810403833,tropics,0.5664907136851108,0.5662641173996368,0.9996,1.0,7198,2044-08-23
29,19.744010951403148,tropics,0.5709635335518211,0.5707351481384003,0.9996,1.0,7212,2044-09-06
29,19.782340862423,tropics,0.5722341588638208,0.571948041784389,0.9995,1.0,7226,2044-09-20
29,19.82067077344285,tropics,0.5678161203165724,0.5675322122564141,0.9995,1.0,7240,2044-10-04
29,19.859000684462696,tropics,0.571717009347811,0.5713739791422023,0.9994,1.0,7254,2044-10-18
29,19.897330595482547,tropics,0.5682962774087303,0.5679552996422851,0.9994,1.0,7268,2044-11-01
29,19.935660506502398,tropics,0.569206574173361,0.5688081295714396,0.9993,1.0,7282,2044-11-15
29,19.973990417522245,tropics,0.5686849101841771,0.5682299622560297,0.9992,1.0,7296,2044-11-29
29,20.012320328542096,tropics,0.5608587875890328,0.5603540146802027,0.9991,1.0,7310,2044-12-13
29,20.050650239561943,tropics,0.5707913796382915,0.570277667396617,0.9991,1.0,7324,2044-12-27
29,20.088980150581797,tropics,0.5651035245260214,0.5645384210014954,0.999,1.0,7338,2045-01-10
29,20.127310061601644,tropics,0.5581662413531477,0.5575522584876593,0.9989,1.0,7352,2045-01-24
29,20.16563997262149,tropics,0.5629119618172453,0.5622927586592463,0.9989,1.0,7366,2045-02-07
29,20.203969883641346,tropics,0.5567306673468021,0.556062590545986,0.9988,1.0,7380,2045-02-21
29,20.24229979466119,tropics,0.5544427179158001,0.5537773866543012,0.9988,1.0,7393,2045-03-06
29,20.28062970568104,tropics,0.5537698593740444,0.5530499585568582,0.9987,1.0,7408,2045-03-21
29,20.31895961670089,tropics,0.5514860877794788,0.5507140072565876,0.9986,1.0,7422,2045-04-04
29,20.357289527720734,tropics,0.5469933383637209,0.5461728483561753,0.9985,1.0,7435,2045-04-17
29,20.39561943874059,tropics,0.5482949560814989,0.5473628546561603,0.9983,1.0,7450,2045-05-02
29,20.43394934976044,tropics,0.5399306608191174,0.5389047925635612,0.9981,1.0,7464,2045-05-16
29,20.472279260780287,tropics,0.538216079962971,0.5369781829790562,0.9977,1.0,7478,2045-05-30
29,20.510609171800137,tropics,0.5361490707651811,0.5345942384599621,0.9971,1.0,7492,2045-06-13
29,20.548939082819988,tropics,0.5268700303275584,0.5249206112153464,0.9963,1.0,7506,2045-06-27
29,20.587268993839835,tropics,0.5200689981237854,0.517416646233354,0.9949,1.0,7520,2045-07-11
29,20.62559890485969,tropics,0.51720228493974,0.5136335891736558,0.9931,1.0,7534,2045-07-25
29,20.663928815879533,tropics,0.4997156750913481,0.495218234015526,0.991,1.0,7547,2045-08-07
29,20.702258726899384,tropics,0.4863390544690828,0.4810865926808167,0.9892,1.0,7562,2045-08-22
29,20.740588637919235,tropics,0.4755637695233133,0.4700472297968429,0.9884,1.0,7576,2045-09-05
29,20.77891854893908,tropics,0.4517891019755062,0.4466838851231829,0.9887,1.0,7590,2045-09-19
29,20.81724845995893,tropics,0.444647861199687,0.4402013825876901,0.99,1.0,7603,2045-10-02
29,20.855578370978783,tropics,0.441872238362779,0.4382930732320405,0.9919,1.0,7618,2045-10-17
29,20.89390828199863,tropics,0.4237671114458844,0.4211821320660645,0.9939,1.0,7632,2045-10-31
29,20.93223819301848,tropics,0.4168786945835694,0.4150027404579434,0.9955,1.0,7646,2045-11-14
29,20.97056810403833,tropics,0.4161875980018456,0.4148557976882397,0.9968,1.0,7659,2045-11-27
29,21.00889801505818,tropics,0.4126916656782418,0.4117837440137497,0.9978,1.0,7674,2045-12-12
29,21.04722792607803,tropics,0.4134221959874333,0.4128020626934521,0.9985,1.0,7688,2045-12-26
29,21.08555783709788,tropics,0.4099718728836163,0.4095619010107327,0.999,1.0,7702,2046-01-09
29,21.123887748117728,tropics,0.4114600874580185,0.4111720653967978,0.9993,1.0,7716,2046-01-23
29,21.16221765913758,tropics,0.4113157142952502,0.4111100564381026,0.9995,1.0,7730,2046-02-06
29,21.200547570157426,tropics,0.4166460365354553,0.4165210427244946,0.9997,1.0,7744,2046-02-20
29,21.23887748117728,tropics,0.4139182264952178,0.4138354428499188,0.9998,1.0,7758,2046-03-06
29,21.277207392197127,tropics,0.4148138540721868,0.4147723726867796,0.9999,1.0,7772,2046-03-20
29,21.31553730321697,tropics,0.4097685851233886,0.4097276082648763,0.9999,1.0,7785,2046-04-02
29,21.353867214236825,tropics,0.4128323440508681,0.412791060816463,0.9999,1.0,7800,2046-04-17
29,21.392197125256672,tropics,0.4100822993826867,0.4100412911527485,0.9999,1.0,7813,2046-04-30
29,21.430527036276523,tropics,0.4098801254508499,0.4098801254508499,1.0,1.0,7828,2046-05-15
29,21.468856947296374,tropics,0.4187150474885816,0.4187150474885816,1.0,1.0,7842,2046-05-29
29,21.50718685831622,tropics,0.4128697536332043,0.4128697536332043,1.0,1.0,7856,2046-06-12
29,21.54551676933607,tropics,0.4110868167586324,0.4110868167586324,1.0,1.0,7870,2046-06-26
29,21.58384668035592,tropics,0.4166656712644259,0.4166656712644259,1.0,1.0,7883,2046-07-09
29,21.62217659137577,tropics,0.4196740233930713,0.4196740233930713,1.0,1.0,7898,2046-07-24
29,21.66050650239562,tropics,0.418300961188162,0.418300961188162,1.0,1.0,7912,2046-08-07
29,21.698836413415467,tropics,0.4146890559184603,0.4146890559184603,1.0,1.0,7925,2046-08-20
29,21.73716632443532,tropics,0.4192514718114745,0.4192095466642933,0.9999,1.0,7940,2046-09-04
29,21.77549623545517,tropics,0.4180493440781554,0.4180075391437476,0.9999,1.0,7954,2046-09-18
29,21.813826146475016,tropics,0.4201720807701964,0.4201300635621194,0.9999,1.0,7967,2046-10-01
29,21.852156057494867,tropics,0.4156932828139223,0.415651713485641,0.9999,1.0,7982,2046-10-16
29,21.89048596851472,tropics,0.4213551899244941,0.4213130544055017,0.9999,1.0,7996,2046-10-30
29,21.928815879534564,tropics,0.4219074552722962,0.4218652645267689,0.9999,1.0,8010,2046-11-13
29,21.96714579055441,tropics,0.428557645278214,0.4285147895136862,0.9999,1.0,8023,2046-11-26
29,22.005475701574262,tropics,0.4307113362502865,0.4306251939830364,0.9998,1.0,8037,2046-12-10
29,22.043805612594117,tropics,0.4291107038719734,0.429024881731199,0.9998,1.0,8052,2046-12-25
29,22.082135523613964,tropics,0.4217222347628624,0.4216378903159099,0.9998,1.0,8066,2047-01-08
29,22.12046543463381,tropics,0.4282335937898268,0.4281479470710688,0.9998,1.0,8079,2047-01-21
29,22.158795345653665,tropics,0.4307605322261281,0.4306743801196829,0.9998,1.0,8094,2047-02-05
29,22.19712525667351,tropics,0.4290192162798608,0.4288905105149768,0.9997,1.0,8107,2047-02-18
29,22.23545516769336,tropics,0.4277514151213614,0.427623089696825,0.9997,1.0,8122,2047-03-05
29,22.27378507871321,tropics,0.4353580223663573,0.4351838791574108,0.9996,1.0,8136,2047-03-19
29,17.82751540041068,south,0.7180111503615825,0.656489872766266,0.9998,0.9145,6512,2042-10-07
29,17.865845311430526,south,0.7222789316273721,0.6408943473089288,0.9998,0.8875,6526,2042-10-21
29,17.904175222450377,south,0.7189469103286438,0.6233365260593725,0.9999,0.8671,6540,2042-11-04
29,17.942505133470227,south,0.7204751701456213,0.6154403876616188,0.9999,0.8543,6554,2042-11-18
29,17.980835044490075,south,0.7199236009588145,0.6118738673089108,0.9999,0.85,6568,2042-12-02
29,18.019164955509925,south,0.7194903153998486,0.6145991103884461,0.9999,0.8543,6582,2042-12-16
29,18.057494866529773,south,0.7241564661092045,0.6277904885489386,0.9998,0.8671,6595,2042-12-29
29,18.095824777549623,south,0.7221994869290554,0.6407597590361419,0.9997,0.8875,6610,2043-01-13
29,18.134154688569478,south,0.7217560946689382,0.6597819301953141,0.9996,0.9145,6624,2043-01-27
29,18.17248459958932,south,0.7237458046704922,0.684538214632207,0.9995,0.9463,6638,2043-02-10
29,18.21081451060917,south,0.7202192692951372,0.7063271182579425,0.9994,0.9813,6651,2043-02-23
29,18.249144421629023,south,0.7178930411594063,0.729727034133512,0.9991,1.0174,6666,2043-03-10
29,18.28747433264887,south,0.7200438540950894,0.7567132682368026,0.9986,1.0524,6680,2043-03-24
29,18.32580424366872,south,0.7200843249534892,0.7789010286409876,0.9974,1.0845,6694,2043-04-07
29,18.36413415468857,south,0.7074318792257789,0.7826066468180283,0.9952,1.1116,6708,2043-04-21
29,18.40246406570842,south,0.6935487832829627,0.7779234176105725,0.9906,1.1323,6722,2043-05-05
29,18.44079397672827,south,0.6686234262181623,0.7528219707596483,0.983,1.1454,6736,2043-05-19
29,18.47912388774812,south,0.6274450516459128,0.7031619832532833,0.9745,1.15,6750,2043-06-02
29,18.517453798767967,south,0.5693611948120292,0.6340225208566806,0.9717,1.146,6764,2043-06-16
29,18.555783709787818,south,0.5151978689759718,0.5702533300488838,0.9765,1.1335,6778,2043-06-30
29,18.594113620807665,south,0.4855246015697933,0.5322103070281651,0.9846,1.1133,6792,2043-07-14
29,18.63244353182752,south,0.4625432924542441,0.4982771855231868,0.9914,1.0866,6806,2043-07-28
29,18.670773442847366,south,0.4590800455737071,0.4821526924993705,0.9956,1.0549,6820,2043-08-11
29,18.709103353867214,south,0.4549187440847925,0.4630426830166588,0.9979,1.02,6834,2043-08-25
29,18.747433264887064,south,0.4544367186340769,0.4467178792053506,0.9991,0.9839,6848,2043-09-08
29,18.78576317590691,south,0.4529697794370569,0.4296058156391877,0.9996,0.9488,6861,2043-09-21
29,18.82409308692676,south,0.4546300128044776,0.4166305269626369,0.9998,0.9166,6875,2043-10-05
29,18.862422997946613,south,0.4642795576952317,0.4128425222773037,0.9999,0.8893,6890,2043-10-20
29,18.90075290896646,south,0.4528728501763777,0.3932294958081487,1.0,0.8683,6904,2043-11-03
29,18.93908281998631,south,0.4599221518142815,0.3932334398012107,1.0,0.855,6918,2043-11-17
29,18.97741273100616,south,0.4508712663404056,0.3832405763893447,1.0,0.85,6932,2043-12-01
29,19.01574264202601,south,0.46151332411771,0.393993924799289,1.0,0.8537,6946,2043-12-15
29,19.05407255304586,south,0.4637823252269573,0.4015891154140223,1.0,0.8659,6960,2043-12-29
29,19.09240246406571,south,0.4585066881891604,0.4061452243979583,1.0,0.8858,6974,2044-01-12
29,19.13073237508556,south,0.4592302024243386,0.4190016366919666,1.0,0.9124,6988,2044-01-26
29,19.169062286105408,south,0.4627581829535247,0.4367974488898319,1.0,0.9439,7002,2044-02-09
29,19.20739219712525,south,0.4586572172992223,0.4489336842924788,1.0,0.9788,7015,2044-02-22
29,19.245722108145102,south,0.4674895299853071,0.4744083750290896,1.0,1.0148,7029,2044-03-07
29,19.28405201916496,south,0.4612014499201667,0.4842615224161751,1.0,1.05,7044,2044-03-22
29,19.322381930184804,south,0.4633317980545575,0.5014640050344477,1.0,1.0823,7058,2044-04-05
29,19.36071184120465,south,0.4687391256335442,0.5202535555406708,1.0,1.1099,7071,2044-04-18
29,19.399041752224505,south,0.459951346869858,0.5202509684444964,1.0,1.1311,7086,2044-05-03
29,19.437371663244356,south,0.4603929920967957,0.527011858053202,1.0,1.1447,7100,2044-05-17
29,19.475701574264203,south,0.4623893462310207,0.5317015092310506,1.0,1.1499,7114,2044-05-31
29,19.51403148528405,south,0.4664246404085981,0.5347558502284578,1.0,1.1465,7127,2044-06-13
29,19.5523613963039,south,0.461066073234871,0.5231716732996081,1.0,1.1347,7142,2044-06-28
29,19.590691307323752,south,0.46604820180334,0.5196437450107241,1.0,1.115,7156,2044-07-12
29,19.6290212183436,south,0.4668684341000772,0.5082796642047541,1.0,1.0887,7170,2044-07-26
29,19.66735112936345,south,0.4699737018854873,0.4969031950035257,1.0,1.0573,7184,2044-08-09
29,19.7056810403833,south,0.4680147466031812,0.4785450784017528,1.0,1.0225,7198,2044-08-23
29,19.744010951403148,south,0.4737912062598043,0.4673950249752969,1.0,0.9865,7212,2044-09-06
29,19.782340862423,south,0.4752010637231454,0.4520112518134559,1.0,0.9512,7226,2044-09-20
29,19.82067077344285,south,0.4710852194931344,0.4328330996702919,1.0,0.9188,7240,2044-10-04
29,19.859000684462696,south,0.4667951108910404,0.415914443803917,1.0,0.891,7254,2044-10-18
29,19.897330595482547,south,0.4738919231167532,0.4120964163423287,1.0,0.8696,7268,2044-11-01
29,19.935660506502398,south,0.4723226826610486,0.4041665195530593,1.0,0.8557,7282,2044-11-15
29,19.973990417522245,south,0.4701503035788603,0.3996747730723891,1.0,0.8501,7296,2044-11-29
29,20.012320328542096,south,0.4791017575908976,0.4087696195765538,1.0,0.8532,7310,2044-12-13
29,20.050650239561943,south,0.469974093262124,0.4064335958530848,1.0,0.8648,7324,2044-12-27
29,20.088980150581797,south,0.4737772206418136,0.4189138184914915,1.0,0.8842,7338,2045-01-10
29,20.127310061601644,south,0.4770608179304332,0.4342684625620733,1.0,0.9103,7352,2045-01-24
29,20.16563997262149,south,0.4792382997052133,0.4512507830024288,1.0,0.9416,7366,2045-02-07
29,20.203969883641346,south,0.477735051432729,0.46636495720863,1.0,0.9762,7380,2045-02-21
29,20.24229979466119,south,0.4802328982572308,0.4861397629057948,1.0,1.0123,7393,2045-03-06
29,20.28062970568104,south,0.4799364586039888,0.5027814340335387,1.0,1.0476,7408,2045-03-21
29,20.31895961670089,south,0.479986477695086,0.518481393206232,1.0,1.0802,7422,2045-04-04
29,20.357289527720734,south,0.4781340761210944,0.5298203697497847,1.0,1.1081,7435,2045-04-17
29,20.39561943874059,south,0.4772623691167622,0.5392110246281179,1.0,1.1298,7450,2045-05-02
29,20.43394934976044,south,0.4773257175690047,0.5460060148368515,0.9999,1.144,7464,2045-05-16
29,20.472279260780287,south,0.4833357723057828,0.5556766470135048,0.9998,1.1499,7478,2045-05-30
29,20.510609171800137,south,0.4788240868155829,0.5490943322531594,0.9997,1.1471,7492,2045-06-13
29,20.548939082819988,south,0.4845982002914614,0.550021351245918,0.9993,1.1358,7506,2045-06-27
29,20.587268993839835,south,0.4788996459755113,0.5339907096136812,0.9986,1.1166,7520,2045-07-11
29,20.62559890485969,south,0.479837953729225,0.5220987218280191,0.9975,1.0908,7534,2045-07-25
29,20.663928815879533,south,0.4775340176269445,0.5038698658881848,0.9958,1.0596,7547,2045-08-07
29,20.702258726899384,south,0.4765480750395827,0.4855783751327377,0.994,1.0251,7562,2045-08-22
29,20.740588637919235,south,0.4633043436028368,0.4549088982532785,0.9928,0.989,7576,2045-09-05
29,20.77891854893908,south,0.45377304817538,0.4295591374952401,0.9927,0.9536,7590,2045-09-19
29,20.81724845995893,south,0.4444944166177175,0.406797031832024,0.9938,0.9209,7603,2045-10-02
29,20.855578370978783,south,0.43820532045678,0.3893518074953149,0.9952,0.8928,7618,2045-10-17
29,20.89390828199863,south,0.4326465301326694,0.3755484499443364,0.9967,0.8709,7632,2045-10-31
29,20.93223819301848,south,0.4220942438934745,0.3607223992983838,0.9979,0.8564,7646,2045-11-14
29,20.97056810403833,south,0.4297051722023259,0.3648238679340485,0.9986,0.8502,7659,2045-11-27
29,21.00889801505818,south,0.4289227663709011,0.3654132746858714,0.9991,0.8527,7674,2045-12-12
29,21.04722792607803,south,0.426016319361254,0.3677295248552957,0.9994,0.8637,7688,2045-12-26
29,21.08555783709788,south,0.4324781374553096,0.3815525220364091,0.9996,0.8826,7702,2046-01-09
29,21.123887748117728,south,0.4353065037868064,0.3952267631291559,0.9997,0.9082,7716,2046-01-23
29,21.16221765913758,south,0.4309195393138086,0.4046386873972644,0.9998,0.9392,7730,2046-02-06
29,21.200547570157426,south,0.4285062371724547,0.4171530758301922,0.9998,0.9737,7744,2046-02-20
29,21.23887748117728,south,0.4355351623540979,0.4397158774435897,0.9999,1.0097,7758,2046-03-06
29,21.277207392197127,south,0.4356546696622222,0.455257164994462,0.9999,1.0451,7772,2046-03-20
29,21.31553730321697,south,0.4307174037998686,0.4642204986239991,0.9998,1.078,7785,2046-04-02
29,21.353867214236825,south,0.4279375989199208,0.4733326802119714,0.9998,1.1063,7800,2046-04-17
29,21.392197125256672,south,0.4296432660656957,0.4847069700274112,0.9997,1.1285,7813,2046-04-30
29,21.430527036276523,south,0.4252506755701778,0.4859521136829026,0.9996,1.1432,7828,2046-05-15
29,21.468856947296374,south,0.438218729050612,0.5035681627530939,0.9995,1.1497,7842,2046-05-29
29,21.50718685831622,south,0.4328544508045339,0.4963463727290885,0.9992,1.1476,7856,2046-06-12
29,21.54551676933607,south,0.4324578440352915,0.4910713292962624,0.9988,1.1369,7870,2046-06-26
29,21.58384668035592,south,0.4252550542081257,0.4746167132324567,0.9981,1.1182,7883,2046-07-09
29,21.62217659137577,south,0.4316268514076302,0.4703611141132471,0.9972,1.0928,7898,2046-07-24
29,21.66050650239562,south,0.4290840320470901,0.4539556305142805,0.9962,1.062,7912,2046-08-07
29,21.698836413415467,south,0.416544108045665,0.4259861299456723,0.9952,1.0276,7925,2046-08-20
29,21.73716632443532,south,0.4219035159214196,0.4161003849451863,0.9946,0.9916,7940,2046-09-04
29,21.77549623545517,south,0.4190911716688337,0.3984892573517927,0.9945,0.9561,7954,2046-09-18
29,21.813826146475016,south,0.4082074011794749,0.3749698523938323,0.9951,0.9231,7967,2046-10-01
29,21.852156057494867,south,0.4128663803482138,0.3679467328568459,0.9962,0.8946,7982,2046-10-16
29,21.89048596851472,south,0.4088243332135351,0.3555781689952445,0.9972,0.8722,7996,2046-10-30
29,21.928815879534564,south,0.4055348236615029,0.3469234879552896,0.9981,0.8571,8010,2046-11-13
29,21.96714579055441,south,0.4128912798270462,0.3506662847972457,0.9987,0.8504,8023,2046-11-26
29,22.005475701574262,south,0.3980817321267048,0.3389399313914713,0.9991,0.8522,8037,2046-12-10
29,22.043805612594117,south,0.4022859970789053,0.3468036939396155,0.9994,0.8626,8052,2046-12-25
29,22.082135523613964,south,0.4029183024137004,0.3548290360166994,0.9996,0.881,8066,2047-01-08
29,22.12046543463381,south,0.404297604878106,0.3662645771936775,0.9997,0.9062,8079,2047-01-21
29,22.158795345653665,south,0.4127227877355776,0.386561379809179,0.9998,0.9368,8094,2047-02-05
29,22.19712525667351,south,0.4071523825319957,0.3953066015410857,0.9998,0.9711,8107,2047-02-18
29,22.23545516769336,south,0.4049135611517798,0.4077068897464703,0.9998,1.0071,8122,2047-03-05
29,22.27378507871321,south,0.4056889347803241,0.4229272499249848,0.9998,1.0427,8136,2047-03-19
4,19.859000684462696,north,0.7011814985844941,0.7776102819302039,1.0,1.109,7254,2044-10-18
4,19.897330595482547,north,0.7041103862729553,0.7959263806429487,1.0,1.1304,7268,2044-11-01
4,19.935660506502398,north,0.703940326136191,0.8055189151976434,1.0,1.1443,7282,2044-11-15
4,19.973990417522245,north,0.7000465404851364,0.804903018552168,0.9999,1.1499,7296,2044-11-29
4,20.012320328542096,north,0.703239729539728,0.8063946743039765,0.9999,1.1468,7310,2044-12-13
4,20.050650239561943,north,0.7024898450241758,0.79730697877703,0.9998,1.1352,7324,2044-12-27
4,20.088980150581797,north,0.6999391494479833,0.7807578053231735,0.9997,1.1158,7338,2045-01-10
4,20.127310061601644,north,0.6975998563185335,0.7598704936049337,0.9996,1.0897,7352,2045-01-24
4,20.16563997262149,north,0.6957655000768945,0.7360300061787446,0.9995,1.0584,7366,2045-02-07
4,20.203969883641346,north,0.7045318214941478,0.7208668990384011,0.9994,1.0238,7380,2045-02-21
4,20.24229979466119,north,0.6979880353175666,0.6889202005354224,0.9993,0.9877,7393,2045-03-06
4,20.28062970568104,north,0.6992163018156797,0.6654674523251589,0.9993,0.9524,7408,2045-03-21
4,20.31895961670089,north,0.7019424758997456,0.6452593013189863,0.9994,0.9198,7422,2045-04-04
4,20.357289527720734,north,0.7005331167776534,0.6244930841105621,0.9995,0.8919,7435,2045-04-17
4,20.39561943874059,north,0.6952763142246267,0.6047874368588149,0.9996,0.8702,7450,2045-05-02
4,20.43394934976044,north,0.693052015796324,0.5930745497639969,0.9997,0.856,7464,2045-05-16
4,20.472279260780287,north,0.6976486811309943,0.5929525296006923,0.9998,0.8501,7478,2045-05-30
4,20.510609171800137,north,0.6978303571487092,0.5950604757098117,0.9998,0.8529,7492,2045-06-13
4,20.548939082819988,north,0.6985085590582476,0.6035907316284638,0.9999,0.8642,7506,2045-06-27
4,20.587268993839835,north,0.699270543927236,0.6176738249454697,0.9999,0.8834,7520,2045-07-11
4,20.62559890485969,north,0.6980715262142043,0.6345596943076278,0.9998,0.9092,7534,2045-07-25
4,20.663928815879533,north,0.6975535505453121,0.6557825651251317,0.9997,0.9404,7547,2045-08-07
4,20.702258726899384,north,0.7005344810597528,0.6826095900523604,0.9995,0.9749,7562,2045-08-22
4,20.740588637919235,north,0.6954381912618358,0.7024552321554868,0.9991,1.011,7576,2045-09-05
4,20.77891854893908,north,0.6867155580397917,0.7172138595289657,0.9981,1.0464,7590,2045-09-19
4,20.81724845995893,north,0.6882141017616041,0.739532699494661,0.9958,1.0791,7603,2045-10-02
4,20.855578370978783,north,0.6754941043771145,0.7406523737643878,0.9903,1.1072,7618,2045-10-17
4,20.89390828199863,north,0.6416992406001287,0.7092547634365555,0.9789,1.1291,7632,2045-10-31
4,20.93223819301848,north,0.5746529040381348,0.6335148308599226,0.964,1.1436,7646,2045-11-14
4,20.97056810403833,north,0.4909934716493164,0.5417367042368076,0.9596,1.1498,7659,2045-11-27
4,21.00889801505818,north,0.4287064945236834,0.4770993123320113,0.97,1.1473,7674,2045-12-12
4,21.04722792607803,north,0.3870417429972586,0.4324069676206462,0.9832,1.1363,7688,2045-12-26
4,21.08555783709788,north,0.3665248023410884,0.4062783756228447,0.992,1.1174,7702,2046-01-09
4,21.123887748117728,north,0.3634511331112214,0.3954270913158736,0.9965,1.0918,7716,2046-01-23
4,21.16221765913758,north,0.3604290264431105,0.3818078308951004,0.9986,1.0608,7730,2046-02-06
4,21.200547570157426,north,0.3556764258308928,0.3648482004723302,0.9995,1.0263,7744,2046-02-20
4,21.23887748117728,north,0.3663928591127619,0.3627662806096923,0.9998,0.9903,7758,2046-03-06
4,21.277207392197127,north,0.3523569659058277,0.3364320201768006,0.9999,0.9549,7772,2046-03-20
4,21.31553730321697,north,0.3589437758815446,0.3309461613627841,1.0,0.922,7785,2046-04-02
4,21.353867214236825,north,0.3599752738307585,0.3217099022225489,1.0,0.8937,7800,2046-04-17
4,21.392197125256672,north,0.368503034212214,0.3211503943159445,1.0,0.8715,7813,2046-04-30
4,21.430527036276523,north,0.3643489048742178,0.3121741416962298,1.0,0.8568,7828,2046-05-15
4,21.468856947296374,north,0.3606978793103765,0.3067014067776131,1.0,0.8503,7842,2046-05-29
4,21.50718685831622,north,0.362605535518745,0.3090849584761783,1.0,0.8524,7856,2046-06-12
4,21.54551676933607,north,0.3665401130620547,0.3163607715838594,1.0,0.8631,7870,2046-06-26
4,21.58384668035592,north,0.3657979992985791,0.322560675781487,1.0,0.8818,7883,2046-07-09
4,21.62217659137577,north,0.3590615885738457,0.3257406731541928,1.0,0.9072,7898,2046-07-24
4,21.66050650239562,north,0.3596789874259007,0.3373788902054948,1.0,0.938,7912,2046-08-07
4,21.698836413415467,north,0.3696861161818648,0.3594827793752453,1.0,0.9724,7925,2046-08-20
4,21.73716632443532,north,0.3632847087265762,0.3663363002798794,1.0,1.0084,7940,2046-09-04
4,21.77549623545517,north,0.3671365062155672,0.3832537988384306,1.0,1.0439,7954,2046-09-18
4,21.813826146475016,north,0.3693669662338676,0.397771285937252,1.0,1.0769,7967,2046-10-01
4,21.852156057494867,north,0.3655675920040289,0.4040984162012535,1.0,1.1054,7982,2046-10-16
4,21.89048596851472,north,0.3714067267352527,0.418872506412018,1.0,1.1278,7996,2046-10-30
4,21.928815879534564,north,0.3764055443903032,0.4301938966836776,1.0,1.1429,8010,2046-11-13
4,21.96714579055441,north,0.3785850074382344,0.4352213245509942,1.0,1.1496,8023,2046-11-26
4,22.005475701574262,north,0.3764423378624332,0.4320805153985008,1.0,1.1478,8037,2046-12-10
4,22.043805612594117,north,0.3666749056869557,0.4170560377283435,1.0,1.1374,8052,2046-12-25
4,22.082135523613964,north,0.3794943260974931,0.4246541509030948,1.0,1.119,8066,2047-01-08
4,22.12046543463381,north,0.3715839595734357,0.406438534981424,1.0,1.0938,8079,2047-01-21
4,22.158795345653665,north,0.3783747898514336,0.4022880765700442,1.0,1.0632,8094,2047-02-05
4,22.19712525667351,north,0.3712372701797292,0.3819660272879234,1.0,1.0289,8107,2047-02-18
4,22.23545516769336,north,0.3806900182251608,0.3779871190957621,1.0,0.9929,8122,2047-03-05
4,22.27378507871321,north,0.3854455745607207,0.3689870485269779,1.0,0.9573,8136,2047-03-19
4,22.31211498973306,north,0.3849083345984344,0.3557707736693329,1.0,0.9243,8150,2047-04-02
4,22.350444900752912,north,0.3809858385498719,0.3411728184214103,1.0,0.8955,8164,2047-04-16
4,22.388774811772755,north,0.3798446796161862,0.3315664208369689,1.0,0.8729,8177,2047-04-29
4,22.42710472279261,north,0.3760664531118153,0.3224769835433816,1.0,0.8575,8192,2047-05-14
4,22.465434633812457,north,0.3777316150734685,0.3212229654584776,1.0,0.8504,8206,2047-05-28
4,22.503764544832308,north,0.3778163167173344,0.3218995018431689,1.0,0.852,8220,2047-06-11
4,22.54209445585216,north,0.3814821395245786,0.3288757524841392,1.0,0.8621,8234,2047-06-25
4,22.580424366872,north,0.3845056315576978,0.3384418568970856,1.0,0.8802,8247,2047-07-08
4,22.618754277891853,north,0.380320336690132,0.3442659687719074,1.0,0.9052,8262,2047-07-23
4,22.657084188911703,north,0.3907218923574274,0.3655984746788448,1.0,0.9357,8276,2047-08-06
4,22.695414099931558,north,0.3919471283446764,0.3801495197815017,1.0,0.9699,8290,2047-08-20
4,22.733744010951405,north,0.3874134340745048,0.389660431992137,1.0,1.0058,8304,2047-09-03
4,22.772073921971256,north,0.3863470429379112,0.4023418105155408,1.0,1.0414,8318,2047-09-17
4,22.8104038329911,north,0.3912932793296899,0.4204837579676847,1.0,1.0746,8331,2047-09-30
4,22.84873374401095,north,0.3950013071917089,0.4358403540918021,0.9999,1.1035,8346,2047-10-15
4,22.8870636550308,north,0.3830533261128646,0.4314281194068773,0.9999,1.1264,8360,2047-10-29
4,22.92539356605065,north,0.3952943285682139,0.4513809806125778,0.9999,1.142,8374,2047-11-12
4,22.963723477070506,north,0.3956607368342684,0.4547269736722163,0.9999,1.1494,8388,2047-11-26
4,23.002053388090346,north,0.3919891126030922,0.4499918827110524,0.9998,1.1482,8401,2047-12-09
4,23.0403832991102,north,0.3944779903524805,0.4489839294684204,0.9998,1.1384,8416,2047-12-24
4,23.078713210130047,north,0.3928264737037909,0.4401133061631816,0.9998,1.1206,8430,2048-01-07
