date,diversity,tmrca,netau,serialInterval,antigenicDiversity,totalN,totalS,totalI,totalR,totalCases,northDiversity,northTmrca,northNetau,northSerialInterval,northAntigenicDiversity,northN,northS,northI,northR,northCases,tropicsDiversity,tropicsTmrca,tropicsNetau,tropicsSerialInterval,tropicsAntigenicDiversity,tropicsN,tropicsS,tropicsI,tropicsR,tropicsCases,southDiversity,southTmrca,southNetau,southSerialInterval,southAntigenicDiversity,southN,southS,southI,southR,southCases
4.4027,3.2018,4.7189,68.4932,0.01253,0.6542,90000000,89936992,63008,0,90021,4.0375,4.7197,136.9863,0.01966,0.5742,29999990,29997045,2945,0,3496,2.8496,4.7165,34.2466,0.0147,1.5581,30000020,29990477,9543,0,13165,3.1296,4.7181,68.4932,0.01145,0.4068,29999990,29949470,50520,0,73360
4.4219,3.041,4.7383,inf,0.01121,0.5994,90000000,89921780,78220,0,113406,3.9821,4.7386,273.9726,0.01925,0.5694,29999990,29998064,1926,0,2278,2.7451,4.7373,68.4932,0.01364,1.6372,30000020,29990488,9532,0,13291,3.1034,4.7383,54.7945,0.01106,0.3561,29999990,29933228,66762,0,97837
4.4411,3.2016,4.7573,273.9726,0.01128,0.6069,90000000,89900938,99062,0,143687,3.8534,4.7575,39.1389,0.01992,0.5515,29999990,29998770,1220,0,1477,2.7091,4.7571,24.9066,0.01407,1.8303,30000020,29990171,9849,0,13441,3.16,4.7568,inf,0.01105,0.4744,29999990,29911997,87993,0,128769
4.4603,3.1207,4.7758,54.7945,0.01183,0.5664,90000000,89872235,127765,0,187097,4.1677,4.7773,68.4932,0.01692,0.5995,29999990,29999183,807,0,981,2.5975,4.7746,30.4414,0.01325,1.7506,30000020,29990024,9996,0,14057,3.1642,4.777,91.3242,0.01068,0.4217,29999990,29883028,116962,0,172059
4.4795,3.1625,4.7952,91.3242,0.01209,0.6692,90000000,89833726,166274,0,243575,3.7053,4.7966,45.6621,0.01659,0.7036,29999990,29999397,593,0,745,2.452,4.7858,17.1233,0.0134,1.8013,30000020,29989513,10507,0,14738,3.1444,4.796,91.3242,0.01023,0.5026,29999990,29844816,155174,0,228092
4.4986,3.0113,4.8157,68.4932,0.01163,0.6927,90000000,89783082,216918,0,317142,3.5869,4.8147,18.2648,0.01544,0.9995,29999990,29999506,484,0,656,2.354,4.8086,17.1233,0.01287,1.7141,30000020,29988784,11236,0,15922,3.1342,4.8158,136.9863,0.0111,0.6575,29999990,29794792,205198,0,300564
4.5178,3.066,4.8328,39.1389,0.01143,0.7763,90000000,89721031,278969,0,407478,3.2363,4.8348,17.1233,0.01444,0.9806,29999990,29999500,490,0,713,2.3205,4.8324,27.3973,0.01331,1.7063,30000020,29987960,12060,0,17325,3.0856,4.8349,273.9726,0.01126,0.6606,29999990,29733571,266419,0,389440
4.537,3.089,4.8527,91.3242,0.01139,0.8345,90000000,89649053,350947,0,513472,3.0495,4.8529,68.4932,0.01269,0.9413,29999990,29999444,546,0,793,2.1648,4.8472,24.9066,0.01264,1.5493,30000020,29986387,13633,0,19341,3.0805,4.8537,45.6621,0.01162,0.7561,29999990,29663222,336768,0,493338
4.5562,3.0828,4.8717,54.7945,0.01185,0.9412,90000000,89568492,431508,0,627973,2.9667,4.8712,22.8311,0.01294,1.0623,29999990,29999351,639,0,842,2.0918,1.8728,27.3973,0.01187,1.5582,30000020,29984791,15229,0,21825,3.1096,4.8705,30.4414,0.01132,0.9119,29999990,29584350,415640,0,605306
4.5753,3.0975,4.8906,39.1389,0.01178,1.1551,90000000,89489431,510569,0,739997,2.9552,4.889,18.2648,0.01112,1.2553,29999990,29999264,726,0,1076,2.0971,4.8828,54.7945,0.01307,1.4843,30000020,29982246,17774,0,25529,3.1067,4.8877,45.6621,0.01175,1.0729,29999990,29507921,492069,0,713392
4.5945,3.0461,4.9104,34.2466,0.01215,1.2781,90000000,89425046,574954,0,827733,3.0174,4.9081,24.9066,0.01195,1.485,29999990,29999014,976,0,1392,2.0837,4.9078,34.2466,0.01245,1.4148,30000020,29980092,19928,0,28776,3.0605,4.9098,30.4414,0.01162,1.1845,29999990,29445940,554050,0,797565
4.6137,3.016,4.9293,30.4414,0.01214,1.3511,90000000,89376122,623878,0,890804,2.8848,4.9289,24.9066,0.01229,1.5976,29999990,29998728,1262,0,1705,2.0668,4.922,45.6621,0.01264,1.3226,30000020,29976468,23552,0,33959,3.004,4.9272,45.6621,0.01226,1.356,29999990,29400926,599064,0,855140
4.6329,2.978,4.9472,136.9863,0.01221,1.5727,90000000,89353345,646655,0,915867,2.8964,4.9458,24.9066,0.01283,1.7201,29999990,29998481,1509,0,2163,2.0194,1.9496,54.7945,0.01235,1.2431,30000020,29972884,27136,0,38950,3.048,4.9496,136.9863,0.01374,1.4964,29999990,29381980,618010,0,874754
4.6521,2.9332,4.9675,54.7945,0.01319,1.5316,90000000,89358845,641155,0,899079,2.7796,4.9642,45.6621,0.01191,1.6002,29999990,29998279,1711,0,2476,1.9253,4.9583,91.3242,0.01281,0.9955,30000020,29968547,31473,0,45372,2.9096,4.9665,54.7945,0.01244,1.6151,29999990,29392019,607971,0,851231
4.6712,2.8132,4.9848,34.2466,0.0141,1.6459,90000000,89390298,609702,0,850076,2.7865,4.9852,34.2466,0.01224,1.6344,29999990,29998114,1876,0,2667,1.9674,4.9875,45.6621,0.01268,0.9774,30000020,29963526,36494,0,52595,2.797,4.9836,136.9863,0.01294,1.5572,29999990,29428658,571332,0,794814
4.6904,2.8126,5.0042,136.9863,0.01342,1.7437,90000000,89434946,565054,0,778502,2.7046,5.0044,68.4932,0.01291,1.652,29999990,29998016,1974,0,2781,1.8775,4.9968,inf,0.01228,0.8557,30000020,29956874,43146,0,62371,2.8738,5.0041,68.4932,0.01374,1.7533,29999990,29480056,519934,0,713350
4.7096,2.6709,5.0223,136.9863,0.01427,1.5961,90000000,89493739,506261,0,693025,2.513,5.0255,68.4932,0.01314,1.4371,29999990,29997843,2147,0,3128,1.878,5.017,68.4932,0.01208,0.7477,30000020,29949980,50040,0,72323,2.6949,5.021,68.4932,0.01427,1.7038,29999990,29545916,454074,0,617574
4.7288,2.6129,5.0438,91.3242,0.01418,1.6943,90000000,89554319,445681,0,606157,2.493,5.0435,30.4414,0.01383,1.4447,29999990,29997628,2362,0,3311,1.9336,5.0407,91.3242,0.01244,0.7982,30000020,29941733,58287,0,84128,2.5658,5.0415,inf,0.01464,1.5897,29999990,29614958,385032,0,518718
4.7479,2.4765,5.0651,inf,0.01501,1.4219,90000000,89612623,387377,0,523923,2.3031,5.0605,54.7945,0.01355,1.2268,29999990,29997315,2675,0,3759,1.8565,2.0667,91.3242,0.0122,0.6139,30000020,29932628,67392,0,97451,2.5965,5.0615,inf,0.01565,1.6488,29999990,29682680,317310,0,422713
4.7671,2.3681,5.0835,inf,0.01466,1.2749,90000000,89665883,334117,0,450969,2.1601,5.0718,45.6621,0.01232,1.0949,29999990,29997013,2977,0,4247,1.8345,5.0706,136.9863,0.01295,0.4725,30000020,29923022,76998,0,110178,2.489,5.079,inf,0.01546,1.5341,29999990,29745848,254142,0,336544
4.7863,2.3677,5.0968,inf,0.01527,1.2952,90000000,89711040,288960,0,391364,2.046,5.0964,54.7945,0.01208,0.8744,29999990,29996788,3202,0,4568,1.8621,5.0951,273.9726,0.01185,0.4874,30000020,29911935,88085,0,126698,2.4362,5.1018,inf,0.01628,1.4269,29999990,29802317,197673,0,260098
4.8055,2.2095,5.1203,273.9726,0.01471,0.9986,90000000,89743370,256630,0,347697,2.0567,5.1144,136.9863,0.01346,0.8899,29999990,29996534,3456,0,4931,1.8414,5.1143,136.9863,0.01292,0.3724,30000020,29897923,102097,0,145736,2.3454,5.117,inf,0.01659,1.3229,29999990,29848913,151077,0,197030
4.8247,2.1839,5.1351,inf,0.01465,0.881,90000000,89767490,232510,0,317010,1.9964,1.7991,91.3242,0.01297,0.7982,29999990,29996256,3734,0,5348,1.8838,5.1268,273.9726,0.01239,0.3792,30000020,29884916,115104,0,165053,2.3377,5.1353,inf,0.01721,1.23,29999990,29886318,113672,0,146609
4.8438,2.1136,5.1565,273.9726,0.01399,0.7431,90000000,89783746,216254,0,297002,2.0227,5.1491,68.4932,0.0126,0.7218,29999990,29996007,3983,0,5736,1.8814,5.141,273.9726,0.01271,0.3153,30000020,29871631,128389,0,184164,2.2595,5.1556,inf,0.01724,1.1644,29999990,29916108,83882,0,107102
4.863,2.0623,5.1572,273.9726,0.01429,0.6285,90000000,89793389,206611,0,285990,2.0136,5.1788,54.7945,0.01302,0.6328,29999990,29995647,4343,0,6195,1.927,5.1738,inf,0.01322,0.2902,30000020,29858242,141778,0,202326,2.322,5.1717,inf,0.01789,1.1999,29999990,29939500,60490,0,77469
4.8822,2.0088,5.1895,inf,0.01383,0.4591,90000000,89796932,203068,0,282837,1.95,5.1959,136.9863,0.01203,0.4257,29999990,29994845,5145,0,7387,1.9148,1.8547,273.9726,0.01283,0.2646,30000020,29846048,153972,0,219672,2.3005,5.193,inf,0.01735,1.1036,29999990,29956039,43951,0,55778
4.9014,2.0405,5.2182,inf,0.01367,0.3985,90000000,89797299,202701,0,284331,1.9744,5.1754,54.7945,0.01235,0.4083,29999990,29994030,5960,0,8741,1.9544,5.2161,273.9726,0.01329,0.224,30000020,29834440,165580,0,236362,2.341,5.215,inf,0.01773,1.1461,29999990,29968829,31161,0,39228
4.9205,2.0393,5.2333,inf,0.01362,0.3364,90000000,89795491,204509,0,287721,2.0166,5.2298,68.4932,0.01205,0.4066,29999990,29993148,6842,0,9779,2.0027,1.89,136.9863,0.0124,0.3143,30000020,29824169,175851,0,250405,2.1938,5.2352,inf,0.01772,0.9246,29999990,29978174,21816,0,27537
4.9397,2.032,2.2466,inf,0.01275,0.2802,90000000,89792411,207589,0,291877,2.0185,1.865,45.6621,0.01208,0.3983,29999990,29991763,8227,0,11804,2.019,5.2492,273.9726,0.01365,0.268,30000020,29816035,183985,0,260892,2.2125,5.2455,273.9726,0.01829,0.8629,29999990,29984613,15377,0,19181
4.9589,2.0664,5.2715,273.9726,0.01316,0.2598,90000000,89790134,209866,0,295616,2.1679,5.273,45.6621,0.0121,0.4741,29999990,29990442,9548,0,13884,2.0516,1.9197,inf,0.01377,0.24,30000020,29810410,189610,0,268319,2.2798,5.2744,inf,0.01771,0.9687,29999990,29989282,10708,0,13413
4.9781,2.1096,1.9518,inf,0.01348,0.3293,90000000,89788066,211934,0,297170,2.1058,5.2892,68.4932,0.01292,0.3646,29999990,29988858,11132,0,16009,2.0598,1.9452,273.9726,0.01331,0.2075,30000020,29806589,193431,0,271883,2.3195,5.2934,inf,0.01856,0.9389,29999990,29992619,7371,0,9278
4.9973,2.1074,1.9615,136.9863,0.01348,0.2381,90000000,89787658,212342,0,297817,2.1217,1.9227,68.4932,0.01269,0.3285,29999990,29986840,13150,0,19243,2.1023,1.9648,273.9726,0.01307,0.224,30000020,29805768,194252,0,272135,2.3183,5.3068,273.9726,0.01771,0.912,29999990,29995050,4940,0,6439
5.0164,2.1626,1.9859,inf,0.01374,0.2545,90000000,89788247,211753,0,296831,2.1486,1.9429,91.3242,0.01292,0.3345,29999990,29984282,15708,0,22567,2.1298,1.9426,273.9726,0.0143,0.2125,30000020,29807510,192510,0,269714,2.344,5.3224,91.3242,0.01751,0.9128,29999990,29996455,3535,0,4550
5.0356,2.1671,2.0089,136.9863,0.01388,0.2398,90000000,89789551,210449,0,293294,2.16,1.9598,34.2466,0.01217,0.2566,29999990,29981144,18846,0,27191,2.1553,1.9615,inf,0.01476,0.1893,30000020,29810991,189029,0,262774,2.3772,5.332,inf,0.01685,0.8614,29999990,29997416,2574,0,3329
5.0548,2.2246,1.9781,inf,0.01387,0.2561,90000000,89793759,206241,0,287986,2.2071,5.3593,54.7945,0.0115,0.3104,29999990,29978194,21796,0,31390,2.2109,1.9783,inf,0.01325,0.2395,30000020,29817535,182485,0,254086,2.3467,2.0246,68.4932,0.01736,0.6855,29999990,29998030,1960,0,2510
5.074,2.262,5.3821,inf,0.01366,0.2385,90000000,89800232,199768,0,278812,2.2203,1.9994,136.9863,0.01285,0.2846,29999990,29974763,25227,0,36124,2.2618,1.9969,136.9863,0.01348,0.2588,30000020,29827017,173003,0,240675,2.3787,2.0372,136.9863,0.01665,0.7177,29999990,29998452,1538,0,2013
5.0932,2.285,2.018,273.9726,0.01322,0.278,90000000,89807551,192449,0,267611,2.244,2.0178,68.4932,0.01224,0.2608,29999990,29971418,28572,0,40905,2.2644,2.017,inf,0.01429,0.1912,30000020,29837433,162587,0,224988,2.4247,2.0188,68.4932,0.01617,0.6243,29999990,29998700,1290,0,1718
5.1123,2.3384,2.0388,inf,0.01354,0.3161,90000000,89814610,185390,0,257395,2.2646,2.0379,45.6621,0.01244,0.261,29999990,29967305,32685,0,46836,2.3313,2.0374,inf,0.01535,0.2728,30000020,29848396,151624,0,209063,2.4765,2.0376,91.3242,0.01571,0.687,29999990,29998909,1081,0,1496
5.1315,2.3762,2.0526,273.9726,0.01427,0.301,90000000,89823654,176346,0,244530,2.3212,2.0524,91.3242,0.01273,0.2673,29999990,29963983,36007,0,51539,2.3679,2.056,inf,0.01496,0.2444,30000020,29860666,139354,0,191663,2.4226,2.0556,68.4932,0.01621,0.5071,29999990,29999005,985,0,1328
5.1507,2.4101,2.0744,136.9863,0.01379,0.3223,90000000,89832405,167595,0,231889,2.3597,2.0722,68.4932,0.01262,0.2733,29999990,29960742,39248,0,55958,2.4088,2.076,273.9726,0.01344,0.3343,30000020,29872547,127473,0,174760,2.3763,2.075,68.4932,0.01474,0.2287,29999990,29999116,874,0,1171
5.1699,2.4382,2.093,273.9726,0.01422,0.3382,90000000,89841985,158015,0,218601,2.4107,2.0927,68.4932,0.01319,0.3302,29999990,29958498,41492,0,59220,2.4287,2.0934,inf,0.01458,0.2589,30000020,29884223,115797,0,158329,2.4393,2.0942,30.4414,0.01431,0.3801,29999990,29999264,726,0,1052
5.189,2.4574,2.1117,inf,0.01349,0.3055,90000000,89851562,148438,0,204762,2.4046,1.976,273.9726,0.01317,0.2583,29999990,29956483,43507,0,61704,2.4941,2.1143,inf,0.0148,0.3505,30000020,29895862,104158,0,141960,2.5018,2.1143,68.4932,0.01393,0.3563,29999990,29999217,773,0,1098
5.2082,2.5284,2.1332,inf,0.01338,0.3741,90000000,89862941,137059,0,188548,2.4896,2.1313,273.9726,0.01316,0.3602,29999990,29956277,43713,0,60993,2.5021,2.1331,inf,0.01475,0.2886,30000020,29907444,92576,0,126525,2.5529,2.134,30.4414,0.01476,0.4388,29999990,29999220,770,0,1030
5.2274,2.5631,2.1504,inf,0.01504,0.3563,90000000,89874172,125828,0,173211,2.4977,2.1418,91.3242,0.0136,0.3498,29999990,29956227,43763,0,61126,2.5944,2.1523,inf,0.01534,0.4281,30000020,29918708,81312,0,111009,2.5702,2.1523,45.6621,0.01562,0.3886,29999990,29999237,753,0,1076
5.2466,2.5918,2.1698,inf,0.0144,0.3558,90000000,89885344,114656,0,157993,2.525,2.1717,91.3242,0.01456,0.33,29999990,29957688,42302,0,59044,2.5953,2.1718,inf,0.01474,0.3508,30000020,29928367,71653,0,97962,2.5576,2.1696,24.9066,0.01401,0.3781,29999990,29999289,701,0,987
5.2658,2.6134,2.1873,273.9726,0.01386,0.3734,90000000,89895991,104009,0,142378,2.5545,2.1871,273.9726,0.01358,0.3635,29999990,29960258,39732,0,55040,2.6414,2.1889,inf,0.0152,0.4103,30000020,29936444,63576,0,86342,2.6315,2.1917,54.7945,0.01472,0.4644,29999990,29999289,701,0,996
5.2849,2.6267,2.2047,273.9726,0.01434,0.3536,90000000,89906391,93609,0,127639,2.5841,2.2094,136.9863,0.01421,0.3927,29999990,29963072,36918,0,50590,2.6683,2.2091,inf,0.01489,0.427,30000020,29944124,55896,0,75873,2.6252,2.2086,45.6621,0.01336,0.3053,29999990,29999195,795,0,1176
5.3041,2.6894,2.2278,273.9726,0.01422,0.4337,90000000,89917231,82769,0,112793,2.6146,2.2238,inf,0.01406,0.3914,29999990,29967385,32605,0,44718,2.7088,2.2287,273.9726,0.01489,0.4192,30000020,29950716,49304,0,66839,2.6825,2.228,39.1389,0.01328,0.39,29999990,29999130,860,0,1236
5.3233,2.7215,2.2487,273.9726,0.01449,0.4287,90000000,89927880,72120,0,98012,2.6769,2.2408,136.9863,0.01518,0.3965,29999990,29972146,27844,0,37745,2.753,2.2462,136.9863,0.01574,0.4469,30000020,29956631,43389,0,59048,2.6954,2.2475,34.2466,0.0129,0.3712,29999990,29999103,887,0,1219
5.3425,2.7244,2.2661,inf,0.01484,0.4251,90000000,89937860,62140,0,84593,2.6842,2.2536,inf,0.01507,0.4152,29999990,29976187,23803,0,32225,2.7873,2.2666,inf,0.01487,0.5059,30000020,29962540,37480,0,51103,2.7298,2.2677,22.8311,0.01458,0.4544,29999990,29999133,857,0,1265
5.3616,2.8003,2.2844,inf,0.01503,0.4642,90000000,89946082,53918,0,72840,2.7223,2.2878,inf,0.01515,0.4453,29999990,29979831,20159,0,26776,2.8295,2.286,inf,0.01495,0.5086,30000020,29967165,32855,0,44771,2.7597,2.2876,17.1233,0.01424,0.5108,29999990,29999086,904,0,1293
5.3808,2.8554,2.3067,136.9863,0.01446,0.5452,90000000,89953310,46690,0,63485,2.7389,2.2967,136.9863,0.01546,0.4177,29999990,29983335,16655,0,22558,2.8397,2.3063,273.9726,0.01433,0.4753,30000020,29970931,29089,0,39536,2.8003,2.3026,22.8311,0.01271,0.4568,29999990,29999044,946,0,1391
5.4,2.8571,2.3241,inf,0.01508,0.5067,90000000,89960171,39829,0,53754,2.7639,2.3212,136.9863,0.01622,0.493,29999990,29986498,13492,0,17798,2.9002,2.3257,inf,0.0144,0.627,30000020,29974702,25318,0,34514,2.7996,2.3251,13.0463,0.01223,0.4662,29999990,29998971,1019,0,1442
5.4192,2.8896,2.3448,273.9726,0.0152,0.529,90000000,89965640,34360,0,45967,2.8097,2.3407,inf,0.01619,0.4862,29999990,29989018,10972,0,14238,2.9571,2.3446,136.9863,0.01505,0.6061,30000020,29977604,22416,0,30260,2.8309,2.3436,13.6986,0.01214,0.5381,29999990,29999018,972,0,1469
5.4384,2.9424,2.3635,273.9726,0.01471,0.6213,90000000,89970438,29562,0,40158,2.8576,2.3636,136.9863,0.01583,0.4879,29999990,29991263,8727,0,11634,2.973,2.364,136.9863,0.01439,0.6256,30000020,29980125,19895,0,27147,2.8935,2.3645,11.9119,0.01287,0.5596,29999990,29999050,940,0,1377
5.4575,2.9735,2.3805,273.9726,0.01524,0.606,90000000,89974485,25515,0,34450,2.8765,2.3794,91.3242,0.01669,0.5241,29999990,29993034,6956,0,9181,3.0122,2.3817,inf,0.0153,0.6664,30000020,29982483,17537,0,23753,2.9618,2.3834,11.4155,0.0121,0.595,29999990,29998968,1022,0,1516
5.4767,3.0146,2.4019,273.9726,0.01552,0.7049,90000000,89978620,21380,0,29158,2.8789,2.3913,136.9863,0.01663,0.4771,29999990,29994762,5228,0,6973,3.0365,2.402,91.3242,0.01494,0.7289,30000020,29984793,15227,0,20855,3.084,2.4025,12.4533,0.01331,0.9035,29999990,29999065,925,0,1330
5.4959,3.0177,2.4215,inf,0.01516,0.6504,90000000,89981266,18734,0,25409,2.9124,2.4167,91.3242,0.0167,0.4808,29999990,29995900,4090,0,5347,3.0274,2.4208,91.3242,0.01529,0.657,30000020,29986399,13621,0,18609,3.1044,2.4221,10.5374,0.01215,0.8991,29999990,29998967,1023,0,1453
5.5151,3.0768,2.4406,273.9726,0.01417,0.7036,90000000,89983915,16085,0,21813,2.9211,2.2939,68.4932,0.01653,0.4878,29999990,29996918,3072,0,3972,3.0739,2.4398,273.9726,0.01479,0.7326,30000020,29988069,11951,0,16361,3.1391,2.441,6.6823,0.013,1.0053,29999990,29998928,1062,0,1480
5.5342,3.1237,2.46,inf,0.01424,0.7776,90000000,89985636,14364,0,19505,2.9556,2.3199,45.6621,0.01591,0.4906,29999990,29997614,2376,0,3107,3.1117,2.4592,54.7945,0.0147,0.748,30000020,29989197,10823,0,14773,3.1193,2.4603,5.8292,0.01294,0.99,29999990,29998825,1165,0,1625
5.5534,3.1373,2.479,91.3242,0.0156,0.8178,90000000,89987137,12863,0,17500,2.9847,2.3381,91.3242,0.01633,0.5191,29999990,29998030,1960,0,2576,3.1514,2.4792,273.9726,0.01417,0.8211,30000020,29990304,9716,0,13264,3.1155,2.4794,6.8493,0.01227,0.9356,29999990,29998803,1187,0,1660
5.5726,3.1817,2.498,91.3242,0.01373,0.8515,90000000,89988379,11621,0,15771,2.9915,2.3598,54.7945,0.01657,0.5127,29999990,29998353,1637,0,2144,3.1897,2.4972,91.3242,0.01439,0.8936,30000020,29991219,8801,0,11934,3.1591,2.4982,6.8493,0.0136,0.9336,29999990,29998807,1183,0,1693
5.5918,3.1842,2.5161,136.9863,0.01494,0.8145,90000000,89989607,10393,0,14251,3.032,2.3765,30.4414,0.016,0.5427,29999990,29998642,1348,0,1772,3.18,2.5164,273.9726,0.01453,0.8142,30000020,29992142,7878,0,10872,3.0588,2.5176,6.0883,0.01376,0.7817,29999990,29998823,1167,0,1607
5.611,3.1798,2.5347,273.9726,0.01455,0.7786,90000000,89990632,9368,0,12739,3.0301,2.3954,30.4414,0.01515,0.493,29999990,29998869,1121,0,1517,3.1758,2.5358,136.9863,0.01569,0.8408,30000020,29992956,7064,0,9575,3.0705,2.5371,9.1324,0.01293,0.6916,29999990,29998807,1183,0,1647
5.6301,3.2009,2.5555,54.7945,0.01436,0.8957,90000000,89991407,8593,0,11580,3.0283,2.5536,18.2648,0.01526,0.496,29999990,29998952,1038,0,1387,3.2445,2.5565,91.3242,0.01708,0.9448,30000020,29993666,6354,0,8530,3.0525,2.5565,6.0883,0.01344,0.7104,29999990,29998789,1201,0,1663
5.6493,3.1916,2.5738,136.9863,0.01478,0.8788,90000000,89992311,7689,0,10536,2.9838,2.5697,18.2648,0.01567,0.4618,29999990,29999101,889,0,1212,3.2558,2.5752,91.3242,0.01485,1.0109,30000020,29994362,5658,0,7688,3.0082,2.574,3.9139,0.0146,0.7897,29999990,29998848,1142,0,1636
5.6685,3.2256,2.594,30.4414,0.01479,0.9851,90000000,89992717,7283,0,10068,3.0608,1.7934,22.8311,0.01313,0.4947,29999990,29999214,776,0,1101,3.2757,2.5947,68.4932,0.01521,1.0414,30000020,29994699,5321,0,7265,3.0731,2.5945,4.1511,0.01395,0.8632,29999990,29998804,1186,0,1702
5.6877,3.1862,2.6141,54.7945,0.01426,0.9944,90000000,89993358,6642,0,9115,3.0386,1.8126,9.7847,0.01374,0.4732,29999990,29999288,702,0,946,3.2727,2.6132,34.2466,0.01464,1.1674,30000020,29995261,4759,0,6544,2.9796,2.6142,5.2687,0.01501,0.6932,29999990,29998809,1181,0,1625
5.7068,3.2539,2.6327,39.1389,0.01424,1.139,90000000,89993933,6067,0,8263,3.0898,1.8309,10.9589,0.01464,0.4612,29999990,29999405,585,0,844,3.2226,2.6317,54.7945,0.01555,1.2769,30000020,29995637,4383,0,5925,2.9461,2.6327,4.9813,0.01442,0.6693,29999990,29998891,1099,0,1494
5.726,3.2551,2.6525,45.6621,0.01484,1.1272,90000000,89994447,5553,0,7592,3.1354,1.8508,13.0463,0.01451,0.5264,29999990,29999433,557,0,777,3.2907,2.6516,45.6621,0.01568,1.3895,30000020,29995975,4045,0,5535,2.9348,2.6518,6.2267,0.01566,0.6103,29999990,29999039,951,0,1280
5.7452,3.2765,2.6703,54.7945,0.01449,1.2514,90000000,89994539,5461,0,7534,3.0516,1.8697,10.9589,0.01411,0.4524,29999990,29999389,601,0,829,3.2964,2.6715,24.9066,0.01354,1.5047,30000020,29996077,3943,0,5466,2.8709,2.6708,7.8278,0.01377,0.5392,29999990,29999073,917,0,1239
5.7644,3.2187,2.6904,27.3973,0.01347,1.3237,90000000,89994970,5030,0,7017,3.083,1.889,7.8278,0.01297,0.4369,29999990,29999466,524,0,762,3.2246,2.6897,21.0748,0.01426,1.5884,30000020,29996253,3767,0,5254,2.9841,2.6866,7.4047,0.01522,0.5421,29999990,29999251,739,0,1001
5.7836,3.1221,2.7081,39.1389,0.01466,1.4086,90000000,89995220,4780,0,6579,3.074,1.9082,8.5616,0.01274,0.4687,29999990,29999417,573,0,806,3.0907,2.7086,11.9119,0.01332,1.6656,30000020,29996512,3508,0,4850,2.9227,2.7075,5.4795,0.01585,0.5402,29999990,29999291,699,0,923
5.8027,3.0409,2.7284,24.9066,0.01407,1.4928,90000000,89995244,4756,0,6651,3.1072,1.9274,6.2267,0.01409,0.5764,29999990,29999407,583,0,825,2.9717,2.7275,10.1471,0.01376,1.7184,30000020,29996467,3553,0,5020,2.9147,2.7267,6.2267,0.01635,0.5302,29999990,29999370,620,0,806
5.8219,2.9302,2.7464,13.6986,0.01319,1.5518,90000000,89995310,4690,0,6442,3.1265,1.9467,6.2267,0.01268,0.4938,29999990,29999316,674,0,926,2.8103,2.7463,10.5374,0.01413,1.7192,30000020,29996541,3479,0,4809,3.0248,2.7482,6.2267,0.01413,0.6982,29999990,29999453,537,0,707
5.8411,2.7442,2.7665,12.4533,0.013,1.4715,90000000,89995192,4808,0,6859,3.1879,1.966,8.3022,0.01317,0.5283,29999990,29999260,730,0,1056,2.3776,2.763,7.4047,0.01278,1.3947,30000020,29996374,3646,0,5219,2.9345,2.7624,5.4795,0.01444,0.4894,29999990,29999558,432,0,584
5.8603,2.6513,2.7832,10.5374,0.01269,1.5313,90000000,89994995,5005,0,7125,3.1754,1.9844,6.6823,0.01325,0.6428,29999990,29999176,814,0,1168,2.2103,2.7862,6.3715,0.0127,1.2253,30000020,29996162,3858,0,5507,2.9709,2.7682,5.5913,0.01582,0.4283,29999990,29999657,333,0,450
5.8795,2.4823,2.8048,9.7847,0.01241,1.3219,90000000,89994597,5403,0,7735,3.0644,2.0033,4.7237,0.01257,0.818,29999990,29999056,934,0,1326,2.1085,2.8042,6.8493,0.01388,1.1888,30000020,29995783,4237,0,6104,3.0492,2.0042,5.0736,0.01423,0.4961,29999990,29999758,232,0,305
5.8986,2.3638,2.8225,9.4473,0.01295,1.2593,90000000,89993870,6130,0,8769,3.1226,2.0239,5.0736,0.01272,0.8553,29999990,29998787,1203,0,1716,1.951,2.8246,7.8278,0.0123,0.9698,30000020,29995286,4734,0,6785,2.9819,2.023,5.5913,0.01603,0.5417,29999990,29999797,193,0,268
5.9178,2.2208,2.843,8.8378,0.01264,1.1126,90000000,89992964,7036,0,10008,3.0743,2.0426,6.8493,0.01172,0.9829,29999990,29998500,1490,0,2258,1.7262,2.843,5.4795,0.01234,0.7589,30000020,29994606,5414,0,7559,2.96,2.0422,4.6436,0.01595,0.8955,29999990,29999858,132,0,191
5.937,2.1213,2.861,9.7847,0.01204,1.0277,90000000,89991644,8356,0,11955,2.9737,2.0622,6.3715,0.0114,1.1102,29999990,29998049,1941,0,2830,1.6239,2.8585,8.058,0.01244,0.5832,30000020,29993713,6307,0,8963,2.6237,2.0558,3.1491,0.01535,1.1232,29999990,29999882,108,0,162
5.9562,2.1382,2.8745,14.4196,0.01278,1.0192,90000000,89989962,10038,0,14656,2.9699,2.0809,5.5913,0.01139,1.0988,29999990,29997231,2759,0,4116,1.56,2.878,13.6986,0.01235,0.4817,30000020,29992841,7179,0,10393,2.5476,2.0752,2.9459,0.01447,1.3466,29999990,29999890,100,0,147
5.9753,2.0677,2.8748,15.2207,0.01236,0.929,90000000,89987417,12583,0,18319,2.9303,2.1,5.0736,0.01073,1.2012,29999990,29996155,3835,0,5779,1.5073,2.8962,8.058,0.01225,0.3648,30000020,29991405,8615,0,12364,2.5275,2.0995,3.5125,0.01166,1.3218,29999990,29999857,133,0,176
