batch,config,run,site_class,statistic,min_origin_progeny,k,n_total,n_within_k,n_null_total,n_null_within_k
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,1,3,223,23,5000,221
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,1,4,223,37,5000,322
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,1,5,223,50,5000,427
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,1,6,223,66,5000,577
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,1,7,223,79,5000,773
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,1,8,223,109,5000,1081
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,1,1,576,4,5000,164
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,1,2,576,18,5000,289
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,1,3,576,41,5000,450
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,1,4,576,74,5000,657
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,1,5,576,108,5000,912
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,1,6,576,143,5000,1160
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,1,7,576,179,5000,1502
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,1,8,576,214,5000,1877
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,1,1,223,86,5000,2183
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,1,2,223,123,5000,2735
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,1,3,223,139,5000,3045
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,1,4,223,160,5000,3366
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,1,5,223,172,5000,3604
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,1,6,223,181,5000,3775
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,1,7,223,189,5000,3934
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,1,8,223,197,5000,4075
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,1,1,576,21,5000,651
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,1,2,576,84,5000,1041
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,1,3,576,136,5000,1365
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,1,4,576,190,5000,1789
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,1,5,576,247,5000,2137
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,1,6,576,287,5000,2408
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,1,7,576,318,5000,2697
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,1,8,576,350,5000,2988
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,1,1,60,6,5000,280
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,1,2,60,8,5000,475
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,1,3,60,10,5000,711
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,1,4,60,15,5000,986
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,1,5,60,23,5000,1301
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,1,6,60,26,5000,1573
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,1,7,60,30,5000,1865
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,1,8,60,34,5000,2169
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,1,1,366,3,5000,322
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,1,2,366,17,5000,547
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,1,3,366,40,5000,767
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,1,4,366,66,5000,1080
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,1,5,366,94,5000,1353
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,1,6,366,117,5000,1618
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,1,7,366,137,5000,1930
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,1,8,366,157,5000,2217
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,3,1,39,3,5000,215
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,3,2,39,5,5000,415
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,3,3,39,6,5000,632
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,3,4,39,7,5000,869
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,3,5,39,9,5000,1089
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,3,6,39,11,5000,1370
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,3,7,39,13,5000,1672
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,mean,3,8,39,17,5000,1993
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,3,1,1,1,5000,288
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,3,2,1,1,5000,525
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,3,3,1,1,5000,768
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,3,4,1,1,5000,1027
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,3,5,1,1,5000,1279
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,3,6,1,1,5000,1556
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,3,7,1,1,5000,1839
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,mean,3,8,1,1,5000,2145
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,3,1,39,5,5000,442
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,3,2,39,8,5000,811
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,3,3,39,9,5000,1123
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,3,4,39,12,5000,1451
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,3,5,39,14,5000,1778
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,3,6,39,15,5000,2071
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,3,7,39,19,5000,2376
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,min,3,8,39,22,5000,2661
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,3,1,1,1,5000,255
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,3,2,1,1,5000,489
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,3,3,1,1,5000,718
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,3,4,1,1,5000,973
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,3,5,1,1,5000,1248
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,3,6,1,1,5000,1523
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,3,7,1,1,5000,1866
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,min,3,8,1,1,5000,2159
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,3,1,30,3,5000,298
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,3,2,30,5,5000,541
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,3,3,30,5,5000,788
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,3,4,30,6,5000,1079
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,3,5,30,8,5000,1339
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,3,6,30,9,5000,1595
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,3,7,30,11,5000,1905
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,epitope,two_origins,3,8,30,13,5000,2174
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,3,1,1,1,5000,289
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,3,2,1,1,5000,521
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,3,3,1,1,5000,733
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,3,4,1,1,5000,1002
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,3,5,1,1,5000,1297
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,3,6,1,1,5000,1548
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,3,7,1,1,5000,1867
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,non_epitope,two_origins,3,8,1,1,5000,2174
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,1,1,253,10,5000,93
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,1,2,253,26,5000,161
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,1,3,253,37,5000,243
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,1,4,253,53,5000,317
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,1,5,253,64,5000,438
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,1,6,253,85,5000,573
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,1,7,253,100,5000,730
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,1,8,253,113,5000,1002
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,1,1,681,8,5000,168
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,1,2,681,26,5000,293
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,1,3,681,48,5000,455
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,1,4,681,75,5000,635
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,1,5,681,99,5000,845
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,1,6,681,133,5000,1096
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,1,7,681,160,5000,1365
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,1,8,681,221,5000,1715
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,1,1,253,92,5000,1971
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,1,2,253,150,5000,2523
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,1,3,253,171,5000,2885
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,1,4,253,190,5000,3168
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,1,5,253,197,5000,3413
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,1,6,253,206,5000,3603
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,1,7,253,211,5000,3756
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,1,8,253,216,5000,3917
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,1,1,681,26,5000,676
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,1,2,681,100,5000,1067
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,1,3,681,174,5000,1491
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,1,4,681,235,5000,1892
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,1,5,681,288,5000,2228
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,1,6,681,332,5000,2522
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,1,7,681,360,5000,2790
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,1,8,681,402,5000,3086
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,1,1,78,4,5000,298
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,1,2,78,17,5000,513
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,1,3,78,23,5000,780
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,1,4,78,30,5000,1042
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,1,5,78,32,5000,1295
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,1,6,78,37,5000,1561
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,1,7,78,40,5000,1813
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,1,8,78,43,5000,2120
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,1,1,390,7,5000,323
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,1,2,390,24,5000,568
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,1,3,390,45,5000,819
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,1,4,390,66,5000,1074
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,1,5,390,87,5000,1364
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,1,6,390,104,5000,1632
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,1,7,390,120,5000,1892
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,1,8,390,149,5000,2169
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,3,1,45,4,5000,211
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,3,2,45,10,5000,358
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,3,3,45,11,5000,520
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,3,4,45,12,5000,720
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,3,5,45,14,5000,955
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,3,6,45,16,5000,1157
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,3,7,45,20,5000,1400
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,mean,3,8,45,20,5000,1721
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,3,1,1,0,5000,307
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,3,2,1,0,5000,551
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,3,3,1,0,5000,809
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,3,4,1,0,5000,1063
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,3,5,1,0,5000,1344
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,3,6,1,0,5000,1573
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,3,7,1,0,5000,1773
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,mean,3,8,1,0,5000,2060
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,3,1,45,11,5000,557
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,3,2,45,16,5000,960
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,3,3,45,18,5000,1311
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,3,4,45,20,5000,1643
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,3,5,45,24,5000,2010
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,3,6,45,25,5000,2289
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,3,7,45,30,5000,2531
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,min,3,8,45,30,5000,2793
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,3,1,1,0,5000,288
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,3,2,1,0,5000,523
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,3,3,1,0,5000,773
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,3,4,1,0,5000,1032
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,3,5,1,0,5000,1301
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,3,6,1,0,5000,1535
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,3,7,1,0,5000,1766
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,min,3,8,1,0,5000,2036
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,3,1,29,4,5000,279
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,3,2,29,8,5000,551
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,3,3,29,9,5000,764
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,3,4,29,9,5000,1017
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,3,5,29,11,5000,1292
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,3,6,29,12,5000,1530
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,3,7,29,16,5000,1773
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,epitope,two_origins,3,8,29,16,5000,2051
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,3,1,1,0,5000,281
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,3,2,1,0,5000,496
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,3,3,1,0,5000,738
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,3,4,1,0,5000,991
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,3,5,1,0,5000,1271
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,3,6,1,0,5000,1508
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,3,7,1,0,5000,1732
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,non_epitope,two_origins,3,8,1,0,5000,2014
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,1,1,255,16,5000,78
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,1,2,255,22,5000,129
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,1,3,255,30,5000,187
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,1,4,255,45,5000,259
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,1,5,255,56,5000,347
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,1,6,255,74,5000,446
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,1,7,255,94,5000,557
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,1,8,255,106,5000,706
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,1,1,651,13,5000,170
