config,run,site_class,min_progeny,x,cumulative_fraction,n_substitutions
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,0,non_epitope,20,1,1.0,46
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,0,epitope,50,1,0.9302325581395349,43
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,0,epitope,50,2,1.0,43
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,0,non_epitope,50,1,1.0,22
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,0,epitope,100,1,0.9166666666666666,24
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,0,epitope,100,2,1.0,24
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,0,non_epitope,100,1,1.0,11
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,1,0.34539473684210525,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,2,0.5493421052631579,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,3,0.6348684210526315,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,4,0.7171052631578947,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,5,0.7927631578947368,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,6,0.8585526315789473,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,7,0.9013157894736842,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,8,0.930921052631579,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,9,0.9473684210526315,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,10,0.9638157894736842,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,11,0.9802631578947368,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,12,0.9967105263157895,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,1,13,1.0,304
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,1,1,0.5745276417074877,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,1,2,0.8271518544436669,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,1,3,0.9356193142057383,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,1,4,0.9818054583624912,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,1,5,0.9951014695591323,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,1,6,0.9979006298110566,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,1,7,1.0,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,2,1,0.5520833333333334,192
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,2,2,0.75,192
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,2,3,0.8958333333333334,192
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,2,4,0.953125,192
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,2,5,0.984375,192
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,2,6,0.9895833333333334,192
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,2,7,0.9947916666666666,192
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,2,8,1.0,192
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,2,1,0.8767857142857143,560
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,2,2,0.9803571428571428,560
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,2,3,0.9982142857142857,560
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,2,4,1.0,560
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,5,1,0.65,120
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,5,2,0.925,120
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,5,3,0.9583333333333334,120
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,5,4,1.0,120
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,5,1,0.9411764705882353,187
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,5,2,1.0,187
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,10,1,0.7362637362637363,91
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,10,2,0.9560439560439561,91
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,10,3,0.989010989010989,91
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,10,4,1.0,91
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,10,1,1.0,75
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,20,1,0.8135593220338984,59
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,20,2,0.9661016949152542,59
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,20,3,1.0,59
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,20,1,1.0,35
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,50,1,0.8529411764705882,34
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,50,2,1.0,34
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,50,1,1.0,14
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,epitope,100,1,1.0,21
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,1,non_epitope,100,1,1.0,5
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,1,0.32142857142857145,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,2,0.5584415584415584,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,3,0.6623376623376623,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,4,0.737012987012987,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,5,0.801948051948052,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,6,0.8538961038961039,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,7,0.8798701298701299,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,8,0.9123376623376623,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,9,0.948051948051948,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,10,0.974025974025974,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,11,0.9805194805194806,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,12,0.987012987012987,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,13,0.9902597402597403,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,14,0.9967532467532467,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,15,0.9967532467532467,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,16,0.9967532467532467,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,17,0.9967532467532467,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,1,18,1.0,308
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,1,1,0.5695945945945946,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,1,2,0.8195945945945946,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,1,3,0.9297297297297298,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,1,4,0.9804054054054054,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,1,5,0.9925675675675676,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,1,6,0.9986486486486487,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,1,7,0.9993243243243243,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,1,8,1.0,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,2,1,0.4897959183673469,196
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,2,2,0.7040816326530612,196
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,2,3,0.8571428571428571,196
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,2,4,0.9387755102040817,196
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,2,5,0.9642857142857143,196
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,2,6,0.9897959183673469,196
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,2,7,1.0,196
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,2,1,0.8396396396396396,555
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,2,2,0.9765765765765766,555
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,2,3,0.9963963963963964,555
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,2,4,1.0,555
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,5,1,0.6410256410256411,117
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,5,2,0.8803418803418803,117
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,5,3,0.9743589743589743,117
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,5,4,1.0,117
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,5,1,0.9393939393939394,165
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,5,2,0.9939393939393939,165
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,5,3,1.0,165
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,10,1,0.7666666666666667,90
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,10,2,0.9666666666666667,90
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,10,3,1.0,90
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,10,1,0.9859154929577465,71
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,10,2,1.0,71
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,20,1,0.8636363636363636,66
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,20,2,1.0,66
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,20,1,0.96,25
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,20,2,1.0,25
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,50,1,0.8888888888888888,36
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,50,2,1.0,36
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,50,1,1.0,6
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,100,1,0.9615384615384616,26
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,epitope,100,2,1.0,26
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,2,non_epitope,100,1,1.0,2
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,1,0.3554817275747508,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,2,0.5382059800664452,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,3,0.6578073089700996,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,4,0.760797342192691,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,5,0.813953488372093,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,6,0.8704318936877077,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,7,0.9102990033222591,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,8,0.9368770764119602,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,9,0.9634551495016611,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,10,0.9867109634551495,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,11,0.9900332225913622,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,12,0.9933554817275747,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,13,0.9966777408637874,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,14,0.9966777408637874,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,15,0.9966777408637874,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,1,16,1.0,301
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,1,1,0.5538253215978335,1477
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,1,2,0.7995937711577522,1477
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,1,3,0.920108327691266,1477
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,1,4,0.969532836831415,1477
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,1,5,0.99322951929587,1477
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,1,6,0.998645903859174,1477
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,1,7,1.0,1477
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,2,1,0.5276381909547738,199
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,2,2,0.7839195979899497,199
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,2,3,0.9195979899497487,199
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,2,4,0.9698492462311558,199
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,2,5,0.9698492462311558,199
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,2,6,0.9899497487437185,199
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,2,7,0.9949748743718593,199
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,2,8,1.0,199
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,2,1,0.8361204013377926,598
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,2,2,0.9849498327759197,598
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,2,3,0.9966555183946488,598
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,2,4,1.0,598
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,5,1,0.703125,128
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,5,2,0.9375,128
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,5,3,0.984375,128
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,5,4,0.9921875,128
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,5,5,1.0,128
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,5,1,0.9428571428571428,210
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,5,2,1.0,210
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,10,1,0.875,88
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,10,2,0.9772727272727273,88
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,10,3,0.9886363636363636,88
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,10,4,1.0,88
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,10,1,0.9772727272727273,88
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,10,2,1.0,88
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,20,1,0.896551724137931,58
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,20,2,1.0,58
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,20,1,1.0,37
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,50,1,1.0,30
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,50,1,1.0,11
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,epitope,100,1,1.0,18
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,non_epitope,100,1,1.0,4
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,1,0.3773006134969325,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,2,0.5736196319018405,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,3,0.6932515337423313,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,4,0.7638036809815951,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,5,0.8190184049079755,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,6,0.8711656441717791,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,7,0.9202453987730062,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,8,0.9478527607361963,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,9,0.9723926380368099,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,10,0.9754601226993865,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,11,0.9815950920245399,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,12,0.99079754601227,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,13,0.9938650306748467,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,14,0.9938650306748467,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,15,0.9969325153374233,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,1,16,1.0,326
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,1,1,0.5498953244940684,1433
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,1,2,0.8032100488485694,1433
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,1,3,0.9246336357292394,1433
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,1,4,0.9692951849267272,1433
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,1,5,0.9923237962316818,1433
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,1,6,0.9979064898813678,1433
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,1,7,1.0,1433
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,2,1,0.5660377358490566,212
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,2,2,0.7830188679245284,212
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,2,3,0.8773584905660378,212
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,2,4,0.9433962264150944,212
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,2,5,0.9716981132075472,212
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,2,6,0.9905660377358491,212
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,2,7,1.0,212
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,2,1,0.8086642599277978,554
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,2,2,0.9747292418772563,554
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,2,3,1.0,554
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,5,1,0.7,140
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,5,2,0.9357142857142857,140
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,5,3,0.9785714285714285,140
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,5,4,0.9928571428571429,140
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,5,5,1.0,140
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,5,1,0.9324324324324325,222
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,5,2,1.0,222
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,10,1,0.8585858585858586,99
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,10,2,0.9696969696969697,99
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,10,3,1.0,99
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,10,1,0.96,100
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,10,2,1.0,100
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,20,1,0.9365079365079365,63
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,20,2,0.9841269841269841,63
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,20,3,1.0,63
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,20,1,0.9705882352941176,34
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,20,2,1.0,34
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,50,1,0.896551724137931,29
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,50,2,1.0,29
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,50,1,1.0,11
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,100,1,0.8571428571428571,14
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,epitope,100,2,1.0,14
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,5,non_epitope,100,1,1.0,3
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,1,0.30303030303030304,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,2,0.5420875420875421,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,3,0.6902356902356902,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,4,0.7441077441077442,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,5,0.7912457912457912,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,6,0.8316498316498316,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,7,0.8686868686868687,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,8,0.9191919191919192,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,9,0.9393939393939394,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,10,0.9562289562289562,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,11,0.9831649831649831,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,12,0.98989898989899,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,13,0.9932659932659933,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,14,0.9932659932659933,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,1,15,1.0,297
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,1,0.5206327372764786,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,2,0.7984869325997249,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,3,0.9298486932599724,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,4,0.9759284731774416,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,5,0.9931224209078404,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,6,0.9993122420907841,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,7,0.9993122420907841,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,8,0.9993122420907841,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,1,9,1.0,1454
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,1,0.5126903553299492,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,2,0.7360406091370558,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,3,0.8629441624365483,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,4,0.934010152284264,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,5,0.9695431472081218,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,6,0.9847715736040609,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,7,0.9847715736040609,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,8,0.9949238578680203,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,2,9,1.0,197
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,2,1,0.8153846153846154,585
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,2,2,0.9675213675213675,585
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,2,3,1.0,585
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,5,1,0.6377952755905512,127
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,5,2,0.8818897637795275,127
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,5,3,0.9763779527559056,127
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,epitope,5,4,1.0,127
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,5,1,0.9353233830845771,201
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,5,2,0.9950248756218906,201
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,6,non_epitope,5,3,1.0,201
