batch,config,run,pivot_date,model,location,correlation,mae,mse,rmse,r2,n_seqs,n_cases,seq_entropy,case_entropy,seq_entropy_norm,case_entropy_norm
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2046-10-01,FGA,south,0.0453174464698793,0.1641197794511948,0.032462045611292,0.1801722664876368,-11.646052525494792,6841,13368718,4.1177468722112325,4.058310854740141,0.7333855152866098,0.7119294397281255
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2047-04-01,FGA,south,0.9840257995066424,0.0058658998824405,9.990916387191988e-05,0.009995457161727,0.9667893970088386,6722,13212615,4.008784528709385,3.95937771967797,0.7257607610091967,0.694574088219482
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2047-10-01,FGA,south,-0.9723700097933586,0.0526679270376738,0.0027849821839133,0.0527729304086225,-424.50956441199605,316,623851,2.8755800245164487,2.782131524792578,0.65468401932965,0.488055599630098
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2050-10-01,FGA,south,0.9960597772048204,0.002279844089058,7.482564002415969e-06,0.0027354275721385,0.9720008873406696,1594,3562712,3.88119330613512,3.93558043405384,0.7152605856122104,0.687087131407093
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2051-04-01,FGA,south,0.9785707591064976,0.0141808591664022,0.0002444181335205,0.0156338777505957,0.7998306474626354,2507,5054260,4.512159020776765,4.529827705318119,0.8168929862059089,0.7908328583211017
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2051-10-01,FGA,south,-0.9301199770091252,0.1460802500656624,0.0420356405748213,0.2050259509789465,-54.18280356053813,1294,2625903,4.403971079118468,4.461535418027295,0.7803124195647255,0.7789101565600433
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2052-04-01,FGA,south,0.8990252570371611,0.1647648754994174,0.0273658989143106,0.1654264154067016,-75.01156199371125,583,1124103,5.094032159544301,5.092336795408218,0.89362091547658,0.893323506115213
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2052-10-01,FGA,south,-0.6151603252630099,0.1052699318439763,0.0204060165863421,0.1428496292831804,-16.548895100547867,4274,8385136,4.1859827725737695,4.1685418236259775,0.7379529073041795,0.7312667144536237
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2053-04-01,FGA,south,0.8705816679661671,0.2580033763397821,0.0671149063716658,0.2590654480467549,-37.58148980800311,4487,8903831,4.230809499645761,4.250960303528214,0.7749542068083991,0.7457249815308016
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2053-10-01,FGA,south,-0.9797922462528512,0.2833481326305199,0.0804272845329869,0.2835970460582884,-3614.1032173055128,482,991659,3.0497200717836352,3.104812272907178,0.6413863777841255,0.5446618903847744
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2025-04-01,FGA,tropics,-0.4474955330487686,0.0610627098036864,0.0041244931808394,0.0642222171903109,-1943.1499664985167,426,777432,3.7889692172480407,3.698877126493418,0.9698170769120013,0.999577728117009
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2025-10-01,FGA,tropics,0.1311254653681146,0.2273439154334602,0.0518570958486627,0.2277215313681663,-958.325291193925,1434,2721401,5.294826062898839,5.274726460594884,0.9882920517308694,0.9979801426976994
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2026-04-01,FGA,tropics,0.6467121388677205,0.1939492322593891,0.0410237827339687,0.2025432860747765,-862.7355130639982,1908,3675109,5.664407515332092,5.680465155787249,0.9936790485312332,0.9964959611290553
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2026-10-01,FGA,tropics,0.8438454998554393,0.0012548943261098,2.2768592551273064e-06,0.0015089265240982,0.63710981862785,1371,2586463,5.571922009511675,5.587637483920593,0.9774547727922772,0.9802116608896824
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2027-04-01,FGA,tropics,0.0811758881871563,0.0931117727074125,0.0150391185334455,0.1226340838977712,-74.63898424530548,3157,6028608,5.141792662061146,5.145397946371893,0.9019993046673036,0.9026317618967474
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2027-10-01,FGA,tropics,0.9786071884497524,0.0026221554249023,1.0110381231027291e-05,0.0031796825676515,0.94770853068625,4035,7726689,5.373731671631276,5.398623685394122,0.9426872201682792,0.9470539032653094
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2028-04-01,FGA,tropics,0.8307272302127922,0.1222589225184813,0.0230117731301787,0.1516963187759636,-192.72504458212677,1528,2922663,4.869593757472031,4.955509243270274,0.8542487945228198,0.8693205240816512
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2028-10-01,FGA,tropics,0.6295420267306395,0.0472596800229972,0.0029881474693185,0.0546639503632744,-17.872921878156316,1883,3292268,4.722413398458438,4.754869282685064,0.8244551292077189,0.8341232462389098
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2029-04-01,FGA,tropics,0.902348276904754,0.0062053165243969,7.968344066714415e-05,0.0089265581646648,0.7891613146325204,3451,6507087,5.264874085698028,5.286062373531371,0.9191597766522264,0.9228589006190168
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2029-10-01,FGA,tropics,-0.4439727432227334,0.0626269943604245,0.0042114865582315,0.0648959671954392,-41.63702911027738,2015,3773964,4.659182366850554,4.6661734391116925,0.8173373629446797,0.8146365641992015
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2030-04-01,FGA,tropics,,0.0052310843022308,3.100214855319112e-05,0.0055679573052593,-7.521977248799795,330,621960,5.484472736139467,5.5618057379284735,0.962113978450762,0.9709991229884506
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2030-10-01,FGA,tropics,0.2920639292793862,0.1515129474361901,0.0310776292150415,0.1762884829336322,-6711.145573315836,650,1265386,5.527281111493756,5.607403128325491,0.9696236404191284,0.9789596718052018
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2031-04-01,FGA,tropics,0.4306634075745168,0.1162164954338978,0.0136335310958244,0.1167627127803413,-1927.0197780482408,1118,2089064,5.6291525833746325,5.688208854258579,0.9874944498510184,0.9930670126061224
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2031-10-01,FGA,tropics,0.6886439132510199,0.0015228458559771,3.616187527829625e-06,0.0019016275996707,0.4633455718690055,1204,2174984,5.642510663216597,5.680357258092276,0.9898377918566278,0.9964770331690544
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2032-04-01,FGA,tropics,-0.3954946633564002,0.020279970452063,0.0006218774299286,0.0249374703995536,-144.9560560621859,838,1490415,5.569221601179232,5.6287808756595386,0.9769810534888612,0.987429243001464
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2032-10-01,FGA,tropics,-0.1919646430839624,0.2187060705457959,0.0485844310743139,0.2204187629815437,-12791.967270186937,572,1101218,5.585179833325794,5.663876890311766,0.9797805273778276,0.9935859636033044
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2033-04-01,FGA,tropics,0.6776392402922166,0.0061618892536583,7.758481849512288e-05,0.0088082244802867,0.0101257672653433,2170,4215962,5.0991333600220585,5.134047668145626,0.8945157938947349,0.9006406386172316
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2033-10-01,FGA,tropics,0.9905977088385628,0.0015178886222619,4.404562941664182e-06,0.0020987050630482,0.9719297791241708,3147,5926431,5.491775155256579,5.492094763766657,0.9633950057886834,0.9634510731318852
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2034-04-01,FGA,tropics,-0.038846486126864,0.1548087181387995,0.0277358877507515,0.1665409491709218,-375.4078293179966,1487,2740115,5.135891510500445,5.177200593563547,0.9009640947795609,0.9082107433024178
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2034-10-01,FGA,tropics,0.8281930171953673,0.1237723894927297,0.0191450519551492,0.1383656458632316,-1853.0445967946296,380,737397,5.517238424595082,5.609766924554606,0.9632184085586812,0.9840937194199372
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2035-10-01,FGA,tropics,,,,,,360,712718,5.6231102925139895,5.670024090238862,0.9817018824055576,0.9946643365413662
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2036-04-01,FGA,tropics,0.9783160405675964,0.1385133173571572,0.0280507990031856,0.1674837275772951,-1100.2045440651627,610,1263972,5.530934713294895,5.60228913510277,0.9702645737473964,0.9780668533271366
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2036-10-01,FGA,tropics,0.4112748886327461,0.1301641320178102,0.0210073887756982,0.1449392589179974,-513.375899085385,1684,3295690,5.43764771881144,5.498683301374415,0.9538996968087669,0.959978991501853
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2037-04-01,FGA,tropics,-0.4972375508987831,0.133442738088616,0.0262083907987238,0.161890057751314,-426.42099531113,2034,3852925,5.571416368872536,5.603893677923533,0.9773660707510068,0.9783469799164444
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2037-10-01,FGA,tropics,0.7036157346741517,0.2363873360809118,0.0562019837225716,0.2370695756999864,-12289.623582864731,948,1687936,5.294230409735159,5.3107341070826495,0.9287407062453072,0.9316358684018282
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2038-04-01,FGA,tropics,,0.0112216236043218,0.0001338353927301,0.0115687247668082,-15.918581417191838,849,1610194,5.235880053078633,5.314382492550906,0.9185045912188066,0.927803124136816
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2038-10-01,FGA,tropics,0.8272555271451959,0.2029168691141288,0.0477743461562557,0.2185734342418029,-703.9013752220226,2017,3681656,5.493415138896369,5.533557614404759,0.963682700022967,0.9707246963413634
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2039-04-01,FGA,tropics,-0.6145455448988626,0.2304138336911789,0.0583499883924439,0.2415574225571301,-624.3616494762857,1854,3327861,5.491442325263535,5.507436753331953,0.9633366190659918,0.9661424426268508
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2039-10-01,FGA,tropics,-0.7985758037826051,0.0698561771701017,0.0101719402956729,0.10085603747755,-79.38334380806259,2012,3720945,5.432697849751421,5.438044545992402,0.9530313657141908,0.953969310242218
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2040-04-01,FGA,tropics,-0.8129283829927528,0.0771005202294059,0.0096384033882562,0.0981753705786551,-131.13423512813594,2532,4520847,5.568415751547844,5.549321312082016,0.9721531218387848,0.9734900440086828
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2040-10-01,FGA,tropics,-0.3084070281162213,0.2176066934421223,0.0474797746029154,0.2178985419935512,-6236.614682082193,1303,2167273,5.336082796239636,5.323433310098856,0.9315916375878786,0.9338636268983864
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2041-04-01,FGA,tropics,-0.229623719059066,0.1900797461243411,0.0398041946752307,0.1995098861591344,-733.2799989141471,803,1383266,5.557712131050849,5.556844267705213,0.9702844470584866,0.9748097589772065
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2041-10-01,FGA,tropics,-0.5980432102379686,0.1810804397850982,0.0339217730835019,0.1841786444827466,-997.302820703044,2037,3756688,5.446152443928804,5.455468909626048,0.9553916387532272,0.9570259803405256
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2042-04-01,FGA,tropics,0.2827743876257972,0.0829618344114087,0.0076735718848356,0.0875989262767281,-128.17915442819265,2353,4449682,5.549534809696294,5.584505917670925,0.9735274968412424,0.9796623056812233
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2042-10-01,FGA,tropics,-0.9427442713513192,0.180521920432145,0.0453888377667361,0.2130465624382054,-1167.6717379071113,1121,2172694,5.391863204388161,5.4401619111786825,0.9458679454549942,0.9543407491646476
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2043-04-01,FGA,tropics,-0.7827919272107557,0.0968939628819385,0.0142864631342562,0.1195259935505923,-77.7193302605316,828,1502761,5.537496914242619,5.597460922552642,0.9714157482658884,0.981934938236303
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2043-10-01,FGA,tropics,-0.7171524970572238,0.0893625476110176,0.0147956138828201,0.1216372224395977,-213.5077879877751,2136,3943340,5.455374428085465,5.497795632709144,0.9570094059102614,0.9598240192615238
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2044-04-01,FGA,tropics,0.1078337661745034,0.1998163052079561,0.0435199076743384,0.2086142556833986,-692.0203360197899,2448,4516387,5.58517561950008,5.625339569292693,0.9797797881671836,0.9820910771921102
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2044-10-01,FGA,tropics,0.8877711353851692,0.0104949104545383,0.0001415138157559,0.011895957958732,-0.0975871678951458,1823,3414997,5.5928055963634495,5.60467140339702,0.9811182773435692,0.9831998372968844
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2045-04-01,FGA,tropics,0.1492857712199604,0.1923757938428335,0.04045834179958,0.2011425907150944,-345.6339512906208,2698,4976177,5.589160083196511,5.610312598782706,0.98047876296447,0.9841894443560966
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2045-10-01,FGA,tropics,0.3678792873623335,0.1740668765484412,0.0344216382161896,0.185530693461189,-436.972995668057,3429,6262266,5.707730859505247,5.689781858104847,0.9964752312435018,0.998130344225494
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2046-04-01,FGA,tropics,-0.0158762657570112,0.0625275952733318,0.005575545785539,0.0746695773761914,-159.6860758553159,2537,4792206,5.600447750609123,5.592823222607297,0.9777453781061984,0.9811213694285168
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2046-10-01,FGA,tropics,-0.6554301142649214,0.1402081244261357,0.036683612990997,0.1915296660859541,-239.4753322180953,3211,5837204,5.356558780918437,5.340600696904315,0.9351664052267148,0.93687521682027
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2047-04-01,FGA,tropics,-0.2592957432033856,0.142584440467306,0.0311446331171318,0.1764784211090178,-120.0773505779607,3760,6899899,5.334504338996244,5.325317491429152,0.931316065108143,0.9341941595280534
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2047-10-01,FGA,tropics,0.4496839389453999,0.2478307054789432,0.061549704533917,0.2480921291252849,-3818.3105375850223,1433,2757508,4.382961010512705,4.462862683606249,0.7980841682458575,0.7828979700291584
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2049-04-01,FGA,tropics,0.1119569376231206,0.1403888166979846,0.0203519772258546,0.1426603561815777,-1404.9004404836085,894,1670316,5.08493422728374,5.12086158323386,0.9009680715281844,0.8983274688331881
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2049-10-01,FGA,tropics,0.2812048831046421,0.1509604171565405,0.0233084714572453,0.1526711218837581,-562.3019303498938,1930,3557306,5.581527776688992,5.603827593661854,0.9791398651101116,0.9830518119204418
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2050-04-01,FGA,tropics,-0.4307238353178813,0.1834160697855144,0.0401678890405045,0.2004192831054551,-2310.0462525748453,1568,2881736,5.474135772062557,5.504743045921704,0.9603006158703258,0.9656698988331368
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2050-10-01,FGA,tropics,0.2542757029395485,0.1590082409476091,0.0253919255540211,0.1593484407015681,-4001.140833475679,999,1997050,5.595281799503985,5.656114195977615,0.9815526654369392,0.987463817077212
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2051-04-01,FGA,tropics,0.8302367098529011,0.1880174709790283,0.0465935201388268,0.2158553222388246,-2442.4608877767323,1551,2939219,5.602913164565771,5.6809095003681245,0.9828913981381204,0.9917926663667924
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2051-10-01,FGA,tropics,-0.2186166283027631,0.1939549383083848,0.0379841523281715,0.1948952342366829,-1169.14343408242,1818,3268857,5.696675714294653,5.721073076760468,0.9945451860729568,0.9988045612963644
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2052-04-01,FGA,tropics,0.6582486784643331,0.1853331278454206,0.0353605653522881,0.1880440516269741,-1146.3241007180377,1802,3205880,5.702969703602315,5.692525034106698,0.9956440123149742,0.9986115660500352
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2052-10-01,FGA,tropics,-0.917099402248551,0.1672048138917073,0.0319944318774337,0.1788698741471959,-387.8111211044083,1591,2906899,5.646030807800509,5.669394443456295,0.9904553134440782,0.9945538807145002
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2053-04-01,FGA,tropics,0.9072191292411732,0.1577136550991199,0.030610029735901,0.1749572225885547,-455.3628506657566,1803,3443417,5.601783744620936,5.617015849117462,0.9826932695724868,0.9853653624722768
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2053-10-01,FGA,tropics,-0.4866697630516683,0.0758124697051358,0.0077599633716521,0.0880906542809859,-164.67108727305478,1852,3546723,5.596333534250664,5.60085920292753,0.9817371660717468,0.9825310817871368
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2054-04-01,FGA,tropics,-0.1892784084394126,0.2121254363691833,0.0464262345899962,0.215467479193488,-1931.8678582365596,1098,2050552,5.56032217150069,5.58707478613349,0.97541987047166,0.9801129495946024
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2054-10-01,FGA,tropics,-0.1873236717592996,0.1241609865491008,0.0249840036230066,0.1580632899284545,-2752.648804504248,1083,1963366,5.590045256046277,5.646828228026848,0.9806340444679214,0.9905952009379854
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2025-04-01,GARW,north,0.8172065896051637,0.0131997813670172,0.0004144757288624,0.0203586769919465,0.2775408399153747,1804,3737805,3.394650572541998,3.375051895513226,0.8688880554673591,0.9120677953399212
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2025-10-01,GARW,north,0.6471371797565967,0.0640599720279363,0.0056572711787128,0.0752148335018624,-3.446812775027712,2989,6259638,4.339298890733193,4.357878525217759,0.8209969101778755,0.8245121837020473
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2026-04-01,GARW,north,0.6081613022282544,0.0106699558205116,0.000183237734669,0.0135365333327647,-1.2642413400664068,1258,2672196,3.700125632567066,3.77607715596342,0.6737481079091392,0.6624185751752488
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2027-04-01,GARW,north,0.996905133934064,0.0034646216150264,1.7472192018966575e-05,0.0041799751218119,0.9733969606398312,3409,7063031,3.8817900673775294,3.914007993735305,0.6950431747529721,0.6866151011612941
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2027-10-01,GARW,north,-0.5634420352919723,0.0883917111744571,0.01286907426868,0.1134419422818565,-7.936561978290584,4318,8815379,4.382026781202439,4.384556117189517,0.784611674767129,0.7691610356366185
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2028-04-01,GARW,north,0.7529837618780298,0.0048948343176599,3.771874422355963e-05,0.0061415587779943,0.1093570580408376,1102,2140556,3.799681311457245,3.828954299145754,0.6918759924581114,0.671694551380042
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2029-04-01,GARW,north,0.8669168988280475,0.01857443852813,0.0005601604266741,0.0236677085218273,0.6327035959721667,5212,10624722,4.292492389862811,4.319025146539294,0.7567296405122754,0.75403022454659
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2029-10-01,GARW,north,0.5177417264328743,0.0698858155661542,0.0071522258237662,0.0845708331741281,-3.102317447874978,5198,10591801,4.244393892114999,4.266342926359397,0.7871187022828832,0.7448327818450371
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2033-04-01,GARW,north,0.627043082233525,0.0186872724209703,0.0006040695635486,0.0245778266644682,-0.005778863702839,3480,7140691,3.678182909942165,3.732254481086146,0.6911372803919879,0.6547309796485719
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2033-10-01,GARW,north,-0.4447191065297285,0.0777288687102654,0.0087100621413106,0.0933277136830783,-4.309960441769286,4405,8884600,4.216999906914707,4.237961740428442,0.7678646593320241,0.7434447077725501
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2034-04-01,GARW,north,0.778674265627342,0.1561822863068666,0.0250782506335944,0.1583611399099995,-1400.830037312101,982,1881294,3.141809286530298,3.2223917178829744,0.6125240654787615,0.5652882719955844
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2036-10-01,GARW,north,0.947303245463035,0.0324266521216607,0.0010564289628229,0.0325027531575849,-20.94112229448304,444,1020738,5.009265565068776,5.138365148095651,0.9175434211811072,0.8970734123938692
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2037-04-01,GARW,north,0.9334099644060168,0.0109628382236731,0.0001907723353478,0.0138120358871456,0.7059470264263585,3685,7729807,4.552993192021624,4.652644232632602,0.7987091201985994,0.8122745889262536
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2037-10-01,GARW,north,0.1406484571072201,0.0834624440324762,0.0108572514165559,0.1041981353794583,-9.023196792965065,3662,7500706,4.400361954914898,4.4383813749743695,0.8213381692089763,0.7786033349058414
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2038-04-01,GARW,north,0.9985050451904016,0.0301293824148977,0.0009406090056077,0.0306693496117496,-56.66163181925784,338,786888,3.462088981594353,3.5557542466471004,0.6924177963188706,0.6207757727875528
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2039-10-01,GARW,north,0.9852575268608016,0.0020565673543817,6.378212197574865e-06,0.0025255122643881,0.9618751682128736,774,1581674,5.135565503272489,5.276762639982354,0.9297561146464456,0.9256764216257866
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2040-04-01,GARW,north,0.9953880986333488,0.0016034123931001,4.791540105708142e-06,0.0021889586806763,0.9905940133126668,4634,9572179,4.910702109102077,4.861030839373538,0.8573272181512093,0.8527466440709446
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2040-10-01,GARW,north,0.2620154436052207,0.1392619953192646,0.0239927253435984,0.1548958532162771,-20.96557999984192,4180,8696360,4.483986352563548,4.450737670328751,0.85442993278336,0.7807709388040212
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2042-04-01,GARW,north,0.9479556967770552,0.0825861319281091,0.0089037274552416,0.0943595647257957,-43.63596054988536,982,1818967,3.89892373590855,3.965413635775191,0.7663788134814792,0.6956329391846122
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2042-10-01,GARW,north,0.9900392016933512,0.0025851630223676,1.350325398059216e-05,0.003674677398166,0.9801753680968736,1650,3365619,4.738777180840034,4.813201868079926,0.8439932449593559,0.8443562437407032
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2043-04-01,GARW,north,0.9761594425399154,0.0037265895460232,3.866634745382252e-05,0.0062182270345993,0.9525293901075398,2208,4620499,4.677345556995258,4.737467871145324,0.833052051994743,0.8310706025131352
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2043-10-01,GARW,north,-0.1318030104321386,0.0655866926384772,0.0063923639587745,0.0799522604982154,-6.412261938511011,2357,4874684,4.619914576984953,4.643640514405057,0.8272060155083241,0.8107026889149027
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2044-04-01,GARW,north,0.9706225591497945,0.0051479138815026,5.044158104906886e-05,0.0071022236693213,0.9367892215041296,1060,2385331,4.281226803083242,4.38048397509129,0.770754941077267,0.7647599176419321
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2044-10-01,GARW,north,0.6015591468114923,0.0402506577937229,0.0021707133508867,0.0465909148964343,-6.58713878213598,572,1193401,5.14559146305414,5.184962359868321,0.911715552280847,0.9095723516499412
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2045-04-01,GARW,north,0.8549189311681923,0.0130523549063257,0.0003411314272542,0.0184697435622224,0.6315365099930739,4989,10333225,4.447549214257233,4.471085588033155,0.7802116036949469,0.7843404735610767
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2045-10-01,GARW,north,0.1993032610898149,0.0682664273200225,0.0078692698498076,0.0887089051325042,-4.734638459364846,5108,10393494,4.40654543754944,4.400084591110491,0.8023786070487628,0.7718851191615361
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,2046-04-01,GARW,north,0.8917334662821942,0.0541069327139055,0.0037770533600147,0.0614577363723623,-118.35182931924012,510,802232,3.5172700425875982,3.6972114727651086,0.6751706552925346,0.6485835576857508
