config,run,min_progeny,is_epitope,min_background_distance_aa,min_birthtime_gap_years,closest_pair_birthtime_gap_years
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.6250999999999998,1.7937999999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,1.6602999999999994,4.319700000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,2.0096000000000003,2.2154999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.1501999999999981,2.3931000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,5.7326000000000015,5.7326000000000015
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,5.505100000000002,5.505100000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,3.2732,3.2732
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,19,17.1002,17.1002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,10,4.9021,4.9021
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.33940000000000126,1.2153000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,1.0173,1.0173
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,5.571999999999999,5.571999999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,0.40279999999999916,4.753399999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,6.3294999999999995,6.3294999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,2.4037999999999995,2.4037999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.1816999999999993,1.1816999999999993
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,22,23.5942,23.5942
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.4891000000000005,1.4891000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,4.7755,4.7755
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,9.3345,9.3345
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.2367999999999988,1.6657000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,6.7353,6.7353
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,23,27.7128,27.7128
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,22,24.564700000000002,24.564700000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.30709999999999993,0.30709999999999993
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,4.274699999999999,4.3473999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,17.176399999999997,17.176399999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,4.168100000000001,4.2586
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,1.970399999999998,1.970399999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.31179999999999986,0.31179999999999986
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,2.0075,2.0075
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,4.5832000000000015,4.5832000000000015
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,3.3839000000000006,5.2764999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,3.5995000000000026,3.5995000000000026
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,5.489900000000002,5.489900000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.09049999999999958,0.09049999999999958
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,24.5778,24.5778
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,3.0449000000000006,3.0449000000000006
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,3.9183999999999997,3.9183999999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,4.095600000000001,4.095600000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.596499999999999,1.596499999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,19.8031,19.8031
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,10,6.601799999999997,6.601799999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,2.107199999999999,5.6519
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.4056000000000002,0.4056000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,17.8602,17.8602
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,19.7994,19.7994
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,15.5188,15.5188
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.47970000000000024,0.47970000000000024
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,3.3684000000000003,3.3684000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,9.146099999999999,9.146099999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,3.3394999999999997,3.3394999999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,25.2589,25.2589
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,7.7753,7.7753
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,2.6875000000000004,2.6875000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,17,16.9877,16.9877
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,5.829799999999999,5.829799999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,19,21.875,21.875
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.3161000000000005,0.3161000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,21.7101,21.7101
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,11,11.0167,11.0167
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,6.194199999999999,6.194199999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,10,10.984099999999998,11.6262
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,3.3015999999999996,3.3015999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.2661000000000002,0.2661000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,17,16.6433,16.6433
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.7262999999999984,1.7262999999999984
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.751199999999999,0.751199999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,3.1261,3.1261
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.2742,0.2742
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,5.081500000000001,5.081500000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,19.992900000000002,19.992900000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.8942999999999999,0.8942999999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,4.4692,4.4692
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.41610000000000014,0.4872000000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,23,23.425600000000003,23.425600000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,23,23.286099999999998,23.286099999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,4.671200000000001,4.671200000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,19.917,19.917
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,5.830599999999999,5.830599999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,2.7702000000000004,2.7702000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,23.531599999999997,23.531599999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.5688999999999993,1.5688999999999993
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.08680000000000021,0.08680000000000021
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.2120999999999995,1.2120999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,9.1598,9.1598
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.5373999999999999,1.5373999999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,7.5395,7.5395
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,2.7116000000000007,2.7116000000000007
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.016,1.016
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,6.707999999999998,6.707999999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,4.8927,5.400399999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,1.4480000000000004,1.4480000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,21.1938,21.1938
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,2.9346,2.9346
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.7185000000000001,0.7185000000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.17300000000000182,0.17300000000000182
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.8986000000000001,1.1755000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,5.3322,5.3322
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,7.5828,7.5828
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,14,16.1264,16.1264
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,11,9.367,12.4993
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,2.5925,2.5925
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,22.929199999999998,22.929199999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,1.9977,1.9977
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,0.28030000000000044,0.28030000000000044
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,20.642400000000002,20.642400000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,20,21.982,21.982
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,2.2744999999999997,2.2744999999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,4.094200000000001,5.4216999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.24720000000000297,0.24720000000000297
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,11,10.1901,12.804400000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.642199999999999,0.642199999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,2.3019999999999996,10.5478
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,16.840899999999998,16.840899999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,23.1642,23.1642
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,3.0586,3.0586
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,17,19.139300000000002,19.139300000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,3.5824999999999987,3.5824999999999987
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.1552000000000002,1.1552000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,11,13.3231,13.3231
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,4.581499999999998,4.581499999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,24.235799999999998,24.235799999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,4.3602,4.3602
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,4.9925,4.9925
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,9.3841,9.3841
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,16.236800000000002,16.236800000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,4.535599999999999,4.535599999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,2.2547000000000033,4.6608
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,10,8.017499999999998,8.017499999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.5013999999999967,0.5013999999999967
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,11,11.7309,11.7309
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,22.593999999999998,22.593999999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,0.3100000000000005,0.3100000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.6219999999999999,1.6219999999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,11,10.4546,10.4546
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,20,22.7536,22.7536
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,0.041100000000000136,1.5118
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,19,19.533900000000003,19.533900000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,18.9006,18.9006
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,8.888000000000002,8.888000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.3360000000000003,0.3360000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,0.7129000000000003,0.7129000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,4.373799999999999,4.373799999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,8.8257,8.8257
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,20,19.5122,19.5122
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,0.8944999999999972,4.821500000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,17,16.8352,16.8352
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.4654999999999987,0.4654999999999987
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,4.7126,4.7126
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,9.9025,10.201899999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.9241999999999999,0.9241999999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,8.0518,8.0518
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,8.530000000000001,8.530000000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,20,21.6558,21.6558
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,6.9358,6.9358
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.4416000000000002,0.4416000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,8.9467,8.9467
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,2.857800000000001,2.857800000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,2.7254000000000005,2.7254000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,20,20.4437,20.4437
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,8.0496,8.1659
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,11,10.7322,10.7322
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,2.4319000000000006,2.4319000000000006
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,19,21.5438,21.5438
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,21,21.4584,21.4584
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,9.240400000000001,9.240400000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.44379999999999953,0.44379999999999953
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,3.8895,3.8895
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,0.9709000000000003,2.4314
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,12,7.969200000000001,10.5737
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.06289999999999996,0.06289999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.3600999999999992,0.3600999999999992
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.1507999999999985,0.1507999999999985
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,5.9182999999999995,5.9182999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,16,19.9636,19.9636
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,14,18.022000000000002,18.022000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,17,19.2192,19.2192
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,16,16.2505,16.2505
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.0261000000000005,1.0261000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,3.6933999999999996,3.6933999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,15.9885,15.9885
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,10,11.230699999999999,11.230699999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.7683,0.7683
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,1.4530000000000012,2.4894000000000034
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.2271,1.2271
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,8.578199999999999,8.578199999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,13,15.549599999999998,15.549599999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.9663000000000004,0.9663000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.1329000000000029,0.4400000000000013
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,23.5361,23.5361
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,6.1480999999999995,6.1480999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.2713,1.2713
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.9003999999999994,0.9003999999999994
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,4.5176,6.7697
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,1.4238999999999997,1.4238999999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,1.0465999999999998,1.1875
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,6.444599999999999,6.444599999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,11.079799999999999,11.079799999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,10,10.604,10.604
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,6.256200000000001,6.256200000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.3595999999999986,0.3595999999999986
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.6078000000000001,1.6078000000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,16,19.2017,19.2017
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,10.3051,10.3051
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.4715999999999996,1.6015999999999977
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,0,0.016199999999997772,0.016199999999997772
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,6.8174,6.8174
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,16.0865,16.0865
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,22.5234,22.5234
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,0.6607000000000003,1.5741999999999994
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,5.8438,5.8438
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,4.129199999999997,5.199100000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,11,12.8591,12.8591
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,14,17.4512,17.4512
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,3.429299999999998,3.429299999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,19,21.418499999999998,21.418499999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,4.4428,4.4428
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,4.6067,5.588900000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.7391000000000005,0.7391000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,14,17.1725,17.1725
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,2.715299999999999,2.715299999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,9.6141,9.6141
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.6646999999999998,0.6646999999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,16.4753,16.4753
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.35989999999999966,0.35989999999999966
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,10,6.936,6.936
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,5.672900000000002,5.672900000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,10.1435,10.1435
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,2.1325000000000003,2.1325000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,2.167,2.167
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,5.6585,5.6585
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,14,16.5455,16.5455
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,4.3543,4.3543
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,10,11.9681,11.9681
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,5,3.955,5.524100000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,14,16.4709,16.4709
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.1737000000000002,0.4565999999999981
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,8,4.2439,7.199399999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,2.473399999999998,2.473399999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,1.9143000000000008,1.9143000000000008
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,4.677199999999999,5.0785
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,9,5.5489999999999995,5.5489999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.1937999999999995,1.8979
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,14,17.0992,17.0992
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.7816,1.7816
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,3.6160000000000005,3.889800000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,2.644799999999999,2.644799999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,2.0352000000000006,2.0352000000000006
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,0.2840999999999987,0.2840999999999987
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,7,3.4991000000000003,3.4991000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,12,10.777500000000002,10.777500000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,18,17.1854,17.1854
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,2.358599999999999,2.358599999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,2.571300000000001,2.571300000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,6,4.8687,4.8687
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,15,13.666799999999999,13.666799999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,2,1.4696999999999996,1.4696999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,3,0.8254000000000001,0.8254000000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,1,0.060399999999999565,0.6702000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,1,False,4,0.06849999999999934,0.06849999999999934
