date,diversity,tmrca,netau,serialInterval,antigenicDiversity,totalN,totalS,totalI,totalR,totalCases,northDiversity,northTmrca,northNetau,northSerialInterval,northAntigenicDiversity,northN,northS,northI,northR,northCases,tropicsDiversity,tropicsTmrca,tropicsNetau,tropicsSerialInterval,tropicsAntigenicDiversity,tropicsN,tropicsS,tropicsI,tropicsR,tropicsCases,southDiversity,southTmrca,southNetau,southSerialInterval,southAntigenicDiversity,southN,southS,southI,southR,southCases
17.1945,4.5812,5.9274,136.9863,0.01364,0.9009,90000000,89980476,19524,0,26807,3.5391,5.9277,15.2207,0.01301,0.8244,29999990,29995610,4380,0,6088,4.8262,5.9286,136.9863,0.01410,0.8304,30000020,29984977,15043,0,20590,4.0973,5.9285,7.6104,0.01502,0.8621,29999990,29999889,101,0,129
17.2137,4.3703,5.9468,91.3242,0.01472,0.9072,90000000,89981425,18575,0,25816,3.4631,5.9478,11.4155,0.01414,0.8240,29999990,29995923,4067,0,5711,4.7405,5.9472,273.9726,0.01426,0.8310,30000020,29985600,14420,0,19978,4.1127,5.9471,5.3720,0.01300,0.9117,29999990,29999902,88,0,127
17.2329,4.4932,5.9656,273.9726,0.01386,0.9192,90000000,89982563,17437,0,23986,3.4931,5.9667,21.0748,0.01418,0.8244,29999990,29996015,3975,0,5535,4.6686,5.9666,91.3242,0.01332,0.8573,30000020,29986625,13395,0,18354,4.3573,5.9669,4.4914,0.01229,0.9424,29999990,29999923,67,0,97
17.2521,4.2680,5.9863,54.7945,0.01389,0.8745,90000000,89983669,16331,0,22501,3.3880,5.9861,15.2207,0.01337,0.7687,29999990,29996172,3818,0,5270,4.4435,5.9853,68.4932,0.01322,0.7775,30000020,29987582,12438,0,17127,4.4361,5.9853,6.0883,0.01371,0.8564,29999990,29999915,75,0,104
17.2712,4.3489,6.0046,136.9863,0.01401,0.9053,90000000,89984520,15480,0,21282,3.5113,6.0044,19.5695,0.01293,0.7913,29999990,29996444,3546,0,4921,4.7172,6.0048,91.3242,0.01435,0.9040,30000020,29988179,11841,0,16238,3.8906,6.0013,4.8065,0.01576,0.8254,29999990,29999897,93,0,123
17.2904,4.3073,6.0233,273.9726,0.01366,0.9056,90000000,89985386,14614,0,20117,3.3815,6.0239,18.2648,0.01374,0.7397,29999990,29996659,3331,0,4605,4.6254,6.0239,273.9726,0.01379,0.9599,30000020,29988823,11197,0,15384,4.2831,6.0248,5.0736,0.01313,0.9947,29999990,29999904,86,0,128
17.3096,4.3492,6.0432,68.4932,0.01448,0.9047,90000000,89986282,13718,0,18849,3.2865,6.0424,22.8311,0.01531,0.7179,29999990,29997036,2954,0,4055,4.5174,6.0436,68.4932,0.01456,0.8850,30000020,29989347,10673,0,14672,3.4586,6.0340,4.4914,0.01477,0.7291,29999990,29999899,91,0,122
17.3288,4.2967,6.0612,45.6621,0.01381,0.9210,90000000,89987047,12953,0,17823,3.5365,6.0617,15.2207,0.01437,0.7918,29999990,29997469,2521,0,3318,4.4312,6.0629,68.4932,0.01409,0.8783,30000020,29989700,10320,0,14347,2.9952,2.4506,3.4247,0.01543,0.5893,29999990,29999878,112,0,158
17.3479,4.3127,6.0823,136.9863,0.01435,0.9505,90000000,89988162,11838,0,16461,3.4946,6.0813,16.1160,0.01448,0.7564,29999990,29998006,1984,0,2684,4.5136,6.0818,91.3242,0.01430,0.9212,30000020,29990270,9750,0,13657,3.7042,6.0824,5.1693,0.01626,0.8154,29999990,29999886,104,0,120
17.3671,4.2991,6.1003,91.3242,0.01453,0.9145,90000000,89988850,11150,0,15164,3.3164,6.0999,22.8311,0.01595,0.6858,29999990,29998355,1635,0,2124,4.3726,6.1002,91.3242,0.01402,0.8888,30000020,29990622,9398,0,12854,3.0896,2.4918,2.7397,0.01281,0.5979,29999990,29999873,117,0,186
17.3863,4.2923,6.1202,68.4932,0.01462,0.8814,90000000,89989748,10252,0,14286,3.0157,6.1206,13.6986,0.01574,0.5494,29999990,29998609,1381,0,1761,4.3784,6.1198,68.4932,0.01407,0.9222,30000020,29991270,8750,0,12357,3.1357,2.5035,2.5135,0.01180,0.6304,29999990,29999869,121,0,168
17.4055,4.3571,6.1398,91.3242,0.01417,0.8977,90000000,89990245,9755,0,13574,3.0759,6.1372,17.1233,0.01609,0.5391,29999990,29998965,1025,0,1446,4.4123,6.1385,54.7945,0.01510,0.8863,30000020,29991422,8598,0,11956,3.3480,2.5301,3.6049,0.01358,0.6807,29999990,29999858,132,0,172
17.4247,4.1018,6.1582,68.4932,0.01491,0.8266,90000000,89990377,9623,0,13161,2.9165,6.1534,27.3973,0.01647,0.4832,29999990,29999153,837,0,1045,4.4072,6.1586,68.4932,0.01340,0.8980,30000020,29991358,8662,0,11953,3.0765,2.5474,3.6049,0.01533,0.5538,29999990,29999866,124,0,163
17.4438,4.1705,6.1763,68.4932,0.01431,0.8157,90000000,89990440,9560,0,13081,2.8656,6.1765,17.1233,0.01603,0.4399,29999990,29999390,600,0,791,4.2916,6.1778,39.1389,0.01376,0.8472,30000020,29991198,8822,0,12089,3.1460,6.1766,2.7956,0.01407,0.5628,29999990,29999852,138,0,201
17.4630,4.0243,6.1957,54.7945,0.01257,0.7791,90000000,89990737,9263,0,12997,2.6385,2.5870,10.1471,0.01567,0.2796,29999990,29999453,537,0,735,4.1232,6.1970,34.2466,0.01354,0.8060,30000020,29991433,8587,0,12077,3.0112,6.1838,2.7397,0.01411,0.5166,29999990,29999851,139,0,185
17.4822,3.9635,6.2148,54.7945,0.01373,0.7344,90000000,89991236,8764,0,12393,2.6381,2.6047,9.1324,0.01533,0.2346,29999990,29999511,479,0,615,4.1756,6.2159,91.3242,0.01342,0.8139,30000020,29991879,8141,0,11535,3.2684,2.1828,4.7237,0.01172,0.6234,29999990,29999846,144,0,243
17.5014,4.0259,6.2351,30.4414,0.01326,0.7674,90000000,89991354,8646,0,11976,2.7908,6.2303,9.1324,0.01378,0.2840,29999990,29999517,473,0,587,4.0851,6.2341,30.4414,0.01397,0.7533,30000020,29991991,8029,0,11174,3.1227,2.2847,4.5662,0.01206,0.5048,29999990,29999846,144,0,215
17.5205,3.8704,6.2542,34.2466,0.01368,0.6773,90000000,89991532,8468,0,12075,2.7141,6.2333,10.5374,0.01579,0.2232,29999990,29999646,344,0,462,3.8148,6.2543,45.6621,0.01339,0.7064,30000020,29992061,7959,0,11374,3.5309,6.2492,3.6049,0.01071,0.5805,29999990,29999825,165,0,239
17.5397,3.8176,6.2734,91.3242,0.01370,0.6502,90000000,89991799,8201,0,11621,2.5844,2.6629,7.4047,0.01676,0.1057,29999990,29999696,294,0,382,4.0592,6.2741,54.7945,0.01401,0.7126,30000020,29992269,7751,0,11016,3.2308,2.3239,3.6530,0.01229,0.4626,29999990,29999834,156,0,223
17.5589,3.7973,6.2905,68.4932,0.01443,0.6416,90000000,89991871,8129,0,11458,2.5724,2.3418,8.0580,0.01823,0.0821,29999990,29999767,223,0,280,3.8864,6.2910,34.2466,0.01446,0.6674,30000020,29992308,7712,0,10896,3.0831,2.3427,4.6436,0.01338,0.2506,29999990,29999796,194,0,282
17.5781,3.7268,6.3105,68.4932,0.01311,0.6044,90000000,89991753,8247,0,11641,2.7970,6.3108,4.8924,0.01607,0.2361,29999990,29999829,161,0,226,3.8198,6.3100,39.1389,0.01247,0.6256,30000020,29992139,7881,0,11131,2.9390,2.3605,2.7397,0.01234,0.2115,29999990,29999785,205,0,284
17.5973,3.7147,6.3305,45.6621,0.01396,0.5681,90000000,89991436,8564,0,11942,2.8835,6.3206,3.7023,0.01526,0.2453,29999990,29999828,162,0,227,3.6387,6.3292,34.2466,0.01312,0.5822,30000020,29991825,8195,0,11424,2.9402,2.3814,2.9146,0.01346,0.1562,29999990,29999783,207,0,291
17.6164,3.5489,6.3484,34.2466,0.01373,0.4690,90000000,89991288,8712,0,12348,2.8146,6.3303,3.6049,0.01628,0.2234,29999990,29999863,127,0,185,3.5591,6.3479,30.4414,0.01302,0.5373,30000020,29991645,8375,0,11814,3.0133,2.4003,2.9146,0.01254,0.2162,29999990,29999780,210,0,349
17.6356,3.6780,6.3674,68.4932,0.01289,0.5240,90000000,89991236,8764,0,12508,2.8341,2.4177,3.8588,0.01444,0.2902,29999990,29999893,97,0,128,3.5358,6.3680,34.2466,0.01319,0.4627,30000020,29991542,8478,0,12128,2.7892,2.4188,2.7397,0.01432,0.1003,29999990,29999801,189,0,252
17.6548,3.6108,6.3877,54.7945,0.01360,0.5203,90000000,89990980,9020,0,12821,2.9487,2.4382,5.2687,0.01673,0.3525,29999990,29999912,78,0,113,3.6498,6.3887,68.4932,0.01364,0.4969,30000020,29991284,8736,0,12433,2.7230,2.4387,2.1404,0.01334,0.0623,29999990,29999784,206,0,275
17.6740,3.5290,6.4060,68.4932,0.01325,0.4267,90000000,89990760,9240,0,13012,2.9795,2.4552,4.9813,0.01359,0.3922,29999990,29999906,84,0,112,3.6920,6.4075,21.0748,0.01365,0.5056,30000020,29991079,8941,0,12607,2.7523,2.4578,2.5605,0.01254,0.0436,29999990,29999775,215,0,293
17.6932,3.3497,6.4268,34.2466,0.01356,0.3527,90000000,89990523,9477,0,13197,2.8191,2.3289,2.5605,0.01370,0.3228,29999990,29999915,75,0,111,3.5245,6.4253,54.7945,0.01354,0.4182,30000020,29990846,9174,0,12756,2.9671,6.4265,2.6599,0.01503,0.1015,29999990,29999762,228,0,330
17.7123,3.5517,6.4445,91.3242,0.01280,0.4140,90000000,89990147,9853,0,13802,2.7511,2.2483,3.4680,0.01421,0.1449,29999990,29999911,79,0,106,3.6991,6.4442,54.7945,0.01407,0.4695,30000020,29990477,9543,0,13372,2.8016,2.4954,2.4682,0.01467,0.0411,29999990,29999759,231,0,324
17.7315,3.6218,6.4651,45.6621,0.01336,0.4483,90000000,89990126,9874,0,13872,2.8450,2.3700,3.6530,0.01114,0.1035,29999990,29999910,80,0,132,3.5514,6.4654,30.4414,0.01294,0.4025,30000020,29990449,9571,0,13459,2.7397,2.5133,2.3218,0.01585,0.0193,29999990,29999767,223,0,281
17.7507,3.6073,6.4848,68.4932,0.01311,0.4286,90000000,89990073,9927,0,13924,2.9256,2.3905,4.7237,0.01500,0.0499,29999990,29999916,74,0,101,3.5197,6.4833,27.3973,0.01344,0.3737,30000020,29990365,9655,0,13525,2.7138,2.5284,2.4245,0.01410,0.0265,29999990,29999792,198,0,298
17.7699,3.5197,6.5019,54.7945,0.01347,0.3806,90000000,89990423,9577,0,13663,2.9490,2.4017,4.1511,0.01384,0.0437,29999990,29999936,54,0,92,3.5997,6.5033,30.4414,0.01387,0.4394,30000020,29990641,9379,0,13375,2.8386,2.5539,3.1857,0.01589,0.1210,29999990,29999846,144,0,196
17.7890,3.6574,6.5218,68.4932,0.01416,0.4109,90000000,89990141,9859,0,13871,3.1401,2.4921,3.2616,0.01268,0.2279,29999990,29999920,70,0,105,3.6077,6.5211,68.4932,0.01346,0.4014,30000020,29990338,9682,0,13630,2.8313,1.5882,3.5125,0.01550,0.0265,29999990,29999883,107,0,136
17.8082,3.5354,6.5398,45.6621,0.01351,0.3625,90000000,89989621,10379,0,14754,3.0997,2.5110,3.3824,0.01163,0.1760,29999990,29999867,123,0,183,3.4669,6.5405,45.6621,0.01364,0.3700,30000020,29989883,10137,0,14434,2.7326,1.6077,2.3618,0.01312,0.0169,29999990,29999871,119,0,137
17.8274,3.6290,6.5589,39.1389,0.01332,0.4247,90000000,89989422,10578,0,15007,3.1935,2.5294,4.8924,0.01036,0.1910,29999990,29999844,146,0,207,3.5735,6.5613,45.6621,0.01293,0.3944,30000020,29989694,10326,0,14651,2.8710,2.5269,2.6860,0.01376,0.0286,29999990,29999884,106,0,149
17.8466,3.5959,6.5797,45.6621,0.01333,0.4137,90000000,89988908,11092,0,15451,3.2202,2.5497,3.9139,0.01228,0.2929,29999990,29999826,164,0,254,3.5862,6.5804,68.4932,0.01271,0.4035,30000020,29989210,10810,0,15027,3.0197,2.6286,4.1511,0.01335,0.1125,29999990,29999872,118,0,170
17.8658,3.6929,6.5984,30.4414,0.01230,0.4642,90000000,89988170,11830,0,16578,3.2460,2.5685,3.7530,0.01110,0.3225,29999990,29999787,203,0,298,3.7534,6.5984,54.7945,0.01325,0.4668,30000020,29988486,11534,0,16170,3.1215,2.6476,3.8588,0.01499,0.3147,29999990,29999897,93,0,110
17.8849,3.6239,6.6179,136.9863,0.01344,0.4538,90000000,89987475,12525,0,17550,3.2470,2.5857,4.1511,0.01122,0.2880,29999990,29999743,247,0,369,3.6893,6.6173,22.8311,0.01307,0.4720,30000020,29987840,12180,0,17040,2.7837,2.6621,1.9294,0.01691,0.2629,29999990,29999892,98,0,141
17.9041,3.7973,6.6381,39.1389,0.01339,0.5097,90000000,89986628,13372,0,19010,3.3819,2.6066,4.5662,0.01138,0.3978,29999990,29999719,271,0,380,3.5826,6.6357,39.1389,0.01336,0.4732,30000020,29987016,13004,0,18505,2.8922,1.9316,2.2642,0.01633,0.2055,29999990,29999893,97,0,125
17.9233,3.5724,6.6548,91.3242,0.01323,0.4848,90000000,89986055,13945,0,19953,3.3306,6.6543,4.8924,0.01210,0.3947,29999990,29999648,342,0,517,3.5386,6.6512,68.4932,0.01323,0.4996,30000020,29986494,13526,0,19324,2.6402,1.9523,1.2625,0.01499,0.1057,29999990,29999913,77,0,112
17.9425,3.5559,6.6749,45.6621,0.01269,0.5042,90000000,89985439,14561,0,21014,3.3088,6.6757,4.2150,0.01190,0.3979,29999990,29999532,458,0,666,3.5714,6.6740,91.3242,0.01281,0.5552,30000020,29986001,14019,0,20222,2.8579,1.9691,1.9026,0.01160,0.2097,29999990,29999906,84,0,126
17.9616,3.6314,6.6948,30.4414,0.01320,0.5434,90000000,89984601,15399,0,21948,3.3361,6.6929,5.2687,0.01178,0.4339,29999990,29999504,486,0,741,3.6239,6.6908,34.2466,0.01322,0.5654,30000020,29985181,14839,0,21091,2.9485,1.7613,2.0914,0.01128,0.4152,29999990,29999916,74,0,116
17.9808,3.6289,6.7142,34.2466,0.01320,0.6106,90000000,89983595,16405,0,23127,3.2748,3.1056,4.5662,0.01094,0.4268,29999990,29999361,629,0,875,3.5488,6.7150,39.1389,0.01352,0.5579,30000020,29984307,15713,0,22149,2.7932,1.7807,1.9569,0.01365,0.5737,29999990,29999927,63,0,103
18.0000,3.6154,6.7313,27.3973,0.01349,0.5963,90000000,89982249,17751,0,24885,3.3419,3.1248,5.0736,0.01035,0.5193,29999990,29999154,836,0,1209,3.5546,6.7315,45.6621,0.01285,0.6054,30000020,29983168,16852,0,23585,3.2053,2.0285,3.8052,0.01157,0.5479,29999990,29999927,63,0,91
18.0192,3.6036,6.7526,45.6621,0.01357,0.5979,90000000,89981050,18950,0,27003,3.3917,6.7482,5.0736,0.01104,0.5050,29999990,29998944,1046,0,1521,3.6130,6.7530,91.3242,0.01338,0.6430,30000020,29982201,17819,0,25354,3.2240,2.0493,4.8924,0.01545,0.5642,29999990,29999905,85,0,128
18.0384,3.5249,6.7704,54.7945,0.01315,0.6261,90000000,89979691,20309,0,28903,3.4988,6.7693,8.0580,0.01181,0.5103,29999990,29998565,1425,0,2017,3.4982,6.7690,30.4414,0.01352,0.6326,30000020,29981211,18809,0,26791,3.0987,2.0688,5.3720,0.01008,0.6192,29999990,29999915,75,0,95
18.0575,3.4970,6.7913,45.6621,0.01261,0.6372,90000000,89978042,21958,0,31402,3.5428,6.7892,8.0580,0.01180,0.5153,29999990,29998234,1756,0,2635,3.5055,6.7892,68.4932,0.01281,0.6282,30000020,29979923,20097,0,28617,2.8457,3.1783,4.5662,0.00969,0.6359,29999990,29999885,105,0,150
18.0767,3.4856,6.8056,45.6621,0.01314,0.6753,90000000,89975629,24371,0,34927,3.4896,6.8091,7.0249,0.01259,0.5225,29999990,29997841,2149,0,3104,3.4312,6.8091,39.1389,0.01281,0.6355,30000020,29977906,22114,0,31681,2.6811,2.0992,4.2150,0.01254,0.5920,29999990,29999882,108,0,142
18.0959,3.4168,6.8281,91.3242,0.01334,0.6562,90000000,89972988,27012,0,38367,3.5122,6.8281,8.3022,0.01184,0.5159,29999990,29997250,2740,0,4011,3.4404,6.8261,34.2466,0.01424,0.6830,30000020,29975843,24177,0,34203,2.9089,2.1184,4.8924,0.01128,0.6207,29999990,29999895,95,0,153
18.1151,3.3371,6.8486,136.9863,0.01298,0.6503,90000000,89970824,29176,0,41802,3.4496,6.8385,5.8292,0.01170,0.5556,29999990,29996645,3345,0,4926,3.2791,6.8463,68.4932,0.01264,0.6523,30000020,29974338,25682,0,36670,3.1193,2.1466,7.6104,0.01320,0.6344,29999990,29999841,149,0,206
18.1342,3.2842,6.8639,39.1389,0.01257,0.6461,90000000,89967670,32330,0,46433,3.4791,6.8597,6.8493,0.01147,0.5731,29999990,29995919,4071,0,5926,3.3099,6.8685,45.6621,0.01234,0.6843,30000020,29971880,28140,0,40287,3.3097,2.1598,10.1471,0.01278,0.6415,29999990,29999871,119,0,220
18.1534,3.2693,6.8859,68.4932,0.01310,0.6283,90000000,89964624,35376,0,50828,3.4465,6.8821,6.2267,0.01121,0.6051,29999990,29995379,4611,0,6724,3.2180,6.8824,91.3242,0.01332,0.6489,30000020,29969384,30636,0,43898,3.3522,2.1844,10.1471,0.01263,0.6541,29999990,29999861,129,0,206
18.1726,3.2386,6.9044,91.3242,0.01201,0.6509,90000000,89961104,38896,0,55648,3.4495,6.9056,7.6104,0.01221,0.6232,29999990,29994612,5378,0,7719,3.1517,6.9032,68.4932,0.01294,0.6517,30000020,29966643,33377,0,47737,3.1642,2.2037,8.3022,0.01261,0.6194,29999990,29999849,141,0,192
18.1918,3.2104,6.9218,91.3242,0.01244,0.6236,90000000,89957129,42871,0,61391,3.4481,6.9214,9.1324,0.01205,0.6203,29999990,29993633,6357,0,9123,3.1691,6.9256,273.9726,0.01235,0.6473,30000020,29963656,36364,0,52048,3.2923,2.2228,13.6986,0.01336,0.5976,29999990,29999840,150,0,220
18.2110,3.1181,6.9397,136.9863,0.01249,0.6165,90000000,89952426,47574,0,67580,3.3416,3.3201,14.4196,0.01281,0.6216,29999990,29992637,7353,0,10576,3.0206,6.9409,273.9726,0.01331,0.5917,30000020,29959978,40042,0,56752,3.4188,2.2417,15.2207,0.01374,0.5992,29999990,29999811,179,0,252
18.2301,3.0228,6.9461,68.4932,0.01271,0.5708,90000000,89946259,53741,0,76439,3.3567,6.9483,11.9119,0.01198,0.6025,29999990,29991526,8464,0,12176,2.9880,6.9631,136.9863,0.01172,0.5785,30000020,29954965,45055,0,63931,3.3474,2.2601,10.1471,0.01239,0.6167,29999990,29999768,222,0,332
18.2493,2.9145,6.9810,273.9726,0.01281,0.5295,90000000,89940686,59314,0,85077,3.2621,3.3489,13.0463,0.01277,0.6003,29999990,29990675,9315,0,13600,2.8526,6.9815,136.9863,0.01240,0.5148,30000020,29950363,49657,0,70973,3.0199,2.2799,9.4473,0.01040,0.5703,29999990,29999648,342,0,504
18.2685,2.9547,6.9995,54.7945,0.01254,0.5242,90000000,89935513,64487,0,92363,3.2467,3.0396,14.4196,0.01276,0.5752,29999990,29989929,10061,0,14291,2.7766,6.9910,91.3242,0.01231,0.4875,30000020,29945988,54032,0,77513,2.9497,2.2998,16.1160,0.01225,0.5211,29999990,29999596,394,0,559
18.2877,2.8197,7.0158,91.3242,0.01310,0.4713,90000000,89929693,70307,0,100473,3.1172,2.0873,11.9119,0.01253,0.5251,29999990,29989255,10735,0,15321,2.7765,7.0166,136.9863,0.01282,0.4710,30000020,29940964,59056,0,84403,2.7366,7.0197,13.6986,0.01213,0.4731,29999990,29999474,516,0,749
18.3068,2.7351,7.0270,136.9863,0.01222,0.4281,90000000,89922770,77230,0,110520,3.1089,3.0802,18.2648,0.01289,0.5184,29999990,29988808,11182,0,15820,2.6644,7.0325,91.3242,0.01317,0.4228,30000020,29934543,65477,0,93832,2.7180,2.3360,10.9589,0.01310,0.4601,29999990,29999419,571,0,868
18.3260,2.7034,7.0568,273.9726,0.01336,0.4137,90000000,89915838,84162,0,119953,3.0681,3.1061,18.2648,0.01275,0.4844,29999990,29988633,11357,0,15898,2.6876,7.0533,136.9863,0.01280,0.4191,30000020,29928016,72004,0,102897,2.6047,2.3531,19.5695,0.01290,0.3855,29999990,29999189,801,0,1158
18.3452,2.6877,7.0702,68.4932,0.01305,0.4088,90000000,89908813,91187,0,129789,3.1283,3.1262,27.3973,0.01383,0.4954,29999990,29988861,11129,0,15658,2.5262,7.0759,68.4932,0.01347,0.3427,30000020,29921011,79009,0,112641,2.6088,2.3752,19.5695,0.01196,0.3918,29999990,29998941,1049,0,1490
18.3644,2.6021,7.0878,273.9726,0.01346,0.3444,90000000,89902029,97971,0,139434,3.0232,2.3610,19.5695,0.01392,0.4492,29999990,29989353,10637,0,14838,2.5653,7.0977,Infinity,0.01235,0.3453,30000020,29914079,85941,0,122591,2.6257,7.0977,16.1160,0.01304,0.3785,29999990,29998597,1393,0,2005
18.3836,2.6833,7.1160,273.9726,0.01283,0.3797,90000000,89894560,105440,0,150032,3.0334,2.1834,68.4932,0.01404,0.4516,29999990,29989930,10060,0,14005,2.5481,7.1119,136.9863,0.01320,0.3244,30000020,29906579,93441,0,133197,2.4657,7.1111,14.4196,0.01006,0.2953,29999990,29998051,1939,0,2830
18.4027,2.5668,7.1267,Infinity,0.01293,0.3100,90000000,89887528,112472,0,159903,2.9829,2.2025,91.3242,0.01392,0.4174,29999990,29990715,9275,0,12948,2.5273,7.1345,136.9863,0.01230,0.2998,30000020,29899306,100714,0,143262,2.4084,2.9984,15.2207,0.01140,0.2749,29999990,29997507,2483,0,3693
18.4219,2.5082,7.1497,Infinity,0.01338,0.2635,90000000,89880833,119167,0,168604,2.9142,2.2213,24.9066,0.01428,0.3916,29999990,29991420,8570,0,11768,2.5806,7.1485,273.9726,0.01403,0.3082,30000020,29892560,107460,0,152258,2.3369,2.4509,24.9066,0.01268,0.2319,29999990,29996853,3137,0,4578
18.4411,2.5247,7.1642,273.9726,0.01312,0.2693,90000000,89873873,126127,0,179094,2.9346,2.2402,30.4414,0.01417,0.3916,29999990,29992111,7879,0,10901,2.4410,7.1691,273.9726,0.01285,0.2236,30000020,29886013,114007,0,162220,2.4566,2.4708,15.2207,0.01210,0.2859,29999990,29995749,4241,0,5973
18.4603,2.5289,7.1877,273.9726,0.01335,0.2516,90000000,89866231,133769,0,189411,2.8810,2.2595,68.4932,0.01457,0.3471,29999990,29992748,7242,0,9909,2.4636,7.1881,273.9726,0.01321,0.2200,30000020,29879401,120619,0,170790,2.3995,2.4880,15.2207,0.01182,0.2291,29999990,29994082,5908,0,8712
18.4795,2.5061,7.2103,273.9726,0.01265,0.2392,90000000,89858368,141632,0,200508,2.8367,2.2788,34.2466,0.01382,0.3236,29999990,29993499,6491,0,8922,2.4417,7.2098,273.9726,0.01328,0.2025,30000020,29872664,127356,0,179955,2.3702,2.5085,21.0748,0.01090,0.1964,29999990,29992205,7785,0,11631
18.4986,2.4154,7.2201,Infinity,0.01229,0.1688,90000000,89851915,148085,0,210269,2.7880,2.2973,30.4414,0.01430,0.2992,29999990,29994202,5788,0,8005,2.4047,7.2209,Infinity,0.01344,0.1681,30000020,29868133,131887,0,186973,2.3765,2.5256,10.9589,0.01112,0.1944,29999990,29989580,10410,0,15291
18.5178,2.4414,7.2304,273.9726,0.01291,0.1698,90000000,89845344,154656,0,217860,2.7593,2.3175,54.7945,0.01479,0.2684,29999990,29994804,5186,0,7117,2.4560,2.5449,Infinity,0.01369,0.1748,30000020,29864365,135655,0,190438,2.3458,2.5440,13.6986,0.01130,0.1724,29999990,29986175,13815,0,20305
18.5370,2.4583,7.2626,Infinity,0.01281,0.1677,90000000,89840312,159688,0,226897,2.7262,2.5450,68.4932,0.01494,0.2397,29999990,29995291,4699,0,6498,2.4086,7.2536,Infinity,0.01343,0.1519,30000020,29863143,136877,0,193688,2.3305,2.5613,16.1160,0.01129,0.1442,29999990,29981878,18112,0,26711
18.5562,2.4872,7.2646,273.9726,0.01257,0.1610,90000000,89834456,165544,0,232711,2.7373,2.3559,91.3242,0.01449,0.2316,29999990,29995459,4531,0,6155,2.5069,7.2718,273.9726,0.01330,0.1645,30000020,29862010,138010,0,192830,2.4431,2.5848,24.9066,0.01143,0.1691,29999990,29976987,23003,0,33726
18.5753,2.4509,7.2945,136.9863,0.01314,0.1287,90000000,89827224,172776,0,242896,2.8176,2.3751,273.9726,0.01461,0.2359,29999990,29995453,4537,0,6252,2.4528,7.3086,Infinity,0.01329,0.1337,30000020,29861113,138907,0,194010,2.3216,2.6048,18.2648,0.01150,0.1018,29999990,29970658,29332,0,42634
18.5945,2.4438,7.3194,273.9726,0.01223,0.1177,90000000,89821238,178762,0,253125,2.7760,2.3932,54.7945,0.01393,0.2131,29999990,29995502,4488,0,6230,2.5083,7.2958,Infinity,0.01352,0.1421,30000020,29862635,137385,0,192786,2.3480,2.6169,39.1389,0.01138,0.0937,29999990,29963101,36889,0,54109
18.6137,2.4860,2.6299,Infinity,0.01373,0.1216,90000000,89817779,182221,0,256963,2.7026,2.4136,68.4932,0.01367,0.1759,29999990,29995778,4212,0,5979,2.4496,7.3377,Infinity,0.01391,0.1055,30000020,29866488,133532,0,186131,2.3748,2.6352,34.2466,0.01170,0.1056,29999990,29955513,44477,0,64853
18.6329,2.4356,2.4326,273.9726,0.01395,0.0874,90000000,89813747,186253,0,263183,2.7677,7.3491,68.4932,0.01362,0.1808,29999990,29995463,4527,0,6371,2.4981,7.3608,Infinity,0.01457,0.1075,30000020,29871390,128630,0,179462,2.3533,2.6490,24.9066,0.01188,0.0705,29999990,29946894,53096,0,77350
18.6521,2.5091,7.3771,273.9726,0.01348,0.0991,90000000,89809481,190519,0,267919,2.7398,2.4520,54.7945,0.01283,0.1631,29999990,29995351,4639,0,6514,2.5146,7.3774,273.9726,0.01456,0.0871,30000020,29877205,122815,0,170325,2.4109,2.4512,39.1389,0.01147,0.0908,29999990,29936925,63065,0,91080
18.6712,2.4899,7.3906,273.9726,0.01323,0.0906,90000000,89806145,193855,0,272799,2.7861,7.4020,68.4932,0.01275,0.1807,29999990,29995112,4878,0,6905,2.5482,7.4023,Infinity,0.01453,0.0951,30000020,29882729,117291,0,162476,2.4266,2.6913,54.7945,0.01197,0.0859,29999990,29928304,71686,0,103418
18.6904,2.5358,7.4139,273.9726,0.01319,0.0916,90000000,89803574,196426,0,275690,2.7643,7.4198,136.9863,0.01309,0.1586,29999990,29994651,5339,0,7567,2.5292,7.4197,91.3242,0.01387,0.0673,30000020,29888697,111323,0,153770,2.4381,2.7032,Infinity,0.01314,0.0799,29999990,29920226,79764,0,114353
18.7096,2.5555,7.4280,Infinity,0.01468,0.0884,90000000,89803070,196930,0,275663,2.7739,7.4409,136.9863,0.01315,0.1445,29999990,29994062,5928,0,8333,2.5918,7.4415,Infinity,0.01440,0.0805,30000020,29895816,104204,0,143463,2.4646,2.5075,91.3242,0.01238,0.0804,29999990,29913192,86798,0,123867
18.7288,2.5579,7.4430,Infinity,0.01305,0.0848,90000000,89805446,194554,0,271750,2.8042,7.4574,68.4932,0.01295,0.1445,29999990,29993270,6720,0,9550,2.6073,7.4558,136.9863,0.01413,0.0785,30000020,29903726,96294,0,132508,2.4802,2.7525,136.9863,0.01334,0.0755,29999990,29908450,91540,0,129692
18.7479,2.5696,2.5469,273.9726,0.01378,0.0666,90000000,89811570,188430,0,263527,2.8086,7.4395,136.9863,0.01243,0.1315,29999990,29991906,8084,0,11571,2.6084,2.5443,Infinity,0.01432,0.0676,30000020,29911268,88752,0,122139,2.5570,2.5469,91.3242,0.01368,0.0904,29999990,29908396,91594,0,129817
