strain	date	country
1830cda0	18.0193	0
505859fa	18.0225	0
eabc02f	18.0104	0
561335b5	18.0265	0
64c4655d	18.0099	0
423619af	18.0123	0
3c6d4878	17.9856	0
15560743	18.0347	0
2acf88f4	18.0275	0
21f1e3ae	18.0258	0
248fbbf5	18.0444	0
71d2b129	18.0404	0
639bc86a	18.0376	0
499cd167	17.9943	0
2cfb0e41	18.0385	0
1c1fff12	18.0042	0
5bf35f24	18.0529	0
663c7b5e	18.0344	0
f8c6f9e	18.025	0
3561e14e	18.0466	0
6a47853	18.0287	0
29e79c33	18.0407	0
33620af5	18.0535	0
35122c59	18.04	0
5dcca46e	18.0556	0
3fa33cd1	18.063	0
497e6ab7	18.0639	0
1b6d2331	18.065	0
6644852e	18.0694	0
59b92f53	18.0675	0
6c54e4fb	18.0158	0
4765b9bf	18.0381	0
ed62532	18.0824	0
6e9f88ea	18.0943	0
852b4dc	18.0895	0
a43fd18	18.0907	0
15e3c526	18.1159	0
494c1d20	18.0973	0
119c818b	18.1148	0
33236395	18.1293	0
713f6fb0	18.1301	0
7059ff07	18.131	0
5e818256	18.1394	0
599aecd2	18.1388	0
5ac76461	18.1465	0
6edd7036	18.139	0
48ee08fb	18.1542	0
65625974	18.197	0
450ea87c	18.2164	0
32ea9a64	18.3853	0
1053a378	19.0322	0
46796f7b	19.0621	0
10984f5b	19.0772	0
41b8d319	19.0788	0
461bf173	19.1143	0
746555d8	19.2049	0
7cd20ae9	19.1961	0
74439915	19.1965	0
61104f8c	19.2137	0
4a5d2310	19.2355	0
1205e570	19.1948	0
50bbb147	19.2802	0
5032e33a	19.2879	0
705e88c5	19.8434	0
bd87404	19.9432	0
14276734	19.9739	0
28a446a4	20.0072	0
7249ff9e	20.0651	0
2422c73b	20.0639	0
318d7cbb	20.083	0
6d9b2cb6	20.0721	0
7a89e0ad	20.0927	0
316b701c	20.1062	0
39d7a56b	20.1076	0
48ce6160	20.1077	0
edbefb4	20.1101	0
35fd79ed	20.126	0
b1ea6a1	20.1263	0
42257678	20.1681	0
102e0c28	20.189	0
1692c8bc	20.1837	0
3b9bf307	20.2095	0
6a56d4d6	20.2152	0
141d1eaf	20.193	0
420e3f5b	20.2267	0
11739dcb	20.243	0
4e08652a	20.2371	0
373b78f0	20.2576	0
e1c4667	20.2549	0
30f7e07f	20.2672	0
5a202df0	20.2507	0
b33b82f	20.2627	0
4f86163f	20.2674	0
67395e35	20.2993	0
2ca6964a	20.2949	0
7724cf62	20.2779	0
2ea27e2d	20.3064	0
69ef44bd	20.3416	0
44737675	20.3484	0
30b67eeb	20.3698	0
44229482	20.3481	0
6fc0da9c	20.3866	0
2c077a01	20.3863	0
2709667a	20.3663	0
72c5cde8	20.3867	0
4285b3d2	20.3772	0
6d7fdda5	20.3705	0
45ce94d5	20.4218	0
4a852305	20.4117	0
5b086ae7	20.4388	0
f73a14f	20.4855	0
37a32334	20.4904	0
4396c285	20.5812	0
13c98819	20.6501	0
523d53c4	20.7497	0
5bebf2f3	20.7902	0
2a3f8381	20.8376	0
4f6f0593	20.897	0
280512f1	20.9251	0
415e1d95	20.9346	0
68749b11	20.9235	0
6bfa6707	20.9984	0
2d36c577	21.0005	0
79f32657	20.9819	0
7d949582	21.0257	0
78b3e84	21.0473	0
1905d0b3	21.0718	0
46c5830b	21.0742	0
6444a523	21.0888	0
1afd8435	21.1037	0
74fc764a	21.1034	0
5a96a8e9	21.0995	0
8e9feae	21.1199	0
3c54672f	21.1201	0
50fdd017	21.1389	0
787d60f3	21.1428	0
6ec94172	21.1219	0
2b9eb88c	21.154	0
7713cb84	21.1575	0
339e6e3b	21.1671	0
6c80633a	21.1667	0
48e821fe	21.1372	0
7eee1748	21.1665	0
3ad804	21.1716	0
58d0fa34	21.1212	0
42589d69	21.1539	0
179d6f59	21.1788	0
40d1d691	21.197	0
44b26f2	21.1973	0
2abe935a	21.2092	0
45279c7e	21.2098	0
5f4556bb	21.2164	0
1490e0f6	21.2086	0
331f889f	21.2221	0
190aef0b	21.2286	0
a189cde	21.2133	0
1ebf575e	21.2224	0
1a78a14b	21.2378	0
1ddb1c90	21.233	0
1ca7bf04	21.2208	0
6854fd19	21.2122	0
78c9efe	21.2276	0
2a3fc12d	21.2453	0
74b6729e	21.2342	0
537cdb87	21.2729	0
6a690e0a	21.2817	0
204f5001	21.2854	0
4fc68477	21.2846	0
60c0e3e	21.2759	0
136c2c4	21.2952	0
22dfaded	21.304	0
2eae5736	21.3085	0
326b678d	21.2776	0
3caa32be	21.3184	0
16028251	21.3293	0
5f5d5f2a	21.3049	0
60a391d8	21.3296	0
7226db6	21.3148	0
6d32a4d3	21.3649	0
2544a941	21.3769	0
66261bb8	21.3514	0
5be49d16	21.4231	0
4a52801	21.4298	0
57aa97de	21.4348	0
6e16c30b	21.8817	0
32543f15	21.8762	0
44e1fca3	22.017	0
553cb3a1	22.0701	0
3f201744	22.1038	0
402fd2ef	22.1612	0
41f22aa4	22.2196	0
3db9a0e4	22.2486	0
3875a37f	22.2669	0
4411cff9	22.2832	0
5286c6c7	22.3116	0
7f2fe030	22.3719	0
4a231e0e	22.383	0
65c6d8e8	22.4119	0
e9a0cdd	22.4726	0
589e6ba1	22.795	0
63207b80	22.8348	0
7ed113bb	22.8415	0
53725f	22.856	0
4df0d0be	22.8625	0
e3271d9	22.8785	0
292bb47a	22.9064	0
7d72de8d	22.899	0
6e1df760	22.9261	0
2ee26749	22.9201	0
7a4240c7	22.9566	0
4de2d571	22.9601	0
5b0e68cd	22.9919	0
7f230ca7	22.9938	0
52ff13cf	22.999	0
1fa5dde8	23.0107	0
1344fcc	23.0147	0
31df6c42	23.0395	0
40905617	23.0336	0
5a12554f	23.0467	0
2457f705	23.0625	0
631016f1	23.0708	0
77d8f069	23.071	0
26d132fe	23.0805	0
613281f9	23.0677	0
cbbedf5	23.0752	0
65410c0c	23.0556	0
25f0efc2	23.101	0
efb911a	23.1033	0
6345b5c9	23.1118	0
138f4fb	23.1062	0
5389b451	23.1268	0
7a26cf15	23.1254	0
309277d7	23.1138	0
277b8a8e	23.1119	0
53397e1d	23.1205	0
280eff4	23.1275	0
4a31908f	23.1326	0
214251da	23.1219	0
1808038	23.1391	0
48adb629	23.154	0
71322a7b	23.1535	0
6c1df3a	23.1315	0
21b4b161	23.155	0
2dfa8474	23.1653	0
71a5d8ef	23.1502	0
116cbb09	23.1701	0
6bee184b	23.1475	0
1aba62d2	23.17	0
4fa77520	23.1743	0
7a52c0e5	23.1579	0
263fb15d	23.1471	0
2be2b22b	23.1559	0
4ddb897a	23.1787	0
7ec9fb2c	23.1852	0
34a5513b	23.178	0
d291617	23.1823	0
27cd3ca2	23.1908	0
352cfd0b	23.1934	0
20d711e9	23.173	0
5437387d	23.2064	0
310ed949	23.1869	0
19974b69	23.2052	0
692fc768	23.207	0
56ebf958	23.2075	0
14a444b2	23.2148	0
65fd09e5	23.2088	0
2ae47e3d	23.2141	0
16bd11d4	23.2302	0
8ed359f	23.2321	0
68018db6	23.2478	0
72d86a96	23.2482	0
9078d88	23.2496	0
3ed8d822	23.2419	0
6c7289c3	23.2446	0
6b1aad1a	23.2476	0
3aeda5f0	23.2515	0
47920bf7	23.2738	0
c33967	23.291	0
44a1b75a	23.3084	0
5be13a0f	23.3022	0
410b23bc	23.2785	0
1d3fb8b6	23.3507	0
31456e4e	23.3912	0
d6c1527	23.4178	0
42aaf2b2	23.839	0
603c8815	23.869	0
1c8916c3	23.9726	0
1d5f32fc	23.9979	0
577322fa	24.0273	0
647a2a8a	24.1086	0
5d0fd2d4	24.1099	0
48a71d4a	24.1152	0
131f2c5d	24.1517	0
2bc94598	24.1657	0
38fd4138	24.1699	0
a49befa	24.1732	0
227797a	24.1592	0
22101c5	24.227	0
60c74157	24.2301	0
c1bc8b6	24.2362	0
247e6a30	24.2368	0
643f036e	24.2551	0
43443b6a	24.2596	0
11c390a7	24.2627	0
66a462d5	24.2629	0
1dd0cc1e	24.2552	0
47d7b51c	24.2624	0
42b02265	24.2858	0
1763d9f2	24.3084	0
7ca3170a	24.3127	0
2faa8c6	24.3384	0
567079b8	24.3582	0
28ea1817	24.2937	0
6769326	24.3536	0
3d867dba	24.3733	0
4396f589	24.3815	0
5b0b502b	24.4174	0
1b4158e5	24.4767	0
6475fca6	24.5529	0
2cb7e726	24.5782	0
393cfe0c	24.6552	0
2696fc1a	24.8789	0
1dd7e546	24.894	0
4d8b39a2	24.9109	0
238ec084	24.9201	0
5bd5661	24.9284	0
3001b25c	24.9254	0
148b91d6	24.9479	0
7cb84a98	24.9614	0
c0e89bc	24.9585	0
4d6b9616	24.9508	0
4ebe4a20	24.9466	0
6418cb57	24.9775	0
1965cb63	24.983	0
23f75ecd	24.9844	0
26bc0dde	24.9773	0
6e581068	24.997	0
38bbd9a4	24.9923	0
1fd28b63	25.001	0
54aaeb2f	24.9486	0
36acf781	24.981	0
62191a8d	25.0174	0
1e31c239	25.027	0
379488f7	25.0346	0
5ec973c1	25.0313	0
45c9233a	25.0387	0
4174b988	25.0489	0
73955366	25.0374	0
260938b1	25.0645	0
650207d8	25.0421	0
64fddf9f	25.0727	0
7b5ff862	25.0693	0
66dd9669	25.0778	0
7dfa3041	25.0698	0
7876bd67	25.0893	0
190a5822	25.0852	0
3beb14	25.0983	0
68a3a888	25.1079	0
18db7be9	25.1007	0
6d3e519a	25.1042	0
22595d5	25.1147	0
7b906f67	25.0531	0
347cf60a	25.0975	0
775b48b5	25.1115	0
2da3706f	25.0859	0
65fc0247	25.1182	0
6babd19	25.1099	0
1951ca11	25.117	0
c33285f	25.0677	0
2eb1641	25.1323	0
1ff8d324	25.1464	0
687a626d	25.1416	0
136b66f9	25.1645	0
11bdf643	25.1669	0
baa2acc	25.1564	0
6b41bb46	25.1693	0
2a93e1af	25.1639	0
2f577d89	25.1602	0
2a98e50b	25.1712	0
238bbc7a	25.1837	0
73c009e2	25.1765	0
15a570ff	25.1915	0
365cd9ea	25.1876	0
433a7f07	25.1845	0
120776e1	25.1909	0
472d17dd	25.1781	0
1895c49f	25.2031	0
6eb28c66	25.1957	0
23b6f294	25.1924	0
28bb037	25.2067	0
1ae07892	25.214	0
6082c679	25.2121	0
1795c32b	25.2175	0
2856ae58	25.202	0
32a56d9a	25.206	0
14e5fbb9	25.2222	0
a94780c	25.2002	0
4832123f	25.2168	0
797bb762	25.2301	0
2bb10282	25.2312	0
281ba499	25.239	0
7f220d12	25.218	0
79d87206	25.2293	0
4dbda0e8	25.2376	0
6e12f7bb	25.2354	0
38a9544a	25.2347	0
63568a53	25.2531	0
7f2840b5	25.2582	0
4aeb0077	25.2605	0
7bacf487	25.2633	0
5486ba01	25.2761	0
3cf11f52	25.288	0
5bdf0c15	25.3287	0
f4d015f	25.337	0
4fe27bde	25.332	0
2aa58720	25.3376	0
7eeec1ba	25.3566	0
5365cc3d	25.3397	0
32565998	25.3877	0
1fd9845c	25.3902	0
21195a8	25.3824	0
595aeb61	25.4749	0
4d4d35	25.8726	0
b96b3f1	25.9865	0
5fa8e270	26.0839	0
14a29c8c	26.1181	0
1f6e5a7b	26.1268	0
67f28c4	26.2125	0
34ec0560	26.2546	0
321d42c5	26.3476	0
38ad0f77	26.7857	0
8ca0191	26.8818	0
1329aff7	26.8837	0
494f76f9	26.9283	0
6b34f06	26.9333	0
6b26942e	26.9486	0
41035c09	26.9687	0
284ba60b	26.9781	0
47a9d36f	27.0178	0
1122fc9d	27.0772	0
5a238e61	27.0817	0
32148a89	27.084	0
1eb50344	27.0745	0
1b4e820d	27.0988	0
209357e9	27.0896	0
447ea348	27.0952	0
44471ea4	27.092	0
40f3cd85	27.0835	0
3cba9d76	27.1226	0
32c03034	27.1298	0
4b79b866	27.115	0
4e4f6399	27.1284	0
66a3f718	27.1365	0
4f19c77e	27.138	0
703ceae8	27.1359	0
43e5db31	27.1397	0
5def1ca2	27.1576	0
69b925ce	27.1657	0
6b6b5f	27.1523	0
54b7d1ec	27.1558	0
1a2f79e6	27.1765	0
22f1109a	27.171	0
7450362c	27.1343	0
79c09c4a	27.1543	0
1798586c	27.1674	0
256ff884	27.1642	0
24070f40	27.175	0
6f0fd32e	27.1524	0
1eb8d3e8	27.1819	0
354f8740	27.168	0
35440183	27.1954	0
f4ec408	27.2089	0
28fc3e7d	27.1987	0
4d2478cb	27.19	0
7d67889d	27.2181	0
2b1d9a14	27.231	0
13246812	27.2326	0
6ac60b5c	27.2154	0
63ed5799	27.2436	0
cb786f	27.2365	0
596ab7e5	27.2395	0
53de61c4	27.2526	0
53beac2f	27.2352	0
5ba2f0a8	27.253	0
3d4ffbbe	27.2694	0
670fd1ed	27.2117	0
36634bc5	27.2797	0
6786ac2c	27.258	0
7364e09f	27.2701	0
189522e	27.3159	0
3f46cf2c	27.3203	0
3b6fc433	27.3021	0
58d9985a	27.3156	0
7fa8190f	27.2967	0
1cb9bf88	27.3244	0
630b9a30	27.2928	0
6ab17a3	27.4065	0
c4d8810	27.5189	0
bfadda7	27.5875	0
2d441a32	27.6495	0
1f22d98b	27.7696	0
6afcec3a	27.8194	0
2ca8a672	27.7693	0
5752688b	27.8532	0
4cf13e4a	27.9138	0
536e3daa	28.0084	0
25692d73	28.0251	0
614bb471	28.0355	0
119ce03a	28.0423	0
4cf27dd4	28.0505	0
1f1796df	28.057	0
4123286d	28.0748	0
8a7be70	28.0895	0
4d29e350	28.1093	0
64de6e19	28.1428	0
4651a8	28.1885	0
ae39333	28.1584	0
388ab095	28.1936	0
6b362082	28.1977	0
47978256	28.1833	0
3713ddc8	28.2143	0
5ee32c0b	28.2387	0
7372dabb	28.2402	0
431210ef	28.2163	0
77a2eb50	28.2806	0
3ee1c29c	28.2844	0
ae87cd3	28.2768	0
298c9012	28.363	0
4f81258d	28.4156	0
1adf7f2	28.4613	0
790f7c30	28.5232	0
4cb392cc	28.5973	0
640aa9ed	28.725	0
724e5f08	28.7273	0
5e2c6f6	28.7738	0
16871cba	28.8255	0
23752b5f	28.8411	0
2b22e747	28.9167	0
5eed08ba	28.9543	0
6ce8ebf3	28.9602	0
4d7ccb9f	28.9888	0
f48bad0	29.023	0
4132fdef	29.0298	0
121cd535	29.041	0
4fc69bc	29.0332	0
c27137e	29.07	0
3de7bd76	29.0627	0
7a26ca83	29.0821	0
2326d925	29.0553	0
385f9a6c	29.0941	0
34890b26	29.068	0
6494988a	29.0522	0
5ad6e1e9	29.0976	0
1c1d3f90	29.0965	0
29aee903	29.0862	0
564ac874	29.0932	0
6ecee1ba	29.1162	0
48d651a3	29.1329	0
5ace981b	29.1303	0
2396c5b4	29.1476	0
49e9e62b	29.1482	0
318b4363	29.1468	0
6cccca44	29.167	0
6ade4609	29.1752	0
762e6875	29.1788	0
228c44c	29.1586	0
59725848	29.1729	0
717b199e	29.2033	0
3e72fcfe	29.1952	0
431a997a	29.2033	0
5d0f36ea	29.2173	0
3df9221	29.2261	0
5b0c802d	29.217	0
6ea5b295	29.2103	0
722377a8	29.2304	0
45e63877	29.2344	0
792d584d	29.2168	0
32fcf0c6	29.229	0
3e1c61b4	29.2425	0
5eea5f07	29.25	0
36acd011	29.2656	0
273fa174	29.2539	0
11ce3677	29.2499	0
54095460	29.2736	0
304df30f	29.2547	0
4ac4901	29.2761	0
5b624000	29.3226	0
51356310	29.2889	0
10b4b2f6	29.3842	0
17d9a3a0	29.6236	0
1aabdfa	29.8357	0
6bbad49d	29.8265	0
6356736c	29.8628	0
67ade150	29.9233	0
d2ec387	29.9511	0
74063069	0.017	1
6203d6aa	0.1664	1
57f03e97	0.6042	1
1383e023	1.6772	1
52ce50fc	1.8679	1
519cffb0	1.8878	1
2050bb69	1.9565	1
285a377a	2.2042	1
f7c534d	2.2175	1
2b0e297d	2.2419	1
776e9657	2.247	1
7d51c3d	2.2922	1
7ed13028	2.3332	1
d5f3b9f	2.334	1
6d45397a	2.3439	1
5bb5b2d3	2.353	1
7f6122b6	2.3521	1
45e7a197	2.3665	1
360b1771	2.3821	1
86bae64	2.3789	1
55664995	2.3897	1
71f0588e	2.3972	1
27dbf563	2.3887	1
11bec799	2.4273	1
43a8ccef	2.4197	1
3ceacaa1	2.4404	1
a6148ae	2.4682	1
732afe02	2.4914	1
1a42fa73	2.4884	1
66e57ecb	2.5023	1
170ee8c4	2.5052	1
77238ad7	2.5017	1
1862b27a	2.5081	1
513cdbaa	2.5057	1
6bc8d629	2.5144	1
30c99b87	2.5152	1
2b8714d3	2.5169	1
6402ffef	2.5104	1
2a9de4be	2.4983	1
7cea5b44	2.5262	1
273ccf7b	2.5282	1
29aa1dc9	2.5076	1
213bfd98	2.5082	1
1222074	2.5385	1
7e1b6e0a	2.5366	1
53015488	2.4954	1
fed8ce1	2.5409	1
26186bb9	2.5499	1
9fe4f7a	2.5638	1
27b06d50	2.5628	1
aa87810	2.561	1
c928bb0	2.5681	1
21f2f9c6	2.5695	1
6f7ff3c7	2.5596	1
69bff03b	2.5755	1
5e8365d8	2.5796	1
7550d3a3	2.5833	1
3d7c7c32	2.5753	1
7ddc5d69	2.5874	1
7a16061d	2.5823	1
4126889e	2.6001	1
23660cee	2.5941	1
69d88bde	2.6052	1
68ea2f21	2.6388	1
445f842	2.6383	1
48c18245	2.6368	1
6f462e4b	2.6453	1
4f95bd4e	2.6464	1
38f45158	2.6633	1
3877f79b	2.6682	1
2f99e22b	2.6438	1
209170ac	2.6842	1
7278265c	2.6608	1
29eb659a	2.6978	1
76268d88	2.6954	1
3128fc5c	2.7005	1
4b2fd971	2.6928	1
52cb4949	2.705	1
23f65922	2.7178	1
76e7efad	2.7211	1
46acb927	2.7296	1
57aa42ae	2.7196	1
6ebbb633	2.7276	1
550a37ec	2.7385	1
fad9c8	2.7449	1
7945344	2.7636	1
1fd02388	2.7595	1
215f8638	2.7655	1
19af9573	2.7625	1
4123cd1f	2.795	1
789e7124	2.8032	1
5212a0e2	2.8049	1
7db63064	2.8184	1
35201b65	2.8168	1
3da015f0	2.8167	1
3280d00e	2.8205	1
923da82	2.8189	1
2583ed81	2.823	1
40408a0a	2.8312	1
4ca30a1c	2.8262	1
6bd0e866	2.849	1
5e57818	2.8549	1
c75268d	2.8558	1
23edb7c3	2.8308	1
6cd588c3	2.8599	1
153453c0	2.8695	1
730e74ed	2.8824	1
47db1093	2.9069	1
8f2fd93	2.8921	1
6583364b	2.9187	1
ec43b03	2.9439	1
60f71fce	2.9544	1
365e5ed2	2.9428	1
2d3a3886	3.0353	1
4398e6db	3.0484	1
2423dfd0	3.0422	1
47d9b25f	3.0584	1
55c76a16	3.0833	1
58e6cf58	3.2388	1
180556d9	3.3095	1
15c13bc3	3.3082	1
1ed0b195	3.3219	1
4cd67977	3.3376	1
72aca7e4	3.4298	1
5d0bbeb8	3.4686	1
600a6f67	3.4892	1
759c5ee	3.534	1
1b802e7f	3.5738	1
4787ad62	3.6114	1
7515da6b	3.6749	1
5632c604	3.6952	1
290c5f6d	3.7267	1
11d426d6	3.7242	1
633c7fc7	3.7389	1
5a3b8e59	3.7638	1
458ec340	3.7705	1
61c117ab	3.8088	1
3a85ca44	3.8199	1
329fca4e	3.8319	1
67ae4eca	3.8412	1
6e70ce02	3.8635	1
96ec9be	3.8678	1
4d7b389c	3.8711	1
3359faa9	3.9136	1
54f3acf5	3.927	1
62af71af	3.9132	1
e16d6e7	3.9492	1
fa6b66b	3.9498	1
6d25503a	3.9643	1
39cbf916	3.9625	1
da0c65b	3.9643	1
282bf0d	3.9786	1
2925e7fe	3.9858	1
c5a7ffb	3.9801	1
7017dda	3.9887	1
494d9190	3.9532	1
58a4c94f	3.9737	1
47402008	3.9931	1
628b738a	3.9605	1
78c12f62	3.9905	1
32befaca	3.9742	1
2af386a8	3.9931	1
252315d8	4.0125	1
3f2785d5	4.004	1
658cb747	4.0178	1
27cd98ce	3.99	1
6f9217ea	4.0039	1
625d089b	4.0024	1
14df345a	4.0196	1
66aa4760	4.0256	1
2d98bda9	4.0285	1
10d6148e	4.0262	1
6045127d	4.036	1
64a71b23	4.0218	1
d787bc1	4.0456	1
52d8b877	4.0427	1
3f24ceda	4.0645	1
3ed07448	4.0648	1
1d0e66c2	4.0856	1
67a68ee9	4.1036	1
492accc9	4.1082	1
65751651	4.1107	1
77d10eb2	4.1087	1
66b18172	4.1171	1
47675ce1	4.1219	1
2955037c	4.1221	1
518bbd23	4.1281	1
252dc688	4.1297	1
14549bbc	4.1321	1
57c79e78	4.1168	1
267a57c	4.121	1
586d5370	4.1495	1
361d469a	4.1559	1
773381be	4.1515	1
7c9910ed	4.1413	1
2abcaa7a	4.165	1
45bbc08c	4.1679	1
298941b5	4.1775	1
62515b24	4.1782	1
615c322	4.1735	1
f255084	4.2113	1
51a20959	4.2121	1
1a56b4c9	4.2015	1
369ec747	4.1983	1
2177320d	4.2095	1
1a776995	4.1332	1
690c035c	4.183	1
1793622b	4.2456	1
6d16ae7d	4.2367	1
28bc57bd	4.2227	1
49479155	4.2524	1
12deecd1	4.2537	1
489a6c2b	4.2624	1
76beb40d	4.2556	1
679cc119	4.2587	1
4e0382f1	4.2672	1
3a3be11	4.2691	1
77968c76	4.2823	1
d112146	4.2829	1
6324f090	4.2735	1
4f5472a7	4.2865	1
72a5e4b1	4.3018	1
25c52903	4.3116	1
7c055803	4.3027	1
dd383d8	4.3167	1
64e59049	4.3188	1
50eeb8af	4.3093	1
5d0c7548	4.3403	1
3c44b2ef	4.3436	1
1e46ecf2	4.3376	1
4ee58d59	4.3273	1
149318c9	4.4089	1
4f73fdb6	4.4037	1
58737e7c	4.4282	1
45649c5c	4.3979	1
5a2b615f	4.4565	1
5b683ddd	4.4817	1
1efbbaf6	4.5066	1
7ca29e67	4.5324	1
64d9ffaf	4.557	1
28bbc0d0	4.5633	1
5cfb71a	4.7304	1
29e5f9f4	5.2856	1
3271ef04	5.4146	1
7db6f3e6	5.5248	1
306d528e	5.5416	1
1f41bf59	5.5619	1
6ab5800b	5.5572	1
4b31da3c	5.5589	1
41f1aee2	5.5856	1
7cb39df8	5.5746	1
a7bd3e3	5.6357	1
10027a7d	5.6121	1
165bb5f2	5.6485	1
2fa2d9d4	5.6401	1
80f5fe7	5.6655	1
1adc7928	5.6962	1
28c3d937	5.7036	1
2c3086c3	5.7269	1
4897370c	5.7413	1
1a8c8d95	5.7657	1
5373326b	5.7518	1
1cfdaa81	5.7595	1
43b1c4c3	5.7925	1
643792de	5.7802	1
195de2d7	5.7988	1
29b122b8	5.8154	1
65ac0c28	5.816	1
1f027e6d	5.8456	1
440de2a1	5.7947	1
5680a67e	5.8449	1
16373339	5.8426	1
27caf163	5.8433	1
7ecd07fb	5.8647	1
1e7c71c9	5.8563	1
43455d5f	5.8958	1
586886e1	5.897	1
34ac0657	5.902	1
59773396	5.9302	1
363989de	5.9278	1
7d710ff8	5.9425	1
1527ed9	5.9507	1
1ddc5859	5.96	1
204724b3	5.9551	1
7a2da96	5.9772	1
7127292c	5.9998	1
788268b7	6.001	1
45e17019	6.0348	1
11404613	6.0591	1
6b9a5ba9	6.0558	1
2e791cd	6.0751	1
4462c818	6.1459	1
2e1f509f	6.1057	1
c4972d5	6.1436	1
10df933d	6.1633	1
40ba44f9	6.1802	1
391415a7	6.1955	1
16bce211	6.2052	1
5aaf529f	6.2083	1
44b1856e	6.2319	1
1463ad4e	6.2318	1
6a234a2	6.2492	1
602e2b29	6.2742	1
6358b2d7	6.2749	1
6e48bfbd	6.3136	1
30e3cc54	6.3238	1
13bffcbd	6.3474	1
2c53f8c3	6.3805	1
430a83f5	6.3508	1
1ddd10a1	6.4232	1
5c3878c6	6.4184	1
40cc059a	6.4564	1
4bb62f2	6.5168	1
14cf984f	6.4832	1
672a1c9f	6.5164	1
5efd4f3	6.5374	1
43ff9e35	6.547	1
3fc7918d	6.5283	1
15cbea69	6.5868	1
35c466a2	6.5897	1
30a57cc1	6.6179	1
b91b196	6.6175	1
577a61f3	6.6873	1
17e1bcb5	6.7133	1
7f7b1dba	6.7725	1
762ba7e9	6.7768	1
51475587	6.8147	1
2c0ed544	6.826	1
338a2103	6.8138	1
4f841c9c	6.8307	1
7340d204	6.8519	1
c100f8f	6.8616	1
9ca193b	6.8837	1
62639335	6.9016	1
66701011	6.892	1
5edc7a39	6.9546	1
102e104	6.9594	1
7bbc23d9	6.954	1
701ea573	6.9507	1
3394889	6.9727	1
73bdf30d	6.9899	1
20a635f	6.9962	1
98da339	6.979	1
11251893	7.0157	1
2223027b	7.0286	1
396c4626	7.0396	1
78637463	7.0776	1
2bb4ebe7	7.1056	1
167c74b3	7.1209	1
ff3c073	7.1329	1
52bf3f5e	7.1473	1
2903a733	7.1512	1
4dbfbd59	7.1267	1
75466e73	7.1201	1
243ba669	7.1672	1
594f08a4	7.1787	1
73ce58ca	7.1964	1
44de54e5	7.2371	1
2d45efc6	7.2338	1
4b5bf678	7.2593	1
5d5ce62d	7.2222	1
68dacca2	7.2723	1
47ccd825	7.255	1
783332ae	7.2763	1
6f392f14	7.2955	1
2f8319d1	7.3137	1
36478eea	7.3315	1
4086455a	7.3347	1
40bbe8e8	7.3338	1
6a8a0fe5	7.3405	1
4f37811	7.3586	1
3095857f	7.3172	1
50bf3ffd	7.3728	1
5b0f79d0	7.3768	1
8c3c9ee	7.3971	1
2a30ce9f	7.3716	1
cac3768	7.4197	1
73be8c1	7.4192	1
29e6e3c9	7.4256	1
34e06ea5	7.4184	1
5e345bf4	7.4354	1
6e49662d	7.4273	1
8fbd3ea	7.4555	1
3b72d9a9	7.4537	1
34a406f2	7.4505	1
184823bc	7.4475	1
73ee6394	7.4675	1
669e2d4e	7.4771	1
367e04fe	7.4837	1
74b1dc82	7.5006	1
4cb2e778	7.4879	1
52260e6d	7.5151	1
29bcfcfe	7.5115	1
1d50e719	7.5138	1
940f619	7.5267	1
244317d9	7.5209	1
fb201ee	7.5348	1
555ecb7a	7.5078	1
65d68488	7.5187	1
3139f49	7.5447	1
45fa1c8	7.5476	1
51eaf445	7.5324	1
1c2f901a	7.5517	1
6c67976a	7.5621	1
46b747	7.5512	1
35e4278c	7.5638	1
1b604443	7.5676	1
630567ac	7.5725	1
1f5fec3c	7.5762	1
22b6cfb6	7.5743	1
629e713a	7.5741	1
1046e94d	7.5791	1
4143d392	7.5713	1
7067304d	7.6054	1
2a71a0cb	7.6095	1
29445b79	7.5998	1
6b7d8ab7	7.6088	1
368da10	7.6144	1
6077ba0d	7.6197	1
44cd1de4	7.6111	1
4bf8bc51	7.5776	1
b7e548a	7.638	1
e514d34	7.6403	1
5fe21066	7.6254	1
5467916d	7.6248	1
19e67dd8	7.6675	1
47b03fa3	7.6718	1
69f2b8ef	7.6718	1
34a2bebc	7.6712	1
87eb0d9	7.6521	1
21a5d0b5	7.6485	1
2afb89ab	7.6613	1
5f1d92ee	7.7012	1
6ee4cc82	7.6944	1
200522b2	7.6998	1
11abac1b	7.7043	1
e41bd1	7.7117	1
1fb95250	7.6963	1
633cd0a7	7.7232	1
f13c6d2	7.7481	1
5af29fbb	7.7433	1
672b8588	7.726	1
10f22b0b	7.762	1
756a6e96	7.7485	1
7fccaf8a	7.7827	1
39bd4a9f	7.7905	1
4e41a8a1	7.7861	1
6ef10591	7.8139	1
4f8f183e	7.8336	1
75870846	7.8172	1
668d6568	7.8474	1
273fa28e	7.8368	1
89fc735	7.8548	1
3141cfb4	7.8898	1
3b479eea	7.9105	1
5b117845	7.9245	1
4a7d105d	7.9306	1
24dd44c7	7.8828	1
50bfbbe5	7.9151	1
71eadd82	7.9322	1
651df7b6	7.9492	1
23f8726b	7.9465	1
3cec45ca	7.9363	1
e84c619	7.9593	1
296bd2bb	7.9519	1
4dc4d019	7.9953	1
495e1a89	8.0039	1
268dac93	8.0058	1
4719f9c3	8.051	1
31800dd3	8.0608	1
