strain	date	country
416ca30f	4.5278	tropics
178b2f2c	4.5707	tropics
66471771	4.6088	tropics
346d19a7	4.6038	tropics
2ddc4f31	4.6191	tropics
33d608e7	4.6217	tropics
7a8d1079	4.61	tropics
2a161573	4.5927	tropics
36ad94b9	4.5832	tropics
8764b37	4.6323	tropics
5723b36c	4.619	tropics
488b40f4	4.6396	tropics
4315a694	4.6102	tropics
651edbd3	4.6476	tropics
338a7448	4.6386	tropics
184b572	4.6557	tropics
575e3c5e	4.6498	tropics
d352b2f	4.651	tropics
778f1bf1	4.6602	tropics
a4df68a	4.6612	tropics
6426a4c8	4.6738	tropics
35eca50a	4.6705	tropics
634844ec	4.6758	tropics
208e4ae8	4.6363	tropics
b03b568	4.6668	tropics
41b781c8	4.6683	tropics
45d694ae	4.6792	tropics
6bbecec9	4.675	tropics
53f2c70	4.6387	tropics
5c15a52d	4.6563	tropics
4c005108	4.6781	tropics
536bcd06	4.6623	tropics
3723463b	4.6788	tropics
74bdca19	4.6841	tropics
3192073d	4.6857	tropics
23f6f621	4.6898	tropics
281544a3	4.688	tropics
1c7dc82	4.694	tropics
2905a385	4.6976	tropics
18115b1b	4.6971	tropics
71919e39	4.6816	tropics
385bd699	4.6984	tropics
50d0498d	4.6863	tropics
66726c73	4.688	tropics
63d40541	4.7078	tropics
4c7f85fc	4.7073	tropics
35fbed6f	4.728	tropics
11160cf6	4.7255	tropics
1475a92b	4.7251	tropics
2dd8acc7	4.7396	tropics
20af9ef7	4.7459	tropics
5a9bfb32	4.7145	tropics
b7d8192	4.7117	tropics
2dc1cb90	4.7284	tropics
af9abae	4.7637	tropics
4b410bdc	4.7684	tropics
14873244	4.757	tropics
776d338e	4.783	tropics
2765654b	4.7805	tropics
785718c8	4.7733	tropics
3031ccb2	4.775	tropics
7396419f	4.7598	tropics
3e6777b1	4.7731	tropics
2e38e480	4.8135	tropics
4bd5d9bf	4.8134	tropics
b3729e0	4.7894	tropics
751e33b4	4.7811	tropics
41e42939	4.8283	tropics
7522f2c6	4.8431	tropics
40c0ebe2	4.835	tropics
6436b51d	4.8494	tropics
7bcec39f	4.8578	tropics
58c72732	4.8653	tropics
94027ee	4.8749	tropics
53fd3296	4.8415	tropics
5f401c0b	4.8679	tropics
6bf9b003	4.8325	tropics
3c894ad	4.8843	tropics
28e219e5	4.9244	tropics
29699ece	4.9453	tropics
2eb8f510	4.9954	tropics
4100f20b	5.0703	tropics
7595e012	5.1186	tropics
27f69761	5.1582	tropics
1b3f76fe	5.1838	tropics
2fc45ee1	5.2401	tropics
501df10d	5.2378	tropics
733f9c33	5.5003	tropics
7a87b0c9	5.5744	tropics
4197433f	5.6179	tropics
46481436	5.6113	tropics
aeba921	5.6188	tropics
2d0f668b	5.6376	tropics
5985fb0a	5.6389	tropics
2ddcebb4	5.6529	tropics
3c26eca0	5.6668	tropics
7b28bcbe	5.6877	tropics
7cb1c20a	5.7264	tropics
47149fab	5.7428	tropics
7f9b1a74	5.7472	tropics
2624dec2	5.7454	tropics
5b1db971	5.7395	tropics
16fdd1a9	5.7535	tropics
33c9109a	5.7552	tropics
3a4390e5	5.7335	tropics
ac09aac	5.7634	tropics
4bdc4b43	5.7848	tropics
58599443	5.8033	tropics
56b3e0b1	5.8048	tropics
745b08d2	5.7962	tropics
37793e9a	5.8138	tropics
1ab23b3e	5.8076	tropics
14cd3fa0	5.8132	tropics
6bdaf1e	5.8241	tropics
25e99793	5.8255	tropics
2f2b66e2	5.8344	tropics
49a1bc12	5.8306	tropics
57304550	5.8438	tropics
6529909b	5.8582	tropics
4f87e2a5	5.8507	tropics
64b5ac53	5.8678	tropics
5cf46311	5.829	tropics
28f70bce	5.8783	tropics
4db57083	5.893	tropics
4f407794	5.8923	tropics
3419ff21	5.8979	tropics
e76ab77	5.8835	tropics
1f32b29	5.8921	tropics
241b1875	5.9139	tropics
78e4a588	5.9126	tropics
6ae347e	5.8834	tropics
5974e5a6	5.9146	tropics
35da04e6	5.9183	tropics
4cde9e37	5.9181	tropics
2741cd07	5.9067	tropics
6a9e1491	5.9158	tropics
6f026351	5.9243	tropics
7947fa08	5.9292	tropics
4b59aadf	5.9301	tropics
29423c0	5.8906	tropics
2dfe0c66	5.935	tropics
452566f1	5.939	tropics
3f1f62ee	5.9395	tropics
52947b2e	5.9282	tropics
60026b06	5.9257	tropics
4487885e	5.9357	tropics
6ad868ca	5.9341	tropics
6aa4d938	5.9501	tropics
3d886a15	5.9555	tropics
2645809c	5.9576	tropics
232f0c72	5.9546	tropics
44282ae4	5.9414	tropics
7e50aa3e	5.9487	tropics
964372b	5.9573	tropics
49488244	5.9729	tropics
75973dce	5.977	tropics
7cfccae8	5.9862	tropics
721a3021	5.9861	tropics
228a09e7	5.9678	tropics
6e7f7163	5.9916	tropics
63d986d2	5.969	tropics
349cc9c5	5.9978	tropics
1886d2c	5.9944	tropics
62340203	5.9915	tropics
1cdd894d	5.9701	tropics
5c186c42	5.9822	tropics
2245713c	6.0073	tropics
172d23c2	5.999	tropics
2d5f09f4	5.9625	tropics
2527f2e6	5.9981	tropics
3b3482e6	6.0155	tropics
70b8f7a1	6.0088	tropics
2875519d	5.9998	tropics
19ae6cdf	6.0173	tropics
1fd88fb9	6.0176	tropics
72f9ea9e	6.017	tropics
4c51854a	6.0002	tropics
c35e06	6.0195	tropics
365ec2f6	6.0198	tropics
69b15f98	5.9983	tropics
28338e94	6.0202	tropics
1ffef1d7	6.0054	tropics
59e70f01	6.0231	tropics
54043f60	6.0143	tropics
5c6a4cb2	6.0059	tropics
11e094b4	6.038	tropics
1b681bba	6.0396	tropics
65a304c5	6.046	tropics
66944cb2	6.0229	tropics
7531e388	6.0518	tropics
3ba06d97	6.047	tropics
11fd405f	6.0534	tropics
696a19eb	6.0478	tropics
44f3bb8a	6.0593	tropics
599901d2	6.0518	tropics
332b8ea7	6.0618	tropics
6b0c0e0b	6.0413	tropics
87025fb	6.0678	tropics
696325e1	6.0644	tropics
7e8b1735	6.0775	tropics
f6b3042	6.0285	tropics
607c7ee3	6.0775	tropics
466c28fd	6.0742	tropics
35f1b8af	6.0859	tropics
7867e7dd	6.0848	tropics
3b1a91a1	6.0804	tropics
6b8ebb27	6.0659	tropics
6e27298b	6.099	tropics
68d22133	6.0888	tropics
2f6291d1	6.0951	tropics
33bd9c6e	6.089	tropics
3b1717a5	6.0973	tropics
21c59b74	6.1008	tropics
2c419c5c	6.1083	tropics
a03c2d6	6.1158	tropics
d4b3aa6	6.1154	tropics
7f6b5281	6.103	tropics
28d9960	6.1204	tropics
67866c81	6.1198	tropics
51dbc030	6.105	tropics
24f5e0b2	6.1232	tropics
419063f4	6.1045	tropics
2456657d	6.1281	tropics
70e77db2	6.1256	tropics
43732672	6.1349	tropics
32f3843	6.1208	tropics
7159c46b	6.1252	tropics
4d8452f3	6.141	tropics
3e77c9e8	6.1392	tropics
714e9755	6.1399	tropics
38adf46a	6.0913	tropics
3e38b498	6.1436	tropics
27837168	6.1651	tropics
7ee4916f	6.1581	tropics
26f05fce	6.1708	tropics
c4d1a1	6.1708	tropics
bdcc038	6.165	tropics
5780088f	6.1653	tropics
116a8ebf	6.1789	tropics
3bd877f3	6.1676	tropics
7eb7a139	6.1866	tropics
35412a77	6.1952	tropics
35e3ea32	6.1861	tropics
19968c77	6.196	tropics
1cc2a2c5	6.2051	tropics
306068fc	6.2065	tropics
7875d622	6.1901	tropics
53ca89c6	6.2104	tropics
549de6f	6.1828	tropics
23556171	6.2116	tropics
6a24802c	6.2301	tropics
1b61d3bb	6.2319	tropics
213b0a54	6.2242	tropics
4c48eb94	6.2364	tropics
9f0f98d	6.216	tropics
6d409c42	6.2406	tropics
1c66573	6.2362	tropics
1d524ead	6.2161	tropics
32923dc6	6.2429	tropics
70e41d9b	6.2476	tropics
7b9b8bb	6.267	tropics
374b22d8	6.2789	tropics
1bbeb75e	6.269	tropics
6ae83714	6.2785	tropics
629c3793	6.2635	tropics
5ba880e1	6.2938	tropics
45b5333b	6.3276	tropics
5f57de1a	6.3044	tropics
19882c3e	6.3259	tropics
7266a50e	6.3376	tropics
29d4a605	6.3606	tropics
67a9dffd	6.3623	tropics
116aea43	6.3584	tropics
21baa519	6.3506	tropics
2ebb98b	6.3404	tropics
507855c4	6.39	tropics
45991fe5	6.3698	tropics
3aaa4115	6.4253	tropics
5b092654	6.4823	tropics
c151e0f	6.6319	tropics
2a9b231f	6.6709	tropics
4c06c5ff	6.7392	tropics
7f13b9ad	6.7434	tropics
1992463a	6.8845	tropics
6c20d9	6.9545	tropics
54990f9e	6.9659	tropics
4e170558	6.9538	tropics
3e961158	6.9715	tropics
50b43268	6.9989	tropics
13d79e1c	6.9896	tropics
14ff59ed	7.035	tropics
67fcbb91	7.0082	tropics
2bf65db6	7.0211	tropics
31556aab	7.0561	tropics
1a4f95f3	7.0535	tropics
7ae1bd4d	7.0907	tropics
1b9eae5	7.0884	tropics
16e9f46e	7.0981	tropics
2cfd4f34	7.1019	tropics
57e81487	7.1062	tropics
56890b3e	7.1233	tropics
38a92b8d	7.1247	tropics
5416801b	7.102	tropics
52e917e6	7.1223	tropics
39f8c00e	7.1379	tropics
c53a45e	7.127	tropics
2f146e0d	7.1078	tropics
2713754c	7.1415	tropics
21b04ec3	7.129	tropics
512ad239	7.1554	tropics
35d2cbff	7.1475	tropics
469d2802	7.1605	tropics
74658f05	7.1595	tropics
56390fa9	7.166	tropics
3cd9d773	7.0772	tropics
548b70ef	7.1689	tropics
2d7279d0	7.1752	tropics
2190a724	7.17	tropics
71d8cfce	7.1696	tropics
597f9a00	7.1633	tropics
4536fa63	7.1811	tropics
142d6820	7.1918	tropics
6dfed1b7	7.1894	tropics
5232b5f5	7.192	tropics
481ce394	7.1853	tropics
78dd2f75	7.1833	tropics
4d548a94	7.1729	tropics
73135d84	7.2085	tropics
400d29a9	7.2032	tropics
45fcd3f	7.2042	tropics
46cabfaa	7.2074	tropics
19ad3a53	7.2247	tropics
501018ef	7.222	tropics
ebcbe7	7.2173	tropics
41c0127e	7.1729	tropics
2f47c4ac	7.2072	tropics
5057a507	7.2242	tropics
7d6d5a74	7.1328	tropics
65666821	7.2272	tropics
4fe4ad3b	7.2247	tropics
34e8eeee	7.213	tropics
a185b0b	7.2338	tropics
599e8861	7.228	tropics
4a2e3c30	7.2038	tropics
1c3abc7b	7.2085	tropics
633ea6fe	7.2308	tropics
753b528c	7.2233	tropics
73ef88ca	7.2269	tropics
7fe06d06	7.2213	tropics
5997a205	7.2441	tropics
666055cb	7.2317	tropics
4bd236e2	7.2325	tropics
57bcfd49	7.2417	tropics
58ba8ca4	7.2422	tropics
47e9cc22	7.2563	tropics
3c5896f9	7.2627	tropics
4668d056	7.2637	tropics
64e80b92	7.2597	tropics
43902b0f	7.2709	tropics
1bfe7d6d	7.2704	tropics
748511e6	7.2853	tropics
6882a4f6	7.287	tropics
4d8c80d9	7.2726	tropics
6a0bdc25	7.2695	tropics
2e7d00af	7.285	tropics
451bc8aa	7.3036	tropics
187f4371	7.2936	tropics
409c5df9	7.3079	tropics
313abb83	7.2797	tropics
42378f7	7.3075	tropics
4025d92c	7.2744	tropics
6437d20f	7.3157	tropics
40411790	7.3116	tropics
721e33fb	7.3165	tropics
4d7b170	7.2831	tropics
6a4ed856	7.32	tropics
237f6d47	7.3214	tropics
77e4a572	7.3135	tropics
17744335	7.3183	tropics
7db20794	7.3308	tropics
6a7d5f36	7.3179	tropics
25aa06d0	7.3169	tropics
bf86228	7.3308	tropics
3c9c3d40	7.3308	tropics
77960244	7.3278	tropics
2bf4a719	7.3338	tropics
815bebf	7.3334	tropics
6e554ed0	7.3114	tropics
36c5269c	7.3273	tropics
3f12ed08	7.2673	tropics
19ed980b	7.3427	tropics
7bdbb8f1	7.3501	tropics
3087cd94	7.353	tropics
493345cf	7.3295	tropics
7d2c0d2b	7.3295	tropics
4924ad55	7.3651	tropics
369079a8	7.3674	tropics
6c0c7d59	7.3579	tropics
7afd7f1d	7.3801	tropics
58c27249	7.3716	tropics
55d22bc2	7.3728	tropics
32d1c126	7.3664	tropics
77bd1237	7.3596	tropics
2eb2ff2b	7.3478	tropics
78fab52a	7.3666	tropics
11cfe5c8	7.3814	tropics
219a6cff	7.3893	tropics
24ed8749	7.389	tropics
3111d13c	7.3792	tropics
a45fdcf	7.3909	tropics
51da8b07	7.3672	tropics
74e80538	7.3618	tropics
52071d38	7.3957	tropics
6de28775	7.3988	tropics
2b9a2aba	7.4007	tropics
2d43fced	7.3822	tropics
511d432	7.3996	tropics
7f725d44	7.3627	tropics
ed6166f	7.3648	tropics
6da2eb7d	7.4067	tropics
52f29657	7.399	tropics
776baad2	7.409	tropics
216bf05e	7.4057	tropics
403bddc4	7.4195	tropics
74f23a50	7.4206	tropics
3afa4962	7.4291	tropics
12696945	7.4065	tropics
5a354192	7.4362	tropics
1a3c8682	7.4282	tropics
33bfe94d	7.431	tropics
cf4ec77	7.4314	tropics
1e63f039	7.4396	tropics
7ccbd2fd	7.4476	tropics
520c7ff4	7.4492	tropics
4ea4e01e	7.4427	tropics
68a9b7a6	7.4261	tropics
3637e9b	7.4553	tropics
40ddd14a	7.4523	tropics
53ea4cc9	7.4236	tropics
31ba2f83	7.4369	tropics
dd7fbe	7.4421	tropics
a5734e0	7.4578	tropics
33d821f1	7.4616	tropics
79d144df	7.4642	tropics
5b4e852b	7.4664	tropics
7abe26d1	7.4716	tropics
453af038	7.4781	tropics
26b7a6bc	7.4815	tropics
680178b1	7.4653	tropics
198335fb	7.4663	tropics
7d816371	7.4873	tropics
419b502c	7.4919	tropics
60dc0ec8	7.493	tropics
3233b8a4	7.491	tropics
17c9284a	7.4878	tropics
1842015d	7.4963	tropics
1a149d38	7.4978	tropics
5262c908	7.4773	tropics
9a8ecfe	7.4981	tropics
35dd5d28	7.5045	tropics
2e70cd47	7.5055	tropics
54908fb2	7.5097	tropics
c5e72a6	7.4893	tropics
13f87ca5	7.5048	tropics
24ccec1b	7.5164	tropics
44d6fead	7.5146	tropics
6578525c	7.5245	tropics
1fec417b	7.5174	tropics
37df946b	7.5139	tropics
1014d446	7.5235	tropics
5d2903c9	7.5324	tropics
50172f76	7.5224	tropics
3c13cae1	7.5284	tropics
63dfff42	7.5392	tropics
598cbb59	7.5194	tropics
7da8d9e2	7.5233	tropics
6d22f9c	7.544	tropics
5ab6f98	7.5379	tropics
7be4dce5	7.5377	tropics
6f350fe4	7.5526	tropics
5405be03	7.5248	tropics
3f1a79eb	7.5325	tropics
5cbc10e4	7.5209	tropics
436b1ebf	7.5531	tropics
4b8b5e5	7.5417	tropics
8be9457	7.5474	tropics
5f7e78fe	7.5564	tropics
7c3631a6	7.5484	tropics
455401ca	7.5459	tropics
494995f	7.5803	tropics
5787c7b5	7.5604	tropics
393d1bfc	7.5916	tropics
3b4e7d11	7.5834	tropics
2726b85	7.5759	tropics
51ed42a9	7.5889	tropics
b37317	7.5842	tropics
45610ee	7.5999	tropics
49b0adf2	7.5937	tropics
231d863f	7.6	tropics
65b0f308	7.6096	tropics
6fac711e	7.5867	tropics
2ac16ab2	7.6127	tropics
31240e91	7.6345	tropics
545662c9	7.6267	tropics
28248766	7.6149	tropics
2f131bf9	7.6378	tropics
638343d6	7.6452	tropics
3af484ba	7.6488	tropics
7a53b768	7.646	tropics
d8f8840	7.6528	tropics
472cbf1e	7.6402	tropics
46f145a8	7.6536	tropics
33f5ef6b	7.6447	tropics
3251db58	7.6582	tropics
317a64f3	7.6745	tropics
39c15787	7.6545	tropics
52aef31f	7.6844	tropics
179f499a	7.6977	tropics
28b8b2fc	7.6915	tropics
2a3ede34	7.7053	tropics
67c5c436	7.7205	tropics
2d662e62	7.7275	tropics
4c8b9591	7.7362	tropics
bb38fa7	7.731	tropics
38ad5e48	7.7475	tropics
86b2584	7.764	tropics
3acdcb61	7.7632	tropics
1a197af3	7.7713	tropics
65e9b29f	7.7845	tropics
27e2c070	7.797	tropics
4c9da47c	7.8261	tropics
6209cc68	7.8324	tropics
336a8486	7.8538	tropics
1d1d1366	7.8504	tropics
4835bea2	7.8678	tropics
21d5bbfa	7.8921	tropics
670752e3	7.9002	tropics
d25774e	7.8583	tropics
27bd3fd2	7.911	tropics
66f4b5db	7.9755	tropics
57e8b813	7.999	tropics
1a4a5eac	7.9887	tropics
484230e0	8.0113	tropics
4de5a506	8.0164	tropics
59f3409b	8.0908	tropics
7cd10e58	8.0831	tropics
5a60a918	8.3947	tropics
5dccca63	8.7306	tropics
79c2bf53	8.7852	tropics
7a1a429e	8.8528	tropics
7a2808c6	9.1618	tropics
6d096b8b	9.2355	tropics
3790d2ac	9.2403	tropics
7c2a1541	9.243	tropics
63f3d30e	9.2525	tropics
73236c4e	9.3055	tropics
68eeba73	9.3207	tropics
149162ca	9.3743	tropics
6384bf0d	9.4458	tropics
4e94e5c1	9.4877	tropics
7fa5a224	9.4889	tropics
1cc198c4	9.5092	tropics
be4b6d0	9.5675	tropics
178edf38	9.7236	tropics
24bf304a	9.7935	tropics
77caf75f	9.7909	tropics
62fcef5e	9.819	tropics
2e9b3be0	9.8036	tropics
19567780	10.1088	tropics
7e599b3f	10.17	tropics
16da8edb	10.1581	tropics
543c2c30	10.1887	tropics
32984ba0	10.2266	tropics
2d8a4054	10.2771	tropics
6fdbfd3d	10.2965	tropics
618d7600	10.2876	tropics
43a33720	10.3332	tropics
40395a56	10.336	tropics
ac7195f	10.335	tropics
57493cff	10.3719	tropics
77825792	10.3914	tropics
4865ccb4	10.4619	tropics
2532d1dd	10.4904	tropics
453e25fa	10.5108	tropics
2c550720	10.5342	tropics
2c73e600	10.5458	tropics
7bb9daba	10.5509	tropics
647a4f02	10.5954	tropics
68f4445e	10.608	tropics
2f5cf59b	10.6015	tropics
2aaaf6a3	10.6333	tropics
44af01a0	10.6544	tropics
680d3574	10.6516	tropics
4070ff1b	10.708	tropics
8c0884b	10.7416	tropics
55eb47c4	10.7787	tropics
670a82d5	10.7732	tropics
6ce2aece	10.7713	tropics
1a915443	10.7538	tropics
3736a7e0	10.7986	tropics
4a0b4902	10.8096	tropics
42f79eda	10.8282	tropics
3222f511	10.8379	tropics
43702a4b	10.8494	tropics
976c4ab	10.837	tropics
6c685956	10.8729	tropics
1ec06d91	10.858	tropics
32070813	10.9101	tropics
28ad0495	10.893	tropics
5dca42f8	10.895	tropics
2d723bc4	10.947	tropics
3da85c3b	10.9453	tropics
ef1241	10.9285	tropics
719c75ff	10.9473	tropics
4b7bb446	10.958	tropics
461c113b	10.9896	tropics
6a6be401	10.9875	tropics
258ce189	11.0147	tropics
318bf0d6	11.0156	tropics
1f80ae44	11.0458	tropics
50972709	11.0434	tropics
7e777624	11.0567	tropics
3ecd9408	11.0657	tropics
1bfe916c	11.0606	tropics
9efe2db	11.0527	tropics
7a15deee	11.0828	tropics
1b20ee71	11.0484	tropics
edb1264	11.0877	tropics
26153c63	11.0885	tropics
135a5738	11.0756	tropics
57a7ceb6	11.0957	tropics
6e923e9d	11.0935	tropics
71608479	11.0891	tropics
40abe99c	11.0957	tropics
38f022e2	11.1091	tropics
2692081c	11.1137	tropics
1f4ea63a	11.1126	tropics
7557538	11.1199	tropics
4b07d374	11.1236	tropics
75a51d08	11.112	tropics
6d05ede0	11.1005	tropics
b251f96	11.1372	tropics
199c4ed9	11.122	tropics
8c3a121	11.1426	tropics
68645ffe	11.1158	tropics
23cc4dae	11.123	tropics
7cde3b96	11.1429	tropics
16907de	11.1567	tropics
603101e	11.161	tropics
1ec3a895	11.1288	tropics
18f0c426	11.1644	tropics
1b29bf1c	11.151	tropics
73d6bea9	11.1335	tropics
1213bfbd	11.1637	tropics
3ad7a61f	11.1745	tropics
37e6a76d	11.1726	tropics
a800ba1	11.1615	tropics
6c5eed85	11.1751	tropics
38dba750	11.1747	tropics
5a952048	11.1387	tropics
170477e2	11.1687	tropics
6e85395	11.1824	tropics
4cfb44a6	11.1714	tropics
57e79a33	11.1862	tropics
5711bbd2	11.163	tropics
686f9cb5	11.1453	tropics
36dfc6fd	11.1878	tropics
15ddf6bf	11.1761	tropics
5d216313	11.2032	tropics
61ffe121	11.2046	tropics
4b16919e	11.1869	tropics
5c174936	11.2093	tropics
65fc65c6	11.2083	tropics
49531f98	11.186	tropics
6a98151	11.199	tropics
3d431090	11.2238	tropics
20c844f9	11.2005	tropics
62e4c67d	11.1998	tropics
104a0250	11.2158	tropics
52819dc4	11.1468	tropics
295f07d6	11.2374	tropics
617d1486	11.2397	tropics
20e6497	11.2264	tropics
13872c9e	11.2164	tropics
326712a4	11.2413	tropics
5818c3d3	11.2111	tropics
1e4feb8c	11.2416	tropics
1d7dc523	11.2421	tropics
d0324c3	11.2493	tropics
792f4e5c	11.2416	tropics
5a7dfb6f	11.2212	tropics
20b1b65e	11.2716	tropics
46463179	11.2558	tropics
646e3fa3	11.2773	tropics
2a6fc0d6	11.2731	tropics
57c432ae	11.2717	tropics
57c1b8ec	11.2533	tropics
50f6de32	11.2512	tropics
7fea1654	11.2795	tropics
1b6d5fa8	11.275	tropics
20157f7f	11.2693	tropics
31174998	11.2828	tropics
1418a48b	11.2897	tropics
32db5fc5	11.2879	tropics
745132e1	11.2856	tropics
57b8fac9	11.292	tropics
72769159	11.3011	tropics
7cd088e1	11.2959	tropics
41fa3c29	11.3033	tropics
19da7008	11.3053	tropics
7183d268	11.2795	tropics
723f0c94	11.3035	tropics
23ec2aba	11.3094	tropics
606ca59d	11.2944	tropics
168d77c8	11.2734	tropics
1eee4687	11.3121	tropics
38f52bd	11.2974	tropics
13ac3ad0	11.2983	tropics
43e58465	11.3202	tropics
2cb619f3	11.3159	tropics
7da4ad5b	11.3175	tropics
2cc012e6	11.3332	tropics
59e45f12	11.3333	tropics
f662507	11.3389	tropics
3302c098	11.3461	tropics
557f9686	11.346	tropics
98e4aa	11.3465	tropics
4e0033df	11.3211	tropics
e31f0f1	11.3398	tropics
5d275327	11.353	tropics
3fe5a0c4	11.3391	tropics
6ac64439	11.3453	tropics
31aafbc1	11.3536	tropics
63e8c312	11.3639	tropics
6ee3c4f	11.358	tropics
5f9bed45	11.3499	tropics
509346d8	11.3587	tropics
470d0287	11.3499	tropics
1167d923	11.3704	tropics
418381ee	11.3666	tropics
4cc95fc1	11.3815	tropics
42e375a9	11.3486	tropics
47fd3e3e	11.3704	tropics
68a1e21b	11.3784	tropics
59856158	11.3742	tropics
47cec8f	11.373	tropics
4f6cd5d9	11.3419	tropics
2093f34b	11.3581	tropics
3db3d923	11.3899	tropics
7da32b01	11.3775	tropics
790ac192	11.3782	tropics
49d6efdd	11.3936	tropics
701c4903	11.3893	tropics
1dc8817f	11.3999	tropics
672bdc5d	11.4034	tropics
684bd375	11.4053	tropics
259a5f8f	11.4107	tropics
277b47e3	11.3867	tropics
8a7091f	11.4053	tropics
303abf38	11.4006	tropics
48e8f916	11.3898	tropics
b3b50cc	11.4103	tropics
6f702ecf	11.4221	tropics
6ec162f7	11.3853	tropics
35ed2b99	11.427	tropics
3bcef98c	11.4216	tropics
270dcdb	11.4294	tropics
506713b8	11.4298	tropics
1f36c74	11.4201	tropics
edb0977	11.4184	tropics
4d7518bd	11.4347	tropics
5e192b56	11.4407	tropics
14c7a856	11.4042	tropics
7c8c807d	11.4402	tropics
608fca4b	11.4499	tropics
3847d678	11.4542	tropics
2d9e57b1	11.4382	tropics
374f2d57	11.4614	tropics
1fe71a2	11.4644	tropics
32e81126	11.4499	tropics
6075d3d6	11.4254	tropics
4ff195f3	11.4725	tropics
712b0989	11.47	tropics
6c9a9199	11.4809	tropics
6340e3a0	11.4692	tropics
756d81df	11.4576	tropics
bf16725	11.4855	tropics
1ab9dac2	11.4958	tropics
53639da9	11.4987	tropics
617641a4	11.4727	tropics
2434d2fa	11.4737	tropics
4cd3e469	11.4994	tropics
4f3454e3	11.4976	tropics
1b520449	11.49	tropics
7ad146cc	11.5045	tropics
79784484	11.4995	tropics
727076f	11.5063	tropics
69b13f2d	11.5129	tropics
7e2db98	11.5245	tropics
40cf5e61	11.5129	tropics
3b71f593	11.5329	tropics
29f0a6b0	11.5425	tropics
471804a6	11.5475	tropics
6010e973	11.5398	tropics
301e78c4	11.5506	tropics
7a1886c4	11.5535	tropics
1f2d54a1	11.5482	tropics
78361c9f	11.554	tropics
5cc70a4f	11.5505	tropics
7ac5ceca	11.552	tropics
3f7786d5	11.5622	tropics
3a057ce	11.5258	tropics
61198d8a	11.5411	tropics
4c148cc8	11.5634	tropics
168a7203	11.5715	tropics
6be9f9f7	11.5666	tropics
4319d969	11.5639	tropics
7629aeab	11.5774	tropics
4bd85fe7	11.5692	tropics
7d7faa9a	11.5825	tropics
66187a40	11.5666	tropics
5f96abca	11.5676	tropics
1e0d0fc3	11.587	tropics
a291240	11.581	tropics
313c1be5	11.5778	tropics
234c840d	11.5886	tropics
9560f6a	11.5896	tropics
6056f3a7	11.6042	tropics
2b230a48	11.6119	tropics
54bd76a7	11.6185	tropics
399174d3	11.5954	tropics
67699ce2	11.5876	tropics
36663a8d	11.5918	tropics
2eb5a477	11.6248	tropics
5df21ce0	11.5737	tropics
56723a29	11.6036	tropics
740f7348	11.6392	tropics
15b34794	11.6405	tropics
51abbb28	11.6351	tropics
35183234	11.6307	tropics
4ae4695a	11.6488	tropics
ced429a	11.6448	tropics
32d901cf	11.6508	tropics
7fdb88b7	11.6052	tropics
30488f84	11.6749	tropics
471d1fd0	11.6671	tropics
6bc6eadd	11.6801	tropics
38ca3ecb	11.6268	tropics
36b59487	11.7025	tropics
7736d48d	11.6959	tropics
2f2fb589	11.6998	tropics
410e936c	11.7087	tropics
1857caa1	11.7371	tropics
33d7436b	11.7517	tropics
2fc63b82	11.7675	tropics
1cbcbbba	11.7974	tropics
506f857d	11.8389	tropics
e8dc8d2	11.8676	tropics
38c7a840	11.8712	tropics
2fe7e5f2	11.8747	tropics
1f247c2f	11.8555	tropics
61c0fb54	11.9049	tropics
be811e	11.919	tropics
30c82961	11.9305	tropics
455d18b	11.9488	tropics
757acb13	11.9528	tropics
2cc4b9f9	11.9514	tropics
1e4c6c86	11.969	tropics
45ed1ae2	11.9441	tropics
2a4e2	12.0304	tropics
80257e	12.0448	tropics
4042a13d	12.0836	tropics
7c60d304	12.1056	tropics
17d53bc1	12.1461	tropics
6ec87fb6	12.1342	tropics
3cc2b61e	12.1628	tropics
472aed2a	12.1788	tropics
7ab835c0	12.219	tropics
77af3b39	12.2025	tropics
5a3a314	12.2246	tropics
12cf8161	12.2509	tropics
32e69891	12.2713	tropics
259231ff	12.274	tropics
4fb6d6e6	12.2797	tropics
4ed28541	12.2748	tropics
4dc3e4a6	12.2917	tropics
65063326	12.2844	tropics
47021776	12.3187	tropics
5f4ca73c	12.3208	tropics
535309db	12.329	tropics
2421260d	12.3449	tropics
3a4d70b0	12.3374	tropics
6f823152	12.3552	tropics
600bf5e0	12.3531	tropics
5fc11d9e	12.3785	tropics
2eccade1	12.4031	tropics
50cf0821	12.3963	tropics
2eb5d45c	12.4113	tropics
60f17699	12.4132	tropics
19cdf2c6	12.4045	tropics
9bb9b71	12.4212	tropics
5a0cea00	12.4185	tropics
578a72dc	12.4085	tropics
c73d8a	12.4191	tropics
ad0537d	12.4238	tropics
7079d3ca	12.4344	tropics
7ff63471	12.4216	tropics
6e4348c7	12.444	tropics
216bcbfd	12.4331	tropics
3d38f57f	12.4695	tropics
3c90e4c4	12.4668	tropics
6ee0a79e	12.4707	tropics
5bc9fa88	12.4763	tropics
214b53bf	12.4748	tropics
4249b897	12.4728	tropics
2c27470d	12.4753	tropics
7bd9b064	12.4762	tropics
5045e791	12.4785	tropics
60ecaa97	12.4919	tropics
5ea5ec74	12.4802	tropics
7604188a	12.4905	tropics
7974ca39	12.4976	tropics
