date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model	analysis_date
2045-01-17	north	29	1.1076674	1.1296992	1.0920233	1.1211591	1.0966105	1.1143029	1.1022153	GARW	2045-10-01
2045-01-18	north	29	1.1074734	1.1291707	1.091788	1.12074	1.0963104	1.113995	1.1019024	GARW	2045-10-01
2045-01-19	north	29	1.1072291	1.1286817	1.0914797	1.120421	1.0963455	1.1138327	1.1016548	GARW	2045-10-01
2045-01-20	north	29	1.1069576	1.1281303	1.0909525	1.1199472	1.0960449	1.1133322	1.1013925	GARW	2045-10-01
2045-01-21	north	29	1.1066723	1.1275493	1.0904212	1.1195797	1.0955892	1.112984	1.1012443	GARW	2045-10-01
2045-01-22	north	29	1.1063524	1.1272941	1.0896658	1.1191578	1.0951853	1.1126527	1.101014	GARW	2045-10-01
2045-01-23	north	29	1.1060185	1.1269425	1.0892761	1.1186993	1.0948918	1.1123145	1.1006465	GARW	2045-10-01
2045-01-24	north	29	1.1058493	1.1263984	1.0890018	1.1183796	1.0943425	1.1117918	1.1003191	GARW	2045-10-01
2045-01-25	north	29	1.1054158	1.1259849	1.0888324	1.1180726	1.0943379	1.1114216	1.0999525	GARW	2045-10-01
2045-01-26	north	29	1.1050228	1.125544	1.088665	1.1178977	1.0940657	1.1109647	1.0995462	GARW	2045-10-01
2045-01-27	north	29	1.1046636	1.1250749	1.0884956	1.1176987	1.0938566	1.1105437	1.0991422	GARW	2045-10-01
2045-01-28	north	29	1.1043038	1.1245813	1.0883186	1.1172615	1.0936352	1.1097584	1.0986612	GARW	2045-10-01
2045-01-29	north	29	1.1040201	1.1240685	1.0879921	1.1170422	1.0932727	1.1093901	1.0981742	GARW	2045-10-01
2045-01-30	north	29	1.1035972	1.123525	1.0876062	1.1166164	1.0929935	1.109139	1.0977212	GARW	2045-10-01
2045-01-31	north	29	1.1030632	1.1228253	1.0872391	1.1160816	1.0926403	1.1086451	1.0973965	GARW	2045-10-01
2045-02-01	north	29	1.1026309	1.1222049	1.0866238	1.1153448	1.0921141	1.1080519	1.0970447	GARW	2045-10-01
2045-02-02	north	29	1.1022072	1.1218383	1.0861937	1.1145985	1.0915332	1.1076345	1.0964726	GARW	2045-10-01
2045-02-03	north	29	1.1017778	1.1214588	1.0858448	1.1142024	1.0912381	1.1071956	1.0958748	GARW	2045-10-01
2045-02-04	north	29	1.1013542	1.1210191	1.085469	1.1137642	1.0907867	1.1066575	1.0953174	GARW	2045-10-01
2045-02-05	north	29	1.1008887	1.1205493	1.0851611	1.1131917	1.090397	1.1060159	1.0949066	GARW	2045-10-01
2045-02-06	north	29	1.1002946	1.1200649	1.084659	1.1127427	1.0897874	1.1055317	1.0942675	GARW	2045-10-01
2045-02-07	north	29	1.0997467	1.1193886	1.0839621	1.111912	1.0891367	1.1050195	1.0935478	GARW	2045-10-01
2045-02-08	north	29	1.099189	1.1185298	1.0832523	1.1112854	1.0883282	1.1045039	1.0930067	GARW	2045-10-01
2045-02-09	north	29	1.098644	1.1179752	1.0826671	1.1103032	1.0878654	1.1038127	1.0925882	GARW	2045-10-01
2045-02-10	north	29	1.0979445	1.117672	1.0822669	1.1094899	1.087235	1.1033084	1.0921187	GARW	2045-10-01
2045-02-11	north	29	1.0970886	1.1170111	1.0816146	1.1085161	1.0864059	1.1027133	1.0915556	GARW	2045-10-01
2045-02-12	north	29	1.0962086	1.1161118	1.0813113	1.1078169	1.0856689	1.102035	1.0910789	GARW	2045-10-01
2045-02-13	north	29	1.0956671	1.1151803	1.0805707	1.1071094	1.0849793	1.1015428	1.0905061	GARW	2045-10-01
2045-02-14	north	29	1.0950458	1.1142136	1.07971	1.106917	1.084236	1.100779	1.0896224	GARW	2045-10-01
2045-02-15	north	29	1.0941482	1.1134677	1.0785865	1.1066545	1.083517	1.1000668	1.0890156	GARW	2045-10-01
2045-02-16	north	29	1.093348	1.1123676	1.0773436	1.1059581	1.0827198	1.0992552	1.0880966	GARW	2045-10-01
2045-02-17	north	29	1.0924867	1.1116068	1.0761846	1.1047144	1.0818549	1.0984279	1.0872371	GARW	2045-10-01
2045-02-18	north	29	1.0916729	1.1110028	1.0754583	1.1042476	1.0809308	1.0977112	1.0864395	GARW	2045-10-01
2045-02-19	north	29	1.0909488	1.1103712	1.0744253	1.1033319	1.0799956	1.0969664	1.0855732	GARW	2045-10-01
2045-02-20	north	29	1.090128	1.109023	1.0734338	1.1028272	1.0790434	1.0959625	1.0844307	GARW	2045-10-01
2045-02-21	north	29	1.0892522	1.1079116	1.0724217	1.101848	1.0780092	1.0951145	1.0832947	GARW	2045-10-01
2045-02-22	north	29	1.0882211	1.1072123	1.0713824	1.1010473	1.0770789	1.0943079	1.0822787	GARW	2045-10-01
2045-02-23	north	29	1.0872815	1.1065761	1.070121	1.0999079	1.0760287	1.0931911	1.0812737	GARW	2045-10-01
2045-02-24	north	29	1.0860506	1.1060724	1.0688845	1.0987729	1.0747643	1.0920604	1.0801055	GARW	2045-10-01
2045-02-25	north	29	1.0850691	1.105576	1.067575	1.0974946	1.0735619	1.0910938	1.0789076	GARW	2045-10-01
2045-02-26	north	29	1.0837576	1.1047719	1.0659564	1.0966012	1.0720344	1.0899932	1.0775417	GARW	2045-10-01
2045-02-27	north	29	1.0825789	1.1039087	1.064176	1.0953827	1.0709053	1.0890396	1.0765371	GARW	2045-10-01
2045-02-28	north	29	1.0814507	1.1031532	1.0625634	1.094417	1.0695043	1.0879096	1.0750569	GARW	2045-10-01
2045-03-01	north	29	1.0802472	1.1018598	1.0609266	1.0934343	1.0679523	1.0868261	1.0737096	GARW	2045-10-01
2045-03-02	north	29	1.0789771	1.1006382	1.0592632	1.092112	1.0662715	1.0856405	1.0723739	GARW	2045-10-01
2045-03-03	north	29	1.0775561	1.099546	1.057578	1.0907769	1.0648292	1.0844791	1.0708233	GARW	2045-10-01
2045-03-04	north	29	1.0763037	1.0982357	1.0560869	1.0895997	1.0631963	1.0834845	1.0692726	GARW	2045-10-01
2045-03-05	north	29	1.0746772	1.0969136	1.054577	1.0881661	1.0616583	1.0820093	1.0677428	GARW	2045-10-01
2045-03-06	north	29	1.0733461	1.0956898	1.05319	1.086594	1.0603532	1.0805247	1.0662563	GARW	2045-10-01
2045-03-07	north	29	1.0718869	1.094396	1.0518892	1.0848525	1.0588207	1.0790267	1.0647476	GARW	2045-10-01
2045-03-08	north	29	1.070267	1.0930306	1.0501935	1.0832441	1.0570939	1.0774459	1.0630932	GARW	2045-10-01
2045-03-09	north	29	1.068635	1.0913104	1.0480627	1.0815169	1.055362	1.0759695	1.0612371	GARW	2045-10-01
2045-03-10	north	29	1.0670326	1.0894263	1.0459912	1.0797931	1.053263	1.0743276	1.0595193	GARW	2045-10-01
2045-03-11	north	29	1.0653427	1.0878406	1.0438921	1.0779825	1.0513561	1.0726137	1.0577037	GARW	2045-10-01
2045-03-12	north	29	1.0636723	1.0858971	1.041762	1.0763555	1.0497504	1.070744	1.0559325	GARW	2045-10-01
2045-03-13	north	29	1.0617529	1.0838822	1.0398215	1.07471	1.0478219	1.068646	1.0540987	GARW	2045-10-01
2045-03-14	north	29	1.0598683	1.0819007	1.0377758	1.0728766	1.045636	1.0667086	1.0520082	GARW	2045-10-01
2045-03-15	north	29	1.0577694	1.0798694	1.0360619	1.0711144	1.0436031	1.0648025	1.0500927	GARW	2045-10-01
2045-03-16	north	29	1.0558321	1.077733	1.0340166	1.0688881	1.0416163	1.0627447	1.0481805	GARW	2045-10-01
2045-03-17	north	29	1.0538752	1.075677	1.0318927	1.067133	1.0395263	1.0605145	1.046006	GARW	2045-10-01
2045-03-18	north	29	1.0516663	1.0737556	1.0294595	1.0650542	1.0375293	1.0582286	1.0437812	GARW	2045-10-01
2045-03-19	north	29	1.0495167	1.0715748	1.0270146	1.0628831	1.0354292	1.0561439	1.0416504	GARW	2045-10-01
2045-03-20	north	29	1.0474169	1.0692677	1.0248263	1.0606477	1.0333302	1.0539129	1.0392157	GARW	2045-10-01
2045-03-21	north	29	1.0452778	1.0665302	1.0227766	1.0582021	1.0309888	1.0517237	1.0368702	GARW	2045-10-01
2045-03-22	north	29	1.0429623	1.0641298	1.0204312	1.0559843	1.0288993	1.049213	1.0344697	GARW	2045-10-01
2045-03-23	north	29	1.040692	1.0613481	1.0183117	1.0534824	1.026233	1.0466495	1.0319686	GARW	2045-10-01
2045-03-24	north	29	1.0382179	1.0591297	1.0159698	1.051022	1.0236388	1.044436	1.0299045	GARW	2045-10-01
2045-03-25	north	29	1.0355991	1.0568935	1.0136055	1.0488046	1.0212452	1.0420483	1.0275027	GARW	2045-10-01
2045-03-26	north	29	1.0331919	1.0545901	1.0112226	1.0466173	1.0187534	1.0394082	1.0251136	GARW	2045-10-01
2045-03-27	north	29	1.030632	1.0520741	1.0085655	1.0440377	1.0162244	1.0369858	1.0224409	GARW	2045-10-01
2045-03-28	north	29	1.028127	1.0497835	1.005897	1.0413989	1.0136501	1.0343966	1.0196863	GARW	2045-10-01
